symbol,filing_date,period_end,revised,promoter_pct,public_pct,mf_pct,insurance_pct,fii_pct,dii_pct,promoter_pledge_pct
INDIAMART,2022-01-06 23:25:01,2021-09-30,False,49.52,49.75,3.57,0.66,27.91,32.59,0.0
INDIAMART,2022-01-18 17:40:19,2021-12-31,False,49.52,50.44,4.41,0.45,26.53,31.87,0.0
INDIAMART,2022-04-18 13:10:34,2022-03-31,False,49.52,50.44,4.47,0.42,23.93,29.39,0.0
INDIAMART,2022-07-19 17:40:28,2022-06-30,False,49.22,50.04,4.06,0.38,23.59,28.55,0.0
INDIAMART,2022-10-18 11:10:13,2022-09-30,False,49.22,50.57,4.47,0.39,25.0,5.25,0.0
INDIAMART,2023-01-17 17:10:24,2022-12-31,False,49.22,50.64,5.12,0.31,25.38,5.81,0.0
INDIAMART,2023-05-29 09:55:07,2023-03-31,False,49.22,50.67,4.89,0.31,26.6,5.63,0.0
INDIAMART,2023-07-02 01:16:10,2023-06-22,False,49.22,50.67,4.76,0.52,26.6,5.74,0.0
INDIAMART,2023-07-20 23:59:50,2023-06-30,False,49.22,50.67,4.49,0.68,26.76,5.64,0.0
INDIAMART,2023-09-30 14:19:48,2023-09-25,False,49.21,50.68,4.6,0.53,27.23,5.58,0.0
INDIAMART,2023-10-20 18:44:26,2023-09-30,False,49.21,50.68,4.58,0.44,27.34,5.47,0.0
INDIAMART,2024-01-18 15:57:26,2023-12-31,False,49.21,50.71,7.12,0.48,24.16,8.25,0.0
INDIAMART,2024-04-14 18:03:11,2024-03-31,False,49.21,50.74,8.81,0.66,23.07,10.62,0.0
INDIAMART,2024-07-19 23:35:21,2024-06-30,False,49.21,50.74,9.73,0.85,23.37,11.82,0.0
INDIAMART,2025-01-17 18:47:24,2024-12-31,False,49.17,50.74,11.97,0.74,21.06,13.86,0.0
INDIAMART,2025-02-20 11:55:22,2024-09-30,False,49.21,50.75,10.02,0.78,23.86,12.11,0.0
INDIAMART,2025-05-02 11:36:21,2025-03-31,False,49.17,50.79,13.64,0.55,18.95,15.5,0.0
INDIAMART,2025-10-09 11:46:02,2025-06-30,False,49.17,50.8,13.64,0.42,19.22,15.3,
INDIAMART,2025-10-16 15:10:23,2025-09-30,False,49.17,50.81,11.61,0.33,21.529999999999998,13.0,
INDIAMART,2026-01-19 18:02:42,2025-12-31,False,49.12,50.83,14.64,0.48,18.27,16.41,
INDIAMART,2026-04-13 15:40:27,2026-03-31,False,49.12,50.87,11.85,0.45999999999999996,19.17,13.54,
INDIAMART,2026-07-21 18:23:16,2026-06-30,False,49.07,50.91,10.440000000000001,0.5,19.919999999999998,12.11,
