symbol,filing_date,period_end,revised,promoter_pct,public_pct,mf_pct,insurance_pct,fii_pct,dii_pct,promoter_pledge_pct
BAJAJFINSV,2022-01-07 01:55:01,2021-09-30,False,60.8,39.07,3.51,1.72,8.92,15.57,0.01
BAJAJFINSV,2022-01-19 13:10:14,2021-12-31,False,60.8,39.08,3.65,1.72,8.78,15.53,0.01
BAJAJFINSV,2022-03-02 14:40:06,2021-03-31,False,60.8,39.02,2.97,1.69,9.07,15.16,0.01
BAJAJFINSV,2022-07-21 13:10:15,2022-06-30,False,60.8,39.11,4.42,1.82,7.38,15.08,0.01
BAJAJFINSV,2022-09-30 17:10:03,2022-03-31,False,60.8,39.09,3.97,1.74,8.5,15.47,0.01
BAJAJFINSV,2022-10-21 18:10:43,2022-09-30,False,60.75,39.09,3.85,2.25,7.48,7.01,0.01
BAJAJFINSV,2023-05-31 14:41:24,2023-03-31,False,60.79,39.08,3.95,2.19,7.03,7.1,0.01
BAJAJFINSV,2023-05-31 14:41:35,2022-12-31,False,60.75,39.11,4.02,1.96,7.81,6.9,0.01
BAJAJFINSV,2023-07-20 21:49:50,2023-06-30,False,60.79,39.11,3.98,2.26,7.17,7.29,0.01
BAJAJFINSV,2023-10-20 20:25:33,2023-09-30,False,60.69,39.07,3.71,2.49,7.65,7.1,0.01
BAJAJFINSV,2024-04-18 20:08:19,2024-03-31,False,60.69,39.13,3.82,2.79,8.43,7.32,0.01
BAJAJFINSV,2024-05-22 19:04:39,2023-12-31,False,60.69,39.1,3.71,2.99,7.92,7.48,0.01
BAJAJFINSV,2024-07-19 11:27:13,2024-06-30,False,60.64,39.17,4.52,2.64,8.39,7.6,0.01
BAJAJFINSV,2024-10-17 20:49:23,2024-09-30,False,60.64,39.22,4.52,3.35,8.24,8.13,0.01
BAJAJFINSV,2025-01-20 15:28:33,2024-12-31,False,60.64,39.24,5.13,3.51,7.4,8.92,0.01
BAJAJFINSV,2025-04-19 19:38:57,2025-03-31,False,60.64,39.25,5.43,3.3,7.52,9.01,0.01
BAJAJFINSV,2025-07-21 22:07:37,2025-06-30,False,58.81,41.09,6.87,2.9,8.4,10.09,0.01
BAJAJFINSV,2025-10-18 23:27:24,2025-09-30,False,58.81,41.12,7.62,2.52,8.110000000000001,10.489999999999998,0.01
BAJAJFINSV,2026-01-21 15:10:46,2025-12-31,False,58.81,41.17,7.7299999999999995,2.4699999999999998,8.06,10.74,0.01
BAJAJFINSV,2026-04-21 15:56:54,2026-03-31,False,58.71,41.16,8.35,2.73,7.24,11.76,0.01
BAJAJFINSV,2026-07-18 16:40:50,2026-06-30,False,58.71,41.24,8.459999999999999,2.83,6.909999999999999,12.1,0.01
