symbol,filing_date,period_end,revised,promoter_pct,public_pct,mf_pct,insurance_pct,fii_pct,dii_pct,promoter_pledge_pct
CYIENT,2022-01-07 00:55:01,2021-09-30,False,23.43,76.57,21.15,0.39,35.56,58.46,0.0
CYIENT,2022-04-20 14:10:31,2022-03-31,False,23.41,76.59,21.97,0.0,34.02,57.35,0.0
CYIENT,2022-04-22 16:11:32,2021-12-31,False,23.41,76.59,21.16,0.25,34.72,57.48,0.0
CYIENT,2022-07-20 16:40:25,2022-06-30,False,23.4,76.6,22.52,0.0,32.68,56.56,1.3
CYIENT,2022-10-20 17:40:47,2022-09-30,False,23.37,75.65,22.98,0.23,32.62,23.73,1.3
CYIENT,2023-01-19 20:40:07,2022-12-31,False,23.36,75.66,24.2,0.09,31.07,24.95,1.3
CYIENT,2023-04-20 12:30:11,2023-03-31,False,23.36,75.67,24.08,0.19,32.61,24.88,1.3
CYIENT,2023-09-01 13:30:03,2023-06-30,False,23.35,75.72,20.36,0.28,36.56,21.31,0.0
CYIENT,2023-10-17 14:33:35,2023-09-30,False,23.2,75.9,19.78,0.67,35.71,21.56,0.0
CYIENT,2024-04-12 11:32:22,2023-12-31,False,23.2,75.91,20.39,1.13,34.1,22.69,0.0
CYIENT,2024-04-17 17:27:10,2024-03-31,False,23.16,75.95,22.76,1.96,31.05,25.92,0.0
CYIENT,2024-07-19 14:28:04,2024-06-30,False,23.16,76.01,23.58,2.44,29.47,27.09,0.0
CYIENT,2024-10-18 14:35:36,2024-09-30,False,23.15,76.03,24.22,4.56,28.38,29.72,0.0
CYIENT,2025-01-17 17:24:15,2024-12-31,False,23.14,76.05,23.78,5.54,28.23,30.32,0.0
CYIENT,2025-04-19 12:52:16,2025-03-31,False,23.29,75.92,28.06,4.51,23.85,34.12,0.0
CYIENT,2025-07-21 17:58:19,2025-06-30,False,23.28,76.04,29.47,4.45,21.37,35.63,
CYIENT,2025-10-21 17:13:18,2025-09-30,False,23.28,76.08,31.65,4.84,17.560000000000002,38.41,
CYIENT,2026-01-20 15:29:09,2025-12-31,False,23.29,76.1,31.990000000000002,5.050000000000001,15.28,39.489999999999995,
CYIENT,2026-04-21 21:34:34,2026-03-31,False,23.28,76.13,33.29,5.140000000000001,15.32,40.97,
CYIENT,2026-07-24 20:23:50,2026-07-15,False,24.7,74.77,30.44,4.760000000000001,14.530000000000001,37.49,
CYIENT,2026-08-04 15:26:28,2026-06-30,False,23.28,76.25,31.790000000000003,4.75,14.52,39.0,
