symbol,filing_date,period_end,revised,promoter_pct,public_pct,mf_pct,insurance_pct,fii_pct,dii_pct,promoter_pledge_pct
IOC,2022-01-06 21:06:51,2021-09-30,False,51.5,48.5,3.92,0.64,7.21,11.78,0.0
IOC,2022-01-12 12:40:13,2021-12-31,False,51.5,48.5,3.38,0.61,7.94,20.45,0.0
IOC,2022-04-05 17:10:21,2022-03-31,False,51.5,48.5,2.29,0.61,8.36,19.68,0.0
IOC,2022-07-12 17:10:16,2022-06-30,False,51.5,48.5,2.48,0.61,8.19,19.69,0.0
IOC,2022-07-12 18:40:14,2022-07-04,False,51.5,48.5,2.49,0.61,8.17,19.68,0.0
IOC,2022-10-20 13:40:18,2022-09-30,False,51.5,48.5,2.09,8.97,7.22,11.38,0.0
IOC,2023-01-18 14:40:11,2022-12-31,False,51.5,48.5,2.0,9.35,7.01,11.68,0.0
IOC,2023-04-12 17:15:27,2023-03-31,False,51.5,48.5,2.25,9.48,6.91,12.06,0.0
IOC,2023-07-19 10:21:29,2023-06-30,False,51.5,48.5,2.2,9.18,7.56,11.7,0.0
IOC,2023-10-12 14:59:44,2023-09-30,False,51.5,48.5,2.09,8.42,7.84,10.84,0.0
IOC,2024-01-15 09:40:07,2023-12-31,False,51.5,48.5,1.75,7.91,8.85,10.04,0.0
IOC,2024-05-08 19:08:18,2024-03-31,False,51.5,48.5,2.34,7.7,8.5,10.33,0.0
IOC,2024-07-17 10:50:51,2024-06-30,False,51.5,48.5,2.38,7.49,7.79,10.15,0.0
IOC,2024-10-17 11:40:36,2024-09-30,False,51.5,48.5,2.98,7.26,7.9,10.53,0.0
IOC,2025-01-15 11:47:15,2024-12-31,False,51.5,48.5,2.68,7.28,7.43,10.2,0.0
IOC,2025-04-16 18:44:11,2025-03-31,False,51.5,48.5,2.72,7.12,7.38,10.07,0.0
IOC,2025-07-17 16:00:00,2025-06-30,False,51.5,48.5,3.2,7.07,7.48,10.39,
IOC,2025-10-17 15:33:40,2025-09-30,False,51.5,48.5,3.4099999999999997,7.000000000000001,7.7,10.530000000000001,
IOC,2026-01-19 13:13:02,2025-12-31,False,51.5,48.5,3.2199999999999998,6.77,8.58,10.11,
IOC,2026-04-16 12:07:08,2026-03-31,False,51.5,48.5,2.52,6.58,9.85,9.21,
IOC,2026-07-09 09:47:25,2026-06-30,False,51.5,48.5,2.71,6.77,9.08,9.62,
