symbol,signal_date,entry_date,entry_price,stop_price,target_price,exit_date,exit_price,exit_reason,held_days,shares,gross_pnl_pct,net_pnl_pct,cost_pct
AARTIDRUGS,2005-02-28,2005-03-01,135.15,,,2005-03-31,131.75,time,21,73,-2.515723270440251,-2.8341037509433957,0.31838048050314466
ALBK,2005-02-28,2005-03-01,73.5,,,2005-03-31,92.95,time,21,136,26.46258503401362,26.099687322857157,0.3628977111564626
ANDHRSUGAR,2005-02-28,2005-03-01,140.5,,,2005-03-31,109.9,time,21,71,-21.779359430604984,-22.068146612384343,0.28878718177935947
ARVINDMILL,2005-02-28,2005-03-01,128.6,,,2005-03-31,116.2,time,21,77,-9.642301710730939,-9.94973415614307,0.30743244541213066
AVENTIS,2005-02-28,2005-03-01,1248.9,,,2005-03-31,1268.95,time,21,8,1.6054127632316506,1.2807012864040423,0.32471147682760826
BALRAMCHIN,2005-02-28,2005-03-01,676.95,,,2005-03-31,67.6,time,21,14,-90.01403353275722,-90.19799683407933,0.1839633013221065
BHARATFORG,2005-02-28,2005-03-01,1341.0,,,2005-03-31,1394.0,time,21,7,3.9522744220730877,3.623957635346764,0.32831678672632364
BHUSANSTL,2005-02-28,2005-03-01,155.9,,,2005-03-31,208.85,time,21,64,33.96407953816549,33.58965783611289,0.37442170205259784
BIRLAJUTE,2005-02-28,2005-03-01,181.85,,,2005-03-31,178.1,time,21,54,-2.0621391256530064,-2.381216413912561,0.31907728825955456
CHENNPETRO,2005-02-28,2005-03-01,202.0,,,2005-03-31,219.9,time,21,49,8.86138613861387,8.525527846831691,0.3358582917821782
CROMPGREAV,2005-02-28,2005-03-01,380.0,,,2005-03-31,415.7,time,21,26,9.394736842105257,9.058059203105257,0.336677639
DHAMPURSUG,2005-02-28,2005-03-01,162.95,,,2005-03-31,138.1,time,21,61,-15.25007671064743,-15.54889434630254,0.29881763565510894
EIDPARRY,2005-02-28,2005-03-01,514.75,,,2005-03-31,550.0,time,21,19,6.847984458474987,6.515219206702282,0.3327652517727052
ESSARGUJ,2005-02-28,2005-03-01,47.7,,,2005-03-31,53.0,time,21,209,11.111111111111093,10.771796733333316,0.3393143777777778
GLENMARK,2005-02-28,2005-03-01,543.0,,,2005-03-31,290.0,time,21,18,-46.59300184162063,-46.84366966077348,0.25066781915285447
GSFC,2005-02-28,2005-03-01,125.0,,,2005-03-31,109.9,time,21,80,-12.079999999999991,-12.38368758991999,0.30368758992
GUJALKALI,2005-02-28,2005-03-01,127.9,,,2005-03-31,130.5,time,21,78,2.032838154808436,1.7074700559812275,0.32536809882720874
INDRAYON,2005-02-28,2005-03-01,449.9,,,2005-03-31,390.55,time,21,22,-13.191820404534338,-13.493799987041562,0.3019795825072238
IOB,2005-02-28,2005-03-01,68.8,,,2005-03-31,75.0,time,21,145,9.011627906976738,8.675538809883715,0.33608909709302326
IVRCLINFRA,2005-02-28,2005-03-01,408.0,,,2005-03-31,460.0,time,21,24,12.745098039215685,12.403273488235293,0.3418245509803921
MANGLMCEM,2005-02-28,2005-03-01,83.55,,,2005-03-31,68.7,time,21,119,-17.77378815080789,-18.068728795332124,0.294940644524237
MAX,2005-02-28,2005-03-01,385.1,,,2005-03-31,513.9,time,21,25,33.445858218644496,33.0722326216567,0.3736255969877953
MCDOWELL-N,2005-02-28,2005-03-01,158.9,,,2005-03-31,229.95,time,21,62,44.71365638766518,44.32272090616738,0.39093548149779733
MIRZATAN,2005-02-28,2005-03-01,230.9,,,2005-03-31,201.0,time,21,43,-12.949328713728892,-13.251680818276316,0.3023521045474231
MYSORECEM,2005-02-28,2005-03-01,25.6,,,2005-03-31,22.9,time,21,390,-10.54687500000001,-10.852917816406261,0.30604281640625003
NAGARCONST,2005-02-28,2005-03-01,470.0,,,2005-03-31,591.0,time,21,21,25.744680851063826,25.38288600297872,0.36179484808510637
NAHAREXP,2005-02-28,2005-03-01,78.8,,,2005-03-31,62.45,time,21,126,-20.748730964467,-21.039101424492383,0.29037046002538075
NAHARSPG,2005-02-28,2005-03-01,237.45,,,2005-03-31,209.75,time,21,42,-11.665613813434405,-11.969937994188248,0.3043241807538429
NAVBARFERO,2005-02-28,2005-03-01,390.0,,,2005-03-31,379.0,time,21,25,-2.8205128205128216,-3.1384250753846166,0.31791225487179486
NIPPONDENR,2005-02-28,2005-03-01,27.0,,,2005-03-31,28.0,time,21,370,3.703703703703698,3.375768777777772,0.32793492592592594
ORIENTPPR,2005-02-28,2005-03-01,133.5,,,2005-03-31,137.0,time,21,74,2.621722846441954,2.295450087640456,0.32627275880149814
PANACEABIO,2005-02-28,2005-03-01,132.7,,,2005-03-31,118.75,time,21,75,-10.512434061793508,-10.818529787264495,0.30609572547098723
PANTALOONR,2005-02-28,2005-03-01,775.0,,,2005-03-31,740.0,time,21,12,-4.516129032258065,-4.831436437419355,0.31530740516129036
PRISMCEM,2005-02-28,2005-03-01,24.4,,,2005-03-31,20.6,time,21,409,-15.573770491803263,-15.872090860655721,0.2983203688524591
RAJSREESUG,2005-02-28,2005-03-01,59.4,,,2005-03-31,46.8,time,21,168,-21.212121212121215,-21.5017798,0.2896585878787879
SAMTEL,2005-02-28,2005-03-01,94.1,,,2005-03-31,87.9,time,21,106,-6.5887353878852135,-6.900858801275224,0.31212341339001076
SEAMECLTD,2005-02-28,2005-03-01,79.8,,,2005-03-31,65.0,time,21,125,-18.546365914786968,-18.84011970526316,0.2937537904761905
SESAGOA,2005-02-28,2005-03-01,826.8,,,2005-03-31,725.0,time,21,12,-12.312530237058539,-12.615860607982583,0.3033303709240445
SHREECEM,2005-02-28,2005-03-01,318.0,,,2005-03-31,337.9,time,21,31,6.257861635220108,5.92600294547168,0.3318586897484277
SREINTFIN,2005-02-28,2005-03-01,56.4,,,2005-03-31,43.3,time,21,177,-23.226950354609933,-23.51351370957447,0.28656335496453905
UNIONBANK,2005-02-28,2005-03-01,120.0,,,2005-03-31,114.0,time,21,83,-5.000000000000004,-5.314564070000005,0.31456407
VISAKAIND,2005-02-28,2005-03-01,140.0,,,2005-03-31,124.5,time,21,71,-11.071428571428577,-11.376665555000006,0.3052369835714286
ALBK,2005-03-31,2005-04-01,97.8,,,2005-05-03,78.25,time,21,102,-19.98977505112475,-20.281311438957058,0.2915363878323108
ALPSINDUS,2005-03-31,2005-04-01,97.8,,,2005-05-03,90.25,time,21,102,-7.719836400817992,-8.030222187423309,0.310385786605317
ANDHRSUGAR,2005-03-31,2005-04-01,114.75,,,2005-05-03,124.0,time,21,87,8.061002178649247,7.726373457516349,0.3346287211328976
ARVINDMILL,2005-03-31,2005-04-01,115.4,,,2005-05-03,120.0,time,21,86,3.986135181975725,3.657766377469659,0.32836880450606587
BALRAMCHIN,2005-03-31,2005-04-01,69.95,,,2005-05-03,56.5,time,21,142,-19.228020014295932,-19.52072663002145,0.29270661572551826
BIRLAJUTE,2005-03-31,2005-04-01,181.75,,,2005-05-03,163.0,time,21,55,-10.316368638239338,-10.62276556451169,0.3063969262723521
CENTURYTEX,2005-03-31,2005-04-01,225.4,,,2005-05-03,250.0,time,21,44,10.913930789707194,10.574919325465846,0.33901146424134876
CROMPGREAV,2005-03-31,2005-04-01,436.6,,,2005-05-03,435.0,time,21,22,-0.3664681630783373,-0.6881503851580442,0.32168222207970687
DHAMPURSUG,2005-03-31,2005-04-01,137.45,,,2005-05-03,113.0,time,21,72,-17.78828664969079,-18.083205021244083,0.29491837155329215
EIDPARRY,2005-03-31,2005-04-01,530.0,,,2005-05-03,535.0,time,21,18,0.9433962264151052,0.6197017566037845,0.3236944698113208
ESSARGUJ,2005-03-31,2005-04-01,55.25,,,,,unresolved,0,180,,,
GLENMARK,2005-03-31,2005-04-01,284.9,,,2005-05-03,252.7,time,21,35,-11.302211302211296,-11.607093751351345,0.30488244914004914
GOETZEIND,2005-03-31,2005-04-01,176.85,,,2005-05-03,177.0,time,21,56,0.08481764206955678,-0.2375578569974492,0.32237549906700597
GSFC,2005-03-31,2005-04-01,113.15,,,2005-05-03,104.0,time,21,88,-8.086610693769336,-8.39643303216969,0.30982233840035356
GUJALKALI,2005-03-31,2005-04-01,135.2,,,2005-05-03,137.85,time,21,73,1.9600591715976279,1.6348028777366812,0.32525629386094673
GUJSIDHCEM,2005-03-31,2005-04-01,12.5,,,2005-05-03,11.0,time,21,800,-12.0,-12.303810488,0.30381048800000005
HINDMOTOR,2005-03-31,2005-04-01,33.55,,,2005-05-03,26.25,time,21,298,-21.7585692995529,-22.047388419672124,0.28881912011922506
HINDOILEXP,2005-03-31,2005-04-01,106.4,,,2005-05-03,138.4,time,21,93,30.075187969924812,29.706740484210528,0.3684474857142857
INDRAYON,2005-03-31,2005-04-01,400.0,,,2005-05-03,409.8,time,21,25,2.4499999999999966,2.1239910462999965,0.3260089537
IOL,2005-03-31,2005-04-01,,,,,,no_fill,0,0,,,
IVRCLINFRA,2005-03-31,2005-04-01,479.85,,,2005-05-03,433.5,time,21,20,-9.659268521412944,-9.966674901969368,0.3074063805564239
MANGLMCEM,2005-03-31,2005-04-01,73.0,,,2005-05-03,71.5,time,21,136,-2.0547945205479423,-2.373883091780819,0.31908857123287676
MAX,2005-03-31,2005-04-01,514.0,,,,,unresolved,0,19,,,
MCDOWELL-N,2005-03-31,2005-04-01,246.9,,,2005-05-03,282.1,time,21,40,14.256784123126787,13.912637280680451,0.3441468424463346
MIRZATAN,2005-03-31,2005-04-01,203.4,,,2005-05-03,187.25,time,21,49,-7.940019665683384,-8.25006720103245,0.31004753534906593
MYSORECEM,2005-03-31,2005-04-01,23.05,,,2005-05-03,21.1,time,21,433,-8.459869848156176,-8.769118776138821,0.3092489279826464
NAGARCONST,2005-03-31,2005-04-01,560.3,,,2005-05-03,717.95,time,21,17,28.13671247545959,27.771242926200262,0.3654695492593254
NAHAREXP,2005-03-31,2005-04-01,65.7,,,2005-05-03,68.7,time,21,152,4.566210045662111,4.236950115068504,0.32925993059360736
NAVBARFERO,2005-03-31,2005-04-01,393.1,,,2005-05-03,372.8,time,21,25,-5.164080386670056,-5.478392392113964,0.3143120054439074
NIPPONDENR,2005-03-31,2005-04-01,29.0,,,2005-05-03,21.4,time,21,344,-26.206896551724146,-26.488882035862076,0.281985484137931
ORIENTPPR,2005-03-31,2005-04-01,141.0,,,2005-05-03,128.0,time,21,70,-9.219858156028371,-9.527939570212768,0.3080814141843971
PANTALOONR,2005-03-31,2005-04-01,785.05,,,2005-05-03,918.0,time,21,12,16.935227055601555,16.586965519482835,0.34826153611871863
PRISMCEM,2005-03-31,2005-04-01,21.55,,,2005-05-03,18.55,time,21,464,-13.921113689095133,-14.22197291229699,0.30085922320185615
RAJSREESUG,2005-03-31,2005-04-01,48.7,,,2005-05-03,44.9,time,21,205,-7.802874743326493,-8.11313296427105,0.3102582209445585
SAMTEL,2005-03-31,2005-04-01,91.4,,,2005-05-03,93.0,time,21,109,1.7505470459518557,1.4256126100656412,0.32493443588621446
SB&TINTL,2005-03-31,2005-04-01,108.0,,,2005-05-03,101.9,time,21,92,-5.648148148148147,-5.96171651611111,0.31356836796296295
SHREECEM,2005-03-31,2005-04-01,341.8,,,2005-05-03,365.0,time,21,29,6.787595084844944,6.454922604798133,0.332672480046811
SREINTFIN,2005-03-31,2005-04-01,45.8,,,2005-05-03,45.2,time,21,218,-1.3100436681222627,-1.6302763449781579,0.3202326768558953
SRF,2005-03-31,2005-04-01,89.9,,,2005-05-03,136.8,time,21,111,52.16907675194662,51.766688059844284,0.4023886921023359
SURYAPHARM,2005-03-31,2005-04-01,121.95,,,2005-05-03,130.7,time,21,82,7.175071750717499,6.841804018942181,0.33326773177531777
UNIONBANK,2005-03-31,2005-04-01,113.5,,,2005-05-03,97.15,time,21,88,-14.405286343612334,-14.70540176819383,0.3001154245814978
UNIONCARBI,2005-03-31,2005-04-01,,,,,,no_fill,0,0,,,
UTTAMSTL,2005-03-31,2005-04-01,68.4,,,,,unresolved,0,146,,,
VISAKAIND,2005-03-31,2005-04-01,125.3,,,2005-05-03,137.7,time,21,79,9.896249002394253,9.558800927374302,0.33744807501995217
ANDHRABANK,2005-04-29,2005-05-02,92.5,,,2005-05-31,99.7,time,21,108,7.783783783783793,7.449580932756766,0.334202851027027
BHUSANSTL,2005-04-29,2005-05-02,210.0,,,2005-05-31,187.4,time,21,47,-10.761904761904761,-11.067617244,0.3057124820952381
BOMDYEING,2005-04-29,2005-05-02,329.25,,,2005-05-31,314.8,time,21,30,-4.388762338648444,-4.704265407835992,0.31550306918754745
CEAT,2005-04-29,2005-05-02,93.4,,,2005-05-31,93.6,time,21,107,0.21413276231261325,-0.1084413940043033,0.32257415631691655
INFOTECENT,2005-04-29,2005-05-02,270.0,,,2005-05-31,297.1,time,21,37,10.037037037037045,9.699372679777786,0.3376643572592593
KECINTL,2005-04-29,2005-05-02,224.7,,,2005-05-31,205.0,time,21,44,-8.767245215843344,-9.07602194579439,0.3087767299510459
KESORAMIND,2005-04-29,2005-05-02,120.0,,,2005-05-31,124.35,time,21,83,3.6249999999999893,3.2971859807499895,0.32781401925
NUCLEUS,2005-04-29,2005-05-02,185.7,,,2005-05-31,224.8,time,21,53,21.055465805061946,20.7008746510501,0.3545911540118471
PETRONET,2005-04-29,2005-05-02,39.9,,,2005-05-31,41.85,time,21,250,4.8872180451127845,4.557464973684213,0.32975307142857146
RUCHISOYA,2005-04-29,2005-05-02,228.95,,,2005-05-31,281.8,time,21,43,23.083642716750386,22.725935824634202,0.35770689211618256
TASCPHARMA,2005-04-29,2005-05-02,266.25,,,2005-05-31,258.0,time,21,37,-3.0985915492957705,-3.416076612394362,0.31748506309859154
TATAELXSI,2005-04-29,2005-05-02,175.9,,,2005-05-31,183.85,time,21,56,4.51961341671403,4.190425069073325,0.329188347640705
ALBK,2005-05-31,2005-06-01,85.1,,,2005-06-30,83.4,time,21,117,-1.997649823736769,-2.3168261821386493,0.3191763584018802
ALPSINDUS,2005-05-31,2005-06-01,119.0,,,2005-06-30,129.7,time,21,84,8.991596638655452,8.655538314117637,0.3360583245378151
ARVINDMILL,2005-05-31,2005-06-01,143.5,,,2005-06-30,127.0,time,21,69,-11.49825783972126,-11.802839117073177,0.30458127735191637
AZTEC,2005-05-31,2005-06-01,107.3,,,2005-06-30,110.6,time,21,93,3.075489282385835,2.7485194357875122,0.32696984659832246
BAJAJHIND,2005-05-31,2005-06-01,142.6,,,2005-06-30,142.1,time,21,70,-0.3506311360448766,-0.6723376873772751,0.3217065513323984
BEML,2005-05-31,2005-06-01,682.0,,,2005-06-30,630.0,time,21,14,-7.624633431085048,-7.935165470967746,0.31053203988269795
BHUSANSTL,2005-05-31,2005-06-01,190.0,,,2005-06-30,166.1,time,21,52,-12.578947368421057,-12.881868462421057,0.302921094
BOMDYEING,2005-05-31,2005-06-01,314.9,,,2005-06-30,330.0,time,21,31,4.795173070816139,4.465561401270251,0.3296116695458876
CEAT,2005-05-31,2005-06-01,100.2,,,2005-06-30,83.9,time,21,99,-16.267465069860275,-16.564719767065863,0.29725469720558884
CROMPGREAV,2005-05-31,2005-06-01,469.85,,,2005-06-30,439.9,time,21,21,-6.374374800468241,-6.686827520166016,0.3124527196977759
DHAMPURSUG,2005-05-31,2005-06-01,118.0,,,2005-06-30,131.8,time,21,84,11.694915254237293,11.354704021355937,0.3402112328813559
EIDPARRY,2005-05-31,2005-06-01,121.0,,,2005-06-30,115.95,time,21,82,-4.173553719008261,-4.489387397272724,0.3158336782644628
ESABINDIA,2005-05-31,2005-06-01,226.9,,,2005-06-30,216.3,time,21,44,-4.671661524900839,-4.986729997003087,0.3150684721022477
ESSAROIL,2005-05-31,2005-06-01,35.4,,,2005-06-30,35.0,time,21,282,-1.1299435028248594,-1.4504528542372888,0.3205093514124294
GTCIND,2005-05-31,2005-06-01,69.6,,,2005-06-30,100.0,time,21,143,43.67816091954025,43.288816193103465,0.38934472643678164
GUJALKALI,2005-05-31,2005-06-01,134.5,,,2005-06-30,125.5,time,21,74,-6.691449814126393,-7.0034154349442375,0.3119656208178439
HINDMOTOR,2005-05-31,2005-06-01,31.35,,,2005-06-30,31.05,time,21,318,-0.9569377990430672,-1.2777129263157945,0.3207751272727273
HINDOILEXP,2005-05-31,2005-06-01,158.0,,,2005-06-30,154.6,time,21,63,-2.1518987341772156,-2.4708381313924055,0.3189393972151899
INFOTECENT,2005-05-31,2005-06-01,300.0,,,2005-06-30,272.95,time,21,33,-9.016666666666673,-9.325060228900007,0.30839356223333336
IVRCLINFRA,2005-05-31,2005-06-01,485.0,,,2005-06-30,503.8,time,21,20,3.876288659793814,3.5480886043711335,0.32820005542268044
KALPATPOWR,2005-05-31,2005-06-01,520.0,,,2005-06-30,505.0,time,21,19,-2.8846153846153855,-3.2024291634615394,0.31781377884615386
KECINTL,2005-05-31,2005-06-01,222.0,,,2005-06-30,206.0,time,21,45,-7.207207207207212,-7.5183805081081125,0.31117330090090095
MAHAVIRSPG,2005-05-31,2005-06-01,375.0,,,2005-06-30,407.0,time,21,26,8.533333333333326,8.197979004799993,0.33535432853333336
MANGLMCEM,2005-05-31,2005-06-01,73.0,,,2005-06-30,68.95,time,21,136,-5.547945205479444,-5.86166750780821,0.3137223023287672
MCDOWELL-N,2005-05-31,2005-06-01,290.0,,,2005-06-30,305.0,time,21,34,5.1724137931034475,4.842222596551723,0.33019119655172413
MIRZATAN,2005-05-31,2005-06-01,197.45,,,2005-06-30,182.4,time,21,50,-7.6221828310964685,-7.9327186356545845,0.3105358045581159
MUKANDLTD,2005-05-31,2005-06-01,73.0,,,2005-06-30,72.8,time,21,136,-0.2739726027397249,-0.5957969189041085,0.32182431616438356
MYSORECEM,2005-05-31,2005-06-01,23.2,,,2005-06-30,21.5,time,21,431,-7.3275862068965525,-7.638574578448277,0.31098837155172415
NAGARCONST,2005-05-31,2005-06-01,777.7,,,2005-06-30,777.0,time,21,12,-0.09000900090009312,-0.4121159267326764,0.32210692583258327
NAVBARFERO,2005-05-31,2005-06-01,396.0,,,2005-06-30,340.0,time,21,25,-14.141414141414144,-14.441934933333336,0.3005207919191919
NIPPONDENR,2005-05-31,2005-06-01,20.8,,,2005-06-30,18.25,time,21,480,-12.259615384615385,-12.56302704471154,0.3034116600961539
NRC,2005-05-31,2005-06-01,49.4,,,2005-06-30,50.6,time,21,202,2.429149797570851,2.1031728744939278,0.32597692307692305
ORIENTPPR,2005-05-31,2005-06-01,139.5,,,2005-06-30,124.0,time,21,71,-11.111111111111116,-11.416287133333338,0.30517602222222223
PANTALOONR,2005-05-31,2005-06-01,1197.0,,,2005-06-30,1330.0,time,21,8,11.111111111111116,10.771796733333339,0.33931437777777784
PRAJIND,2005-05-31,2005-06-01,592.0,,,2005-06-30,819.7,time,21,16,38.46283783783784,38.081505026317565,0.38133281152027027
RAJESHEXPO,2005-05-31,2005-06-01,724.85,,,2005-06-30,672.0,time,21,13,-7.291163689039115,-7.602208013809757,0.3110443247706422
RIIL,2005-05-31,2005-06-01,138.7,,,2005-06-30,177.9,time,21,72,28.262436914203338,27.89677422379238,0.36566269041095895
RUCHISOYA,2005-05-31,2005-06-01,287.0,,,2005-06-30,255.8,time,21,34,-10.871080139372813,-11.176624903414625,0.3055447640418119
SB&TINTL,2005-05-31,2005-06-01,106.1,,,2005-06-30,86.0,time,21,94,-18.94439208294062,-19.237534415268613,0.2931423323279924
SONATSOFTW,2005-05-31,2005-06-01,27.05,,,2005-06-30,28.7,time,21,369,6.099815157116439,5.768199262476883,0.3316158946395564
SREINTFIN,2005-05-31,2005-06-01,55.5,,,2005-06-30,58.05,time,21,180,4.594594594594592,4.265291058918916,0.32930353567567566
SRF,2005-05-31,2005-06-01,136.0,,,2005-06-30,175.6,time,21,73,29.117647058823515,28.750670572352927,0.3669764864705883
SURYAPHARM,2005-05-31,2005-06-01,144.0,,,2005-06-30,140.0,time,21,69,-2.777777777777779,-3.0957556833333344,0.31797790555555555
TASCPHARMA,2005-05-31,2005-06-01,273.9,,,2005-06-30,267.0,time,21,36,-2.519167579408532,-2.837542768674688,0.3183751892661556
TITAN,2005-05-31,2005-06-01,301.95,,,2005-06-30,376.5,time,21,33,24.689518132141085,24.32934425245902,0.36017387968206654
VISAKAIND,2005-05-31,2005-06-01,150.05,,,2005-06-30,134.8,time,21,66,-10.163278907030993,-10.46991101372876,0.3066321066977674
ALPSINDUS,2005-06-30,2005-07-01,130.0,,,2005-08-02,148.0,time,21,76,13.846153846153841,13.50263782461538,0.34351602153846156
APIL,2005-06-30,2005-07-01,208.6,,,2005-08-02,209.65,time,21,47,0.5033557046979942,0.18033723657718875,0.3230184681208054
AZTEC,2005-06-30,2005-07-01,116.0,,,2005-08-02,122.8,time,21,86,5.862068965517242,5.530818302758621,0.33125066275862075
BAJAJHIND,2005-06-30,2005-07-01,143.5,,,2005-08-02,199.0,time,21,69,38.6759581881533,38.29429797560975,0.38166021254355403
BEML,2005-06-30,2005-07-01,661.0,,,2005-08-02,655.4,time,21,15,-0.8472012102874515,-1.1681449177609764,0.3209437074735249
BHUSANSTL,2005-06-30,2005-07-01,167.0,,,2005-08-02,170.0,time,21,59,1.7964071856287456,1.471402298203596,0.32500488742514977
CEAT,2005-06-30,2005-07-01,82.5,,,2005-08-02,77.2,time,21,121,-6.424242424242421,-6.736618535999997,0.3123761117575758
CROMPGREAV,2005-06-30,2005-07-01,444.9,,,2005-08-02,560.0,time,21,22,25.870982243200725,25.50899336763318,0.36198887556754333
DHAMPURSUG,2005-06-30,2005-07-01,129.0,,,2005-08-02,144.0,time,21,77,11.627906976744185,11.28779868372093,0.34010829302325585
ESABINDIA,2005-06-30,2005-07-01,222.8,,,2005-08-02,295.0,time,21,44,32.40574506283662,32.03371731472172,0.3720277481149013
GMDCLTD,2005-06-30,2005-07-01,350.0,,,2005-08-02,377.5,time,21,28,7.857142857142851,7.522827309999994,0.33431554714285716
GTCIND,2005-06-30,2005-07-01,99.9,,,2005-08-02,87.4,time,21,100,-12.512512512512508,-12.815535665465461,0.303023152952953
GUJALKALI,2005-06-30,2005-07-01,123.9,,,2005-08-02,148.0,time,21,80,19.45117029862793,19.09904370508475,0.35212659354318
HINDCONS,2005-06-30,2005-07-01,529.95,,,2005-08-02,635.0,time,21,18,19.82262477592225,19.469927544353233,0.352697231569016
HINDMOTOR,2005-06-30,2005-07-01,32.15,,,2005-08-02,37.8,time,21,311,17.573872472783812,17.224629832970436,0.3492426398133748
