symbol,sector,signal_date,entry_date,entry_price,shares,stop_price,target_price,exit_date,exit_price,exit_reason,held_days,gross_pnl_pct,net_pnl_pct,cost_rupees
AARTIDRUGS,Unknown:AARTIDRUGS,2005-02-28,2005-03-01,135.15,73,,,2005-03-31,131.75,time,21.0,-2.515723270440251,-2.8341037509433957,31.411259016200002
ALBK,Unknown:ALBK,2005-02-28,2005-03-01,73.5,137,,,2005-03-31,92.95,time,21.0,26.46258503401362,26.099687322857157,36.5419850249
ANDHRSUGAR,Unknown:ANDHRSUGAR,2005-02-28,2005-03-01,140.5,71,,,2005-03-31,109.9,time,21.0,-21.779359430604984,-22.068146612384343,28.807965318400004
ARVINDMILL,Unknown:ARVINDMILL,2005-02-28,2005-03-01,128.6,78,,,2005-03-31,116.2,time,21.0,-9.642301710730939,-9.94973415614307,30.837933734399996
AVENTIS,Unknown:AVENTIS,2005-02-28,2005-03-01,1248.9,8,,,2005-03-31,1268.95,time,21.0,1.6054127632316506,1.2807012864040423,32.4425730728
ALBK,Unknown:ALBK,2005-03-31,2005-04-01,97.8,100,,,2005-05-03,78.25,time,21.0,-19.98977505112475,-20.281311438957058,28.51225873
ALPSINDUS,Unknown:ALPSINDUS,2005-03-31,2005-04-01,97.8,100,,,2005-05-03,90.25,time,21.0,-7.719836400817992,-8.030222187423309,30.355729930000003
ANDHRSUGAR,Unknown:ANDHRSUGAR,2005-03-31,2005-04-01,114.75,85,,,2005-05-03,124.0,time,21.0,8.061002178649247,7.726373457516349,32.638848887500004
ARVINDMILL,Unknown:ARVINDMILL,2005-03-31,2005-04-01,115.4,84,,,2005-05-03,120.0,time,21.0,3.986135181975725,3.657766377469659,31.830758433600003
BALRAMCHIN,Unknown:BALRAMCHIN,2005-03-31,2005-04-01,69.95,139,,,2005-05-03,56.5,time,21.0,-19.228020014295932,-19.52072663002145,28.460010600300002
ALBK,Unknown:ALBK,2005-05-31,2005-06-01,85.1,107,,,2005-06-30,83.4,time,21.0,-1.997649823736769,-2.3168261821386493,29.063241667
ALPSINDUS,Unknown:ALPSINDUS,2005-05-31,2005-06-01,119.0,76,,,2005-06-30,129.7,time,21.0,8.991596638655452,8.655538314117637,30.393114871199998
ARVINDMILL,Unknown:ARVINDMILL,2005-05-31,2005-06-01,143.5,63,,,2005-06-30,127.0,time,21.0,-11.49825783972126,-11.802839117073177,27.535670379000003
AZTEC,Unknown:AZTEC,2005-05-31,2005-06-01,107.3,85,,,2005-06-30,110.6,time,21.0,3.075489282385835,2.7485194357875122,29.821284859000002
