symbol,signal_date,entry_date,entry_price,stop_price,target_price,exit_date,exit_price,exit_reason,held_days,shares,gross_pnl_pct,net_pnl_pct,cost_pct
ABFRL,2019-06-28,2019-07-01,214.1,,,2019-07-30,198.05,time,21,46,-7.496496964035493,-7.80722585049042,0.31072888645492763
ACC,2019-06-28,2019-07-01,1565.05,,,2019-07-30,1536.75,time,21,6,-1.8082489377336142,-2.1277162587009952,0.3194673209673813
ADANIENT,2019-06-28,2019-07-01,150.65,,,2019-07-30,128.0,time,21,66,-15.034848987719885,-15.333997261798876,0.2991482740789911
ADANIPOWER,2019-06-28,2019-07-01,52.25,,,2019-07-30,61.7,time,21,191,18.086124401913885,17.73609482736843,0.35002957454545464
APOLLOHOSP,2019-06-28,2019-07-01,1363.0,,,2019-07-30,1364.9,time,21,7,0.13939838591343623,-0.18306096151136197,0.3224593474247982
AUROPHARMA,2019-06-28,2019-07-01,610.0,,,2019-07-30,554.0,time,21,16,-9.180327868852455,-9.488470010491799,0.3081421416393443
AXISBANK,2019-06-28,2019-07-01,810.75,,,2019-07-30,725.95,time,21,12,-10.459451125501074,-10.76562824473635,0.306177119235276
BAJAJFINSV,2019-06-28,2019-07-01,8548.0,,,2019-07-30,7150.0,time,21,1,-16.354702854468883,-16.651823534721572,0.2971206802526907
BAJFINANCE,2019-06-28,2019-07-01,3688.7,,,2019-07-30,3260.0,time,21,2,-11.621980643587172,-11.926371854750997,0.3043912111638247
BALRAMCHIN,2019-06-28,2019-07-01,144.0,,,2019-07-30,153.95,time,21,69,6.909722222222214,6.576862127291658,0.3328600949305556
BANDHANBNK,2019-06-28,2019-07-01,542.15,,,2019-07-30,493.0,time,21,18,-9.065756709397766,-9.374074858231115,0.30831814883334874
BATAINDIA,2019-06-28,2019-07-01,1449.9,,,2019-07-30,1302.75,time,21,6,-10.148975791433902,-10.45562987094973,0.3066540795158287
DCBBANK,2019-06-28,2019-07-01,239.25,,,2019-07-30,196.0,time,21,41,-18.077324973876696,-18.371799317241376,0.2944743433646813
DIVISLAB,2019-06-28,2019-07-01,1598.75,,,2019-07-30,1653.3,time,21,6,3.4120406567630823,3.084553791193106,0.3274868655699766
DRREDDY,2019-06-28,2019-07-01,2567.1,,,2019-07-30,2648.0,time,21,3,3.151415994702189,2.824329507514312,0.32708648718787736
FEDERALBNK,2019-06-28,2019-07-01,108.6,,,2019-07-30,93.7,time,21,92,-13.720073664825039,-14.02124173093922,0.3011680661141805
GODFRYPHLP,2019-06-28,2019-07-01,831.0,,,2019-07-30,716.65,time,21,12,-13.760529482551142,-14.061635399386281,0.3011059168351384
GODREJPROP,2019-06-28,2019-07-01,1002.0,,,2019-07-30,939.3,time,21,9,-6.257485029940124,-6.570117318742519,0.3126322888023952
HAVELLS,2019-06-28,2019-07-01,790.9,,,2019-07-30,659.95,time,21,12,-16.557086863067383,-16.853896635744082,0.29680977267669745
HCLTECH,2019-06-28,2019-07-01,1067.25,,,2019-07-30,1015.0,time,21,9,-4.895760131178262,-5.210484337174982,0.3147242059967206
HDFCBANK,2019-06-28,2019-07-01,2456.0,,,2019-07-30,2255.0,time,21,4,-8.18403908794788,-8.493711754315958,0.30967266636807816
ICICIBANK,2019-06-28,2019-07-01,439.5,,,2019-07-30,433.0,time,21,22,-1.4789533560864654,-1.7989265494880582,0.31997319340159275
ICICIGI,2019-06-28,2019-07-01,1116.65,,,2019-07-30,1170.0,time,21,8,4.777683249003717,4.448098447776833,0.32958480122688394
IGL,2019-06-28,2019-07-01,312.15,,,2019-07-30,304.0,time,21,32,-2.6109242351433526,-2.9291584654492953,0.3182342303059427
INDIGO,2019-06-28,2019-07-01,1560.5,,,2019-07-30,1579.0,time,21,6,1.1855174623518039,0.861451039602685,0.3240664227491189
JUSTDIAL,2019-06-28,2019-07-01,759.25,,,2019-07-30,699.7,time,21,13,-7.843266381297331,-8.153462551557457,0.3101961702601252
LTI,2019-06-28,2019-07-01,1835.05,,,2019-07-30,1518.0,time,21,5,-17.27745837988065,-17.57316149910356,0.2957031192229094
MUTHOOTFIN,2019-06-28,2019-07-01,646.95,,,2019-07-30,588.1,time,21,15,-9.096529870932846,-9.404800745235342,0.3082708743024963
NAUKRI,2019-06-28,2019-07-01,2250.0,,,2019-07-30,2240.0,time,21,4,-0.4444444444444473,-0.7660068773333362,0.3215624328888889
NIITTECH,2019-06-28,2019-07-01,1345.0,,,2019-07-30,1200.0,time,21,7,-10.780669144981413,-11.086352800743494,0.3056836557620818
ORIENTBANK,2019-06-28,2019-07-01,94.55,,,2019-07-30,73.3,time,21,105,-22.4748810153358,-22.762599718773135,0.28771870343733474
PFC,2019-06-28,2019-07-01,134.0,,,2019-07-30,110.9,time,21,74,-17.23880597014925,-17.534568468208953,0.2957624980597015
PRAJIND,2019-06-28,2019-07-01,142.35,,,2019-07-30,110.8,time,21,70,-22.16368106779065,-22.451877844678602,0.28819677688795226
PVR,2019-06-28,2019-07-01,1682.0,,,2019-07-30,1656.9,time,21,5,-1.4922711058263927,-1.8122238401545734,0.3199527343281808
RBLBANK,2019-06-28,2019-07-01,639.8,,,2019-07-30,450.4,time,21,15,-29.603000937793055,-29.879769238074392,0.2767683002813379
RECLTD,2019-06-28,2019-07-01,165.0,,,2019-07-30,142.0,time,21,60,-13.939393939393941,-14.240225080000002,0.3008311406060606
RELIANCE,2019-06-28,2019-07-01,1258.05,,,2019-07-30,1213.95,time,21,7,-3.5054250625968675,-3.8222851374746547,0.3168600748777871
SBIN,2019-06-28,2019-07-01,362.8,,,2019-07-30,344.4,time,21,27,-5.071664829106959,-5.3861188057332,0.3144539766262403
SHREECEM,2019-06-28,2019-07-01,,,,,,no_fill,0,0,,,
SIEMENS,2019-06-28,2019-07-01,1319.95,,,2019-07-30,1164.3,time,21,7,-11.79211333762643,-12.096243186522223,0.30412984889579153
SRF,2019-06-28,2019-07-01,3069.0,,,2019-07-30,2776.0,time,21,3,-9.547083740632123,-9.854662462365587,0.3075787217334637
STAR,2019-06-28,2019-07-01,400.4,,,2019-07-30,365.0,time,21,24,-8.841158841158837,-9.149822023076918,0.30866318191808195
TITAN,2019-06-28,2019-07-01,1330.1,,,2019-07-30,1080.0,time,21,7,-18.803097511465296,-19.096456904187647,0.29335939272235173
ULTRACEMCO,2019-06-28,2019-07-01,4569.8,,,2019-07-30,4351.0,time,21,2,-4.787955709221414,-5.102845527174059,0.3148898179526456
UPL,2019-06-28,2019-07-01,945.0,,,2019-07-30,589.35,time,21,10,-37.63492063492063,-37.89935009133333,0.26442945641269844
ABFRL,2019-07-31,2019-08-01,188.25,,,2019-09-04,187.4,time,21,53,-0.45152722443558835,-0.7730787765737026,0.3215515521381142
ACC,2019-07-31,2019-08-01,1554.7,,,2019-09-04,1443.95,time,21,6,-7.123560815591434,-7.434862616253941,0.31130180066250723
ADANIPOWER,2019-07-31,2019-08-01,61.0,,,2019-09-04,57.4,time,21,163,-5.9016393442623,-6.214818292459022,0.3131789481967213
APOLLOHOSP,2019-07-31,2019-08-01,1344.0,,,2019-09-04,1501.9,time,21,7,11.748511904761916,11.408218335312512,0.34029356944940475
AXISBANK,2019-07-31,2019-08-01,673.95,,,2019-09-04,644.2,time,21,14,-4.414274055938872,-4.729737933363014,0.3154638774241412
BAJAJFINSV,2019-07-31,2019-08-01,7075.0,,,2019-09-04,7030.0,time,21,1,-0.636042402826853,-0.9573104979505279,0.32126809512367493
BAJFINANCE,2019-07-31,2019-08-01,3231.0,,,2019-09-04,3267.0,time,21,3,1.1142061281337101,0.7902492557103118,0.3239568724233983
BALRAMCHIN,2019-07-31,2019-08-01,141.45,,,2019-09-04,131.8,time,21,70,-6.822198656769163,-7.133963417815469,0.3117647610463061
BATAINDIA,2019-07-31,2019-08-01,1298.3,,,2019-09-04,1538.75,time,21,7,18.52037279519372,18.16967611697605,0.35069667821766926
DCBBANK,2019-07-31,2019-08-01,192.5,,,2019-09-04,203.5,time,21,51,5.714285714285716,5.3832620800000015,0.33102363428571435
DIVISLAB,2019-07-31,2019-08-01,1620.3,,,2019-09-04,1648.0,time,21,6,1.7095599580324583,1.3846884875763699,0.3248714704560884
FEDERALBNK,2019-07-31,2019-08-01,91.9,,,2019-09-04,80.9,time,21,108,-11.969532100108815,-12.273389393688793,0.3038572935799782
GODREJPROP,2019-07-31,2019-08-01,951.5,,,2019-09-04,905.0,time,21,10,-4.887020493956906,-5.201758126011557,0.31473763205465055
HAVELLS,2019-07-31,2019-08-01,640.6,,,2019-09-04,654.0,time,21,15,2.0917889478613727,1.7663302872931554,0.3254586605682173
HDFC,2019-07-31,2019-08-01,2115.2,,,2019-09-04,2091.65,time,21,4,-1.113369894099836,-1.4339047063209027,0.3205348122210666
HDFCBANK,2019-07-31,2019-08-01,2229.1,,,2019-09-04,2207.0,time,21,4,-0.9914315194473056,-1.3121536565699112,0.32072213712260556
ICICIBANK,2019-07-31,2019-08-01,423.25,,,2019-09-04,391.0,time,21,23,-7.619610159480217,-7.9301499162433595,0.3105397567631423
ICICIGI,2019-07-31,2019-08-01,1191.05,,,2019-09-04,1165.0,time,21,8,-2.187145795726453,-2.506031045489267,0.31888524976281435
IGL,2019-07-31,2019-08-01,304.0,,,2019-09-04,330.25,time,21,32,8.634868421052634,8.299358111677634,0.33551030937500004
INDIGO,2019-07-31,2019-08-01,1551.0,,,2019-09-04,1634.0,time,21,6,5.351386202450037,5.0209200638297915,0.33046613862024504
JUSTDIAL,2019-07-31,2019-08-01,695.9,,,2019-09-04,704.8,time,21,14,1.2789193849690905,0.954709475757997,0.32420990921109355
