seed,n_signals,n_resolved,n_unresolved,n_no_fill,mean_net_pct,median_net_pct,std_net_pct,mean_gross_pct,win_rate_pct,hit_rate_pct,expiry_rate_pct,mean_held_days,mean_cost_pct
42,2461,2379,1,81,0.07202328859239139,-0.07359234853034241,5.848408192564038,0.39487510599697667,49.34846574190836,10.486891385767791,77.55359394703657,6.205968894493485,0.32285181740458535
43,2486,2407,2,77,0.11492752199244972,-0.1320616240000051,6.230499709623455,0.43784535140525765,49.231408392189444,11.428571428571429,76.73452430411301,6.153718321562111,0.3229178294128079
44,2470,2396,2,72,0.02853921016130261,-0.16312674921491677,5.938268113886175,0.35132412341411845,48.12186978297162,10.054844606946984,77.1702838063439,6.196577629382304,0.322784913252816
45,2472,2389,2,81,0.11615514266405101,-0.17950556111509586,6.228966268002773,0.4390748608812834,48.681456676433655,11.371841155234657,76.8103809125157,6.154876517371285,0.3229197182172322
46,2430,2352,1,77,0.01761583769808908,-0.176924204170947,6.11794036923676,0.34038394436340275,48.5969387755102,10.555555555555555,77.04081632653062,6.149659863945578,0.32276810666531364
47,2479,2408,2,69,0.284775799702378,-0.1919368556393445,6.245196925536592,0.6079549559124797,48.754152823920265,11.454545454545455,77.15946843853821,6.179817275747508,0.3231791562101016
48,2479,2382,1,96,0.5261910534347358,0.12905979390131953,6.51338676504367,0.8497416486486727,50.75566750629723,12.820512820512821,77.07808564231738,6.193534844668346,0.3235505952139369
49,2464,2375,2,87,0.22966319776282637,-0.06433942811809579,6.4361388670421205,0.5527575582955767,49.684210526315795,11.172161172161172,77.01052631578948,6.182736842105263,0.32309436053275015
50,2465,2378,2,85,0.09799392754287381,-0.23899456015164028,6.397655092987332,0.42088570310300905,48.275862068965516,10.622710622710622,77.03952901597981,6.193019343986544,0.3228917755601351
51,2452,2368,4,80,0.10434097018951682,-0.002127920885366258,6.427219686358807,0.42724251124359464,49.95777027027027,10.63063063063063,76.5625,6.147381756756757,0.3229015410540777
52,2475,2398,1,76,0.2990114372189563,0.07836363444239736,6.260883782069488,0.6222124962331946,50.83402835696413,11.72291296625222,76.52210175145954,6.174311926605505,0.3232010590142384
53,2454,2366,5,83,0.25657796214631423,-0.035715057610101575,6.108298320256927,0.5797137334562068,49.83093829247676,12.757973733583489,77.47252747252747,6.1982248520710055,0.3231357713098925
54,2504,2432,3,69,0.35173249186468114,0.12040447821538261,6.13760083496231,0.6750146669464256,51.151315789473685,12.5,78.61842105263158,6.249177631578948,0.32328217508174445
55,2475,2382,2,91,0.30395467587051583,0.006443550212114513,6.140261429839998,0.6271633405004395,50.08396305625524,11.02661596958175,77.91771620486986,6.198152812762385,0.32320866462992365
56,2464,2362,1,101,0.24311172922432092,0.06516870556001558,6.1260952902679495,0.5662267815280007,50.38103302286198,9.73913043478261,75.65622353937341,6.13082133784928,0.32311505230367965
57,2475,2370,2,103,0.14636649838795718,-0.20571480577609974,6.286584122701477,0.46933269948355416,48.734177215189874,11.678832116788321,76.87763713080169,6.1556962025316455,0.3229662010955968
58,2468,2380,5,83,0.24368756593198554,0.07502387151595491,6.337209817676899,0.5668035042120473,50.588235294117645,12.154696132596685,77.18487394957984,6.190336134453782,0.3231159382800617
59,2466,2372,0,94,0.4304297155824601,0.0727393402887056,6.2278413387721,0.753832973395848,50.71669477234402,11.663479923518164,77.95109612141653,6.227655986509275,0.323403257813388
60,2481,2388,0,93,0.22463053025748503,-0.022171108257866418,6.239726740917275,0.5477171475802436,49.66499162479062,12.154696132596685,77.26130653266331,6.201842546063651,0.3230866173227586
61,2498,2419,1,78,0.12636785665372377,-0.11070626483049795,6.014199624117506,0.4493032880467067,48.9458453906573,9.057301293900185,77.63538652335676,6.189334435717239,0.32293543139298286
62,2460,2366,4,90,0.3203184976364442,0.1203825271883916,6.167698776236284,0.6435523394727029,51.183431952662716,11.067961165048544,78.23330515638207,6.2434488588334744,0.32323384183625886
63,2456,2363,3,90,0.2932089667175781,0.05812195199998976,6.307229906348911,0.6164010981109247,50.44435040203131,11.368015414258188,78.03639441388066,6.217943292424883,0.32319213139334657
64,2505,2444,2,59,0.23247028246546148,-0.025018462067125907,6.26714490884323,0.5555689619496015,49.713584288052374,12.61101243339254,76.96399345335516,6.159574468085107,0.32309867948414
65,2476,2393,2,81,0.17619005004110583,-0.10971566104726471,6.258927496256952,0.4992021373437488,49.18512327622231,13.36996336996337,77.18345173422482,6.148767237776849,0.323012087302643
66,2463,2379,1,83,0.20891566008227921,-0.01721553380854357,6.097492047709209,0.5319780986688851,49.89491382934006,12.432432432432432,76.67087011349307,6.181168558217738,0.32306243858660577
67,2493,2403,2,88,0.20100907142698013,0.014410188817106151,6.041587868432213,0.5240593450183404,50.06242197253433,10.58601134215501,77.98585101955888,6.205992509363296,0.3230502735913601
68,2480,2388,4,88,0.12797936959899753,-0.192150819803919,6.208665246667216,0.45091728044907264,48.65996649916248,9.89010989010989,77.1356783919598,6.1892797319933,0.32293791085007517
69,2460,2374,2,84,0.258769408362863,-0.06368626421970108,6.095878999682419,0.5819085514091602,49.70513900589722,11.132437619961612,78.05391743892164,6.219039595619208,0.32313914304629704
70,2483,2403,1,79,0.3628872231991648,0.026868007692312457,6.244787022213724,0.6861865608347698,50.104036620890554,13.111888111888112,76.19642114024137,6.147732001664586,0.323299337635605
71,2481,2397,3,81,0.35171190007845937,0.11591044550531732,6.03677640700392,0.6749940434778953,51.105548602419695,12.698412698412698,78.97371714643305,6.260742594910305,0.32328214339943595
