symbol,n_trades,mean_net_pct,total_net_pct,win_rate_pct,sector
IRCTC,5,8.901167925854548,44.505839629272735,100.0,Internet/Platform
ABFRL,10,6.242528127764726,62.42528127764726,80.0,(unmapped)
GNFC,7,5.13780933106748,35.96466531747236,71.42857142857143,(unmapped)
ADANIGREEN,15,5.014991403393674,75.22487105090511,60.0,Power
FRETAIL,5,4.897623562029054,24.48811781014527,40.0,(unmapped)
TATAELXSI,10,4.805058008313324,48.05058008313324,70.0,IT
TATAMTRDVR,16,4.272831619631436,68.36530591410298,68.75,(unmapped)
ADANIENT,16,4.049759502553632,64.79615204085812,75.0,Diversified
BHARTIARTL,7,3.930301654501648,27.512111581511537,71.42857142857143,Telecom
DELTACORP,7,3.7438424334495863,26.206897034147104,42.857142857142854,(unmapped)
IDFCFIRSTB,12,3.550319367291108,42.6038324074933,75.0,Banking
ONGC,9,3.4053384590771394,30.648046131694255,77.77777777777779,Oil & Gas
NIFTYBEES,23,3.267659248770721,75.15616272172659,69.56521739130434,(unmapped)
PFC,12,3.1347589875622592,37.61710785074711,75.0,Financial Services
AVANTIFEED,5,3.113871778136976,15.569358890684878,80.0,(unmapped)
INDUSINDBK,16,2.958713146078628,47.339410337258045,81.25,Banking
IBULHSGFIN,8,2.5922932408893775,20.73834592711502,62.5,(unmapped)
TATAPOWER,17,2.3621236157801793,40.156101468263046,58.82352941176471,Power
POLYCAB,15,2.34667067714194,35.2000601571291,73.33333333333333,Capital Goods
ESCORTS,10,2.2912862933883167,22.91286293388317,60.0,(unmapped)
TRENT,7,2.2262288496652287,15.5836019476566,71.42857142857143,Retail
LTI,12,2.1991507327484854,26.389808792981825,66.66666666666666,(unmapped)
M&MFIN,8,2.162266238886044,17.298129911088353,75.0,Financial Services
SAIL,13,2.1263069729251907,27.64199064802748,53.84615384615385,Metals
VEDL,12,2.0933418439172473,25.12010212700697,50.0,Metals
BAJFINANCE,15,1.9929303429869065,29.8939551448036,60.0,Financial Services
BHEL,10,1.8983522849687986,18.983522849687986,60.0,Capital Goods
SBICARD,9,1.8754947585377992,16.879452826840193,55.55555555555556,Financial Services
LTTS,9,1.8394334623366464,16.554901161029818,66.66666666666666,(unmapped)
DALBHARAT,6,1.7281889008424338,10.369133405054603,66.66666666666666,(unmapped)
GLENMARK,7,1.708286455090519,11.958005185633633,57.14285714285714,Pharma
CANBK,17,1.6552696102679583,28.13958337455529,47.05882352941176,Banking
BANKBARODA,15,1.6029043104250391,24.043564656375587,66.66666666666666,Banking
IOC,11,1.5475292578839868,17.022821836723853,72.72727272727273,Oil & Gas
MOTHERSUMI,7,1.456509742008328,10.195568194058296,57.14285714285714,(unmapped)
BANKBEES,8,1.44767944249136,11.58143553993088,62.5,(unmapped)
KOTAKBANK,13,1.4279185821256382,18.562941567633295,61.53846153846154,Banking
SRF,13,1.4267946943876038,18.54833102703885,76.92307692307693,Chemicals
L&TFH,24,1.4051605671061236,33.72385361054697,54.166666666666664,(unmapped)
ITC,11,1.350351930368779,14.853871234056568,54.54545454545454,FMCG
HINDCOPPER,6,1.3472673757253257,8.083604254351954,33.33333333333333,Metals
MINDTREE,16,1.3413863879629857,21.46218220740777,56.25,(unmapped)
AXISBANK,15,1.2881931191980638,19.322896787970958,53.333333333333336,Banking
MUTHOOTFIN,5,1.188471029828774,5.94235514914387,60.0,Financial Services
HAL,10,1.083008189790193,10.83008189790193,60.0,Defense
ICICIBANK,15,1.0821971104482222,16.23295665672333,66.66666666666666,Banking
PEL,8,1.071720999057955,8.57376799246364,75.0,(unmapped)
DLF,21,1.0143634286817869,21.301632002317525,57.14285714285714,Realty
LT,14,1.0065961133090495,14.092345586326692,57.14285714285714,Capital Goods
AARTIIND,5,0.9848851779915861,4.924425889957931,40.0,Chemicals
ABB,6,0.9679549184789532,5.8077295108737195,50.0,Capital Goods
DMART,8,0.9654818738070284,7.7238549904562275,62.5,Retail
IGL,7,0.8985345253181352,6.289741677226946,57.14285714285714,Oil & Gas
VOLTAS,6,0.8966360178138659,5.379816106883196,33.33333333333333,Consumer Durables
PERSISTENT,8,0.8675688701778785,6.940550961423028,62.5,IT
AUROPHARMA,9,0.8441366463703427,7.597229817333084,44.44444444444444,Pharma
INDHOTEL,8,0.8422520136316196,6.738016109052957,37.5,Services
BEL,11,0.8056790238455389,8.862469262300928,63.63636363636363,(unmapped)
ALKEM,5,0.7941945183847873,3.9709725919239363,60.0,Pharma
JINDALSTEL,18,0.7745723131140481,13.942301636052864,55.55555555555556,Metals
DABUR,6,0.7391901287768542,4.435140772661125,66.66666666666666,FMCG
SBIN,25,0.7162458392149506,17.906145980373765,44.0,Banking
ADANIPORTS,14,0.7051667855494449,9.872334997692228,64.28571428571429,Logistics
TATAMOTORS,15,0.7037118645319012,10.555677967978518,46.666666666666664,(unmapped)
RECLTD,9,0.6945906165114119,6.251315548602706,66.66666666666666,Financial Services
HDFCLIFE,8,0.6888891796673603,5.511113437338882,50.0,Insurance
TATASTEEL,16,0.6709285931938608,10.734857491101772,43.75,Metals
BHARATFORG,7,0.6566642565031735,4.5966497955222145,42.857142857142854,Auto
EXIDEIND,11,0.6323834207538414,6.956217628292254,63.63636363636363,Auto
PIDILITIND,13,0.6186521038091265,8.042477349518645,53.84615384615385,Chemicals
DIVISLAB,7,0.5776761959453411,4.043733371617388,57.14285714285714,Pharma
APOLLOTYRE,13,0.5567148250433539,7.2372927255636,53.84615384615385,(unmapped)
ASHOKLEY,14,0.5501717805739081,7.7024049280347135,42.857142857142854,Auto
MANAPPURAM,13,0.5452067849236674,7.087688204007676,61.53846153846154,Financial Services
COALINDIA,10,0.5439558602139689,5.439558602139689,50.0,Metals
TATACHEM,11,0.4887856999199736,5.37664269911971,63.63636363636363,Chemicals
GRASIM,13,0.4593469205547732,5.971509967212052,61.53846153846154,Cement
NATIONALUM,10,0.4415258569670071,4.415258569670071,40.0,Metals
PIIND,6,0.42568835945715655,2.5541301567429393,66.66666666666666,Chemicals
ULTRACEMCO,15,0.39324737504093105,5.898710625613965,46.666666666666664,Cement
BRITANNIA,10,0.39010970031603853,3.9010970031603853,60.0,FMCG
IBREALEST,7,0.35011166895220924,2.4507816826654647,57.14285714285714,(unmapped)
TITAN,15,0.33532108658447796,5.0298162987671695,53.333333333333336,Retail
HAVELLS,11,0.32704800734216266,3.5975280807637895,54.54545454545454,Consumer Durables
TCS,6,0.3209393744140519,1.9256362464843115,66.66666666666666,IT
JSWSTEEL,14,0.27600916788504937,3.864128350390691,42.857142857142854,Metals
M&M,13,0.2590695395855654,3.3679040146123502,53.84615384615385,Auto
NAUKRI,10,0.25814073009498817,2.5814073009498815,50.0,IT
CHOLAFIN,11,0.20301021589746684,2.2331123748721353,54.54545454545454,Financial Services
SUNTV,7,0.18025946788421318,1.2618162751894924,28.57142857142857,(unmapped)
HINDALCO,16,0.17318957564357781,2.771033210297245,50.0,Metals
BALKRISIND,15,0.16568299884229656,2.4852449826344483,46.666666666666664,(unmapped)
BANDHANBNK,9,0.14539159748036046,1.3085243773232442,55.55555555555556,Banking
INDIACEM,7,0.04478354246152413,0.3134847972306689,42.857142857142854,(unmapped)
ABCAPITAL,10,0.027166787658942537,0.27166787658942537,50.0,Financial Services
TORNTPHARM,7,-0.02181552084951794,-0.1527086459466256,42.857142857142854,Pharma
SIEMENS,11,-0.05640561631848253,-0.6204617795033078,27.27272727272727,Capital Goods
BDL,5,-0.0710967715584884,-0.35548385779244196,60.0,Defense
NMDC,15,-0.080779333970797,-1.211690009561955,53.333333333333336,Metals
HCLTECH,10,-0.08620728376549355,-0.8620728376549356,60.0,IT
CUMMINSIND,10,-0.12301390541885948,-1.2301390541885948,60.0,Auto
EMAMILTD,5,-0.15992671827746446,-0.7996335913873223,40.0,(unmapped)
CENTURYTEX,5,-0.1743734128393557,-0.8718670641967785,60.0,(unmapped)
TVSMOTOR,12,-0.1770662824918835,-2.124795389902602,50.0,Auto
PETRONET,7,-0.1836556115350385,-1.2855892807452696,28.57142857142857,(unmapped)
AMBUJACEM,15,-0.1993085017930159,-2.9896275268952386,46.666666666666664,Cement
BSOFT,5,-0.21148585368502015,-1.0574292684251008,40.0,(unmapped)
APLAPOLLO,7,-0.2806089648296065,-1.9642627538072457,42.857142857142854,Metals
VBL,6,-0.4209060135853045,-2.525436081511827,50.0,FMCG
DIXON,10,-0.4341157546403922,-4.341157546403922,40.0,Consumer Durables
MCX,8,-0.45043023387982917,-3.6034418710386333,50.0,Financial Services
BERGEPAINT,11,-0.470824124728823,-5.179065372017053,45.45454545454545,(unmapped)
POWERGRID,7,-0.5337795516661303,-3.736456861662912,42.857142857142854,Power
METROPOLIS,8,-0.5777136695201968,-4.621709356161574,37.5,(unmapped)
MCDOWELL-N,9,-0.581667869738198,-5.235010827643782,33.33333333333333,(unmapped)
ICICIPRULI,15,-0.6093626403700049,-9.140439605550073,40.0,(unmapped)
HEROMOTOCO,13,-0.6163105065056794,-8.012036584573833,46.15384615384615,Auto
INFY,11,-0.6758548549134676,-7.434403404048144,36.36363636363637,IT
SUNPHARMA,12,-0.68123649778035,-8.1748379733642,41.66666666666667,Pharma
AUBANK,19,-0.7160621266784452,-13.605180406890458,52.63157894736842,Banking
COROMANDEL,7,-0.7264030428854139,-5.0848213001978975,28.57142857142857,Chemicals
WIPRO,10,-0.728533021783736,-7.285330217837361,30.0,IT
ACC,12,-0.7379071013991783,-8.854885216790139,50.0,(unmapped)
LICHSGFIN,13,-0.768273171580264,-9.987551230543431,46.15384615384615,Financial Services
LAURUSLABS,6,-0.8063492354730716,-4.838095412838429,33.33333333333333,Pharma
ADANITRANS,5,-0.8071901832419485,-4.0359509162097424,40.0,(unmapped)
GODREJCP,14,-0.8169913503143748,-11.437878904401247,35.714285714285715,FMCG
INDIGO,15,-0.8230372977156734,-12.3455594657351,46.666666666666664,(unmapped)
CYIENT,6,-0.8495523566929378,-5.097314140157627,50.0,(unmapped)
FEDERALBNK,11,-0.8776621592332359,-9.654283751565595,36.36363636363637,Banking
TECHM,10,-0.9122088411622074,-9.122088411622073,40.0,IT
IEX,6,-0.9123139749733326,-5.4738838498399955,16.666666666666664,(unmapped)
DRREDDY,6,-0.9170529099851757,-5.502317459911055,66.66666666666666,Pharma
MARUTI,14,-0.9416335624294593,-13.18286987401243,28.57142857142857,Auto
RBLBANK,10,-0.9588350905299187,-9.588350905299187,60.0,Banking
