symbol,n_trades,mean_net_pct,total_net_pct,win_rate_pct,sector
3IINFOTECH,5,5.444328833398138,27.22164416699069,60.0,(unmapped)
INDIAINFO,6,4.50091858841792,27.005511530507523,50.0,(unmapped)
BHARATFORG,9,4.362331602499047,39.260984422491426,66.66666666666666,Auto
IBREALEST,14,4.141826136325569,57.98556590855796,64.28571428571429,(unmapped)
SINTEX,6,4.08313502066267,24.49881012397602,33.33333333333333,(unmapped)
DCB,8,3.771910704007747,30.175285632061975,37.5,(unmapped)
WELGUJ,5,3.737434758394675,18.687173791973375,80.0,(unmapped)
JSWENERGY,9,3.7210110777785013,33.48909970000651,55.55555555555556,Power
BOMDYEING,9,3.6145641298409137,32.531077168568224,66.66666666666666,(unmapped)
RECLTD,13,3.484195304030102,45.29453895239133,61.53846153846154,Financial Services
SYNDIBANK,17,3.327678466438493,56.57053392945438,64.70588235294117,(unmapped)
TATAMOTORS,14,3.321948577567171,46.507280085940394,57.14285714285714,(unmapped)
ADANIENT,6,3.1063906812222957,18.638344087333774,50.0,Diversified
JSWSTEEL,6,3.07390864529421,18.44345187176526,83.33333333333334,Metals
SCI,11,2.9033868571925745,31.93725542911832,54.54545454545454,(unmapped)
RENUKA,8,2.832490511872373,22.659924094978983,37.5,(unmapped)
POLARIS,13,2.7576690095326364,35.84969712392427,46.15384615384615,(unmapped)
ABAN,12,2.570576193721354,30.846914324656247,58.333333333333336,(unmapped)
YESBANK,20,2.5323594666441434,50.64718933288287,60.0,Banking
MPHASIS,7,2.4783680607675973,17.34857642537318,57.14285714285714,IT
IOC,14,2.3879799890246516,33.431719846345125,57.14285714285714,Oil & Gas
IOB,17,2.373717924562925,40.353204717569724,58.82352941176471,(unmapped)
AUROPHARMA,12,2.3597367363612043,28.316840836334453,83.33333333333334,Pharma
LITL,7,2.293421699836108,16.053951898852755,57.14285714285714,(unmapped)
INDUSINDBK,14,2.043872233026559,28.614211262371825,71.42857142857143,Banking
LUPIN,13,1.9025881842236585,24.73364639490756,61.53846153846154,Pharma
BGRENERGY,5,1.8531408999855088,9.265704499927544,40.0,(unmapped)
CAIRN,9,1.8464102886908635,16.617692598217772,66.66666666666666,(unmapped)
SKUMARSYNF,5,1.8425369828828373,9.212684914414186,40.0,(unmapped)
BATAINDIA,14,1.837619198778432,25.72666878289805,64.28571428571429,(unmapped)
IDFC,11,1.7384083961930081,19.12249235812309,63.63636363636363,(unmapped)
NAGARFERT,9,1.5913987483161576,14.322588734845418,44.44444444444444,(unmapped)
RELINFRA,8,1.564857411640007,12.518859293120055,75.0,(unmapped)
HINDALCO,13,1.52032816921481,19.76426619979253,53.84615384615385,Metals
AXISBANK,9,1.5069081559133697,13.562173403220328,77.77777777777779,Banking
BHUSANSTL,22,1.4582531610119729,32.0815695422634,50.0,(unmapped)
NAGARCONST,6,1.411784137379895,8.47070482427937,50.0,(unmapped)
ARVIND,21,1.3321872089232,27.975931387387202,61.904761904761905,(unmapped)
SUZLON,7,1.251453865128662,8.760177055900634,57.14285714285714,Power
FEDERALBNK,24,1.232086321746211,29.570071721909063,58.333333333333336,Banking
INDIACEM,10,1.2255084760004067,12.255084760004067,40.0,(unmapped)
ISPATIND,9,1.1981844451985921,10.78366000678733,44.44444444444444,(unmapped)
TATATEA,11,1.188172513970029,13.069897653670319,45.45454545454545,(unmapped)
TCS,10,1.1685004599531765,11.685004599531766,70.0,IT
VOLTAS,23,1.155750934991546,26.582271504805558,52.17391304347826,Consumer Durables
UCOBANK,24,1.0810677456950877,25.945625896682106,50.0,(unmapped)
ITC,11,1.0565169052273484,11.621685957500834,63.63636363636363,FMCG
ANDHRABANK,19,0.9930685076868144,18.868301646049474,36.84210526315789,(unmapped)
TATASTEEL,12,0.9754042371735769,11.704850846082923,66.66666666666666,Metals
PATELENG,5,0.9661392517444357,4.8306962587221784,60.0,(unmapped)
CUMMINSIND,8,0.7990975314822188,6.392780251857751,50.0,Auto
JPASSOCIAT,15,0.7897239473252055,11.845859209878082,53.333333333333336,(unmapped)
PNB,7,0.7696696092311713,5.387687264618199,28.57142857142857,Banking
IVRCLINFRA,6,0.7022108302484087,4.213264981490452,33.33333333333333,(unmapped)
SBIN,16,0.7013572127228547,11.221715403565675,50.0,Banking
ASIANPAINT,16,0.5275661168101773,8.441057868962837,50.0,FMCG
LICHSGFIN,9,0.5077961742206045,4.570165567985441,44.44444444444444,Financial Services
ICICIBANK,20,0.44655662072115676,8.931132414423136,60.0,Banking
