symbol,n_trades,mean_net_pct,total_net_pct,win_rate_pct,sector
COREPROTEC,5,8.806050878009506,44.03025439004753,100.0,(unmapped)
GITANJALI,11,8.404476601804973,92.4492426198547,72.72727272727273,(unmapped)
GTCIND,5,8.117683755517096,40.58841877758548,60.0,(unmapped)
INDIAINFO,8,7.317029797890728,58.53623838312583,50.0,(unmapped)
AJANTPHARM,6,6.285263410379493,37.711580462276956,100.0,(unmapped)
REL,6,5.887269421381641,35.32361652828985,66.66666666666666,(unmapped)
DISHMAN,5,5.7049061650711455,28.524530825355725,60.0,(unmapped)
STROPTICAL,9,5.191547642916028,46.72392878624425,66.66666666666666,(unmapped)
BINDALAGRO,5,5.126967857144436,25.63483928572218,60.0,(unmapped)
GHCL,6,5.0584028190564485,30.35041691433869,66.66666666666666,(unmapped)
BOMDYEING,15,4.646486986974041,69.69730480461061,53.333333333333336,(unmapped)
JPASSOCIAT,14,4.619715614545333,64.67601860363466,78.57142857142857,(unmapped)
GMRINFRA,12,4.512875010421401,54.154500125056806,66.66666666666666,(unmapped)
TV18BRDCST,9,4.478663246789224,40.307969221103015,77.77777777777779,(unmapped)
RAINCALCIN,5,4.308332804054118,21.541664020270588,60.0,(unmapped)
VSNL,7,4.281580736585068,29.971065156095477,71.42857142857143,(unmapped)
BFUTILITIE,9,4.272539754643492,38.45285779179142,55.55555555555556,(unmapped)
JINDALSTEL,16,3.9799648962403866,63.679438339846186,81.25,Metals
ADANIPOWER,10,3.889037235041742,38.89037235041742,70.0,Power
OPTOCIRCUI,14,3.818504054977553,53.459056769685745,64.28571428571429,(unmapped)
IVRCLINFRA,6,3.619761682578922,21.71857009547353,50.0,(unmapped)
JINDALSAW,9,3.524242570596419,31.71818313536777,66.66666666666666,(unmapped)
SKSMICRO,11,3.5136081969877524,38.64969016686528,45.45454545454545,(unmapped)
GTL,9,3.5007107824875083,31.506397042387576,55.55555555555556,(unmapped)
ESSAROIL,14,3.422226671056664,47.911173394793295,35.714285714285715,(unmapped)
TATACOFFEE,10,3.377849234044868,33.77849234044868,50.0,(unmapped)
BGRENERGY,5,3.2754791511670165,16.37739575583508,60.0,(unmapped)
EICHERMOT,7,3.2540267188146155,22.77818703170231,57.14285714285714,Auto
THERMAX,6,3.16322123455212,18.97932740731272,83.33333333333334,(unmapped)
VAKRANGEE,8,3.162044449513838,25.296355596110704,62.5,(unmapped)
NATIONALUM,7,3.111763929084774,21.782347503593417,57.14285714285714,Metals
ZEETELE,6,2.9887026114554573,17.932215668732745,66.66666666666666,(unmapped)
ROLTA,19,2.9357269732700932,55.77881249213177,52.63157894736842,(unmapped)
ALOKTEXT,11,2.846607328728865,31.312680616017516,54.54545454545454,(unmapped)
ASIANELEC,5,2.8266044321204244,14.133022160602122,60.0,(unmapped)
SAKHTISUG,9,2.806170406710605,25.255533660395447,33.33333333333333,(unmapped)
IDFC,15,2.687682031380412,40.31523047070618,66.66666666666666,(unmapped)
MCX,9,2.6821975631098307,24.139778067988477,44.44444444444444,Financial Services
BHUSANSTL,18,2.666184349607153,47.99131829292875,50.0,(unmapped)
BRITANNIA,5,2.63221727782372,13.1610863891186,100.0,FMCG
ESCORTS,21,2.4011848604052557,50.42488206851037,52.38095238095239,(unmapped)
ONGC,22,2.391454020509535,52.61198845120977,63.63636363636363,Oil & Gas
ONMOBILE,9,2.3038896736185492,20.735007062566943,33.33333333333333,(unmapped)
ABIRLANUVO,20,2.2780894320849456,45.56178864169891,45.0,(unmapped)
SHREECEM,10,2.273970885715257,22.739708857152568,60.0,Cement
APIL,12,2.2431233279436373,26.917479935323648,58.333333333333336,(unmapped)
SIEMENS,17,2.168782804327513,36.86930767356772,64.70588235294117,Capital Goods
GRASIM,17,2.147652943713214,36.51010004312464,70.58823529411765,Cement
VIPIND,8,2.1327523771209504,17.062019016967604,62.5,(unmapped)
PIDILITIND,9,2.0882325621778395,18.794093059600556,77.77777777777779,Chemicals
I-FLEX,6,2.0746393688094007,12.447836212856403,66.66666666666666,(unmapped)
JSWENERGY,13,2.0025725452966636,26.03344308885663,61.53846153846154,Power
TORNTPOWER,7,1.99255040282799,13.94785281979593,42.857142857142854,(unmapped)
RANBAXY,17,1.9456309171237611,33.07572559110394,58.82352941176471,(unmapped)
SBIN,20,1.8978954023120438,37.957908046240874,80.0,Banking
BHARATFORG,17,1.8148848112508518,30.85304179126448,58.82352941176471,Auto
ABB,21,1.6741977651099698,35.158153067309364,52.38095238095239,Capital Goods
JSWSTEEL,23,1.6350165771341978,37.60538127408655,60.86956521739131,Metals
TVSMOTOR,21,1.6057598237559771,33.72095629887552,52.38095238095239,Auto
TATAMOTORS,29,1.5765308571219947,45.719394856537846,51.724137931034484,(unmapped)
RELINFRA,11,1.5349541289922108,16.88449541891432,54.54545454545454,(unmapped)
NIFTYBEES,5,1.530362229362678,7.651811146813389,80.0,(unmapped)
MTNL,16,1.528531091665237,24.456497466643793,50.0,(unmapped)
CENTRALBK,8,1.52719813925821,12.21758511406568,62.5,(unmapped)
APOLLOTYRE,14,1.473021494155902,20.622300918182628,64.28571428571429,(unmapped)
INDIANB,9,1.4627091203433658,13.164382083090292,55.55555555555556,Banking
CHENNPETRO,10,1.4501833510710032,14.501833510710032,50.0,(unmapped)
EMAMILTD,8,1.449527430498641,11.596219443989128,62.5,(unmapped)
TORNTPHARM,9,1.44715242496281,13.024371824665291,55.55555555555556,Pharma
IOC,23,1.381751273585332,31.780279292462634,47.82608695652174,Oil & Gas
CENTURYTEX,17,1.3773579276601522,23.415084770222588,52.94117647058824,(unmapped)
RIIL,20,1.358139872662297,27.162797453245943,35.0,(unmapped)
PATNI,12,1.3349995623052744,16.019994747663294,50.0,(unmapped)
BAJAJFINSV,8,1.3327261478309271,10.661809182647417,37.5,Financial Services
TTKPRESTIG,9,1.3137575013015244,11.823817511713719,66.66666666666666,(unmapped)
IOB,21,1.2795801488587706,26.871183126034182,52.38095238095239,(unmapped)
KPIT,7,1.2783052136062458,8.948136495243721,57.14285714285714,(unmapped)
PETRONET,21,1.2449435484602713,26.1438145176657,52.38095238095239,(unmapped)
JSTAINLESS,9,1.177002389557867,10.593021506020802,55.55555555555556,(unmapped)
MINDTREE,9,1.159667931096486,10.437011379868373,66.66666666666666,(unmapped)
MARKSANS,5,1.1515456781701703,5.757728390850851,40.0,(unmapped)
RELCAPITAL,21,1.095818623286108,23.01219108900827,42.857142857142854,(unmapped)
INFRATEL,8,1.086097511971487,8.688780095771897,62.5,(unmapped)
AUROPHARMA,17,1.0834367343101081,18.41842448327184,47.05882352941176,Pharma
KSCL,5,1.053853055612349,5.269265278061745,60.0,(unmapped)
RAYMOND,11,0.9714708614216718,10.68617947563839,54.54545454545454,(unmapped)
TATAMTRDVR,11,0.940133882771561,10.34147271048717,45.45454545454545,(unmapped)
RAJESHEXPO,10,0.8961351681168965,8.961351681168965,40.0,(unmapped)
CEATLTD,8,0.8432137757451004,6.745710205960803,37.5,(unmapped)
IBREALEST,15,0.8266632007666543,12.399948011499815,46.666666666666664,(unmapped)
AMTEKAUTO,11,0.7931308273691978,8.724439101061176,63.63636363636363,(unmapped)
KTKBANK,15,0.7507873539540141,11.261810309310212,60.0,(unmapped)
ACC,26,0.7240885556197612,18.82630244611379,57.692307692307686,(unmapped)
COLGATE,6,0.716336390743122,4.2980183444587325,50.0,(unmapped)
HINDLEVER,6,0.6962131993936458,4.177279196361875,33.33333333333333,(unmapped)
PANTALOONR,16,0.6849835609647301,10.959736975435682,50.0,(unmapped)
ICICIBANK,22,0.6740139397581972,14.82830667468034,68.18181818181817,Banking
PTC,18,0.667833059771879,12.020995075893822,61.111111111111114,(unmapped)
BAJFINANCE,9,0.6617073903844729,5.955366513460256,55.55555555555556,Financial Services
TVTODAY,7,0.6521598610304424,4.565119027213097,57.14285714285714,(unmapped)
TATATEA,12,0.646209188734091,7.754510264809091,58.333333333333336,(unmapped)
RELIANCE,28,0.6083903169581097,17.034928874827074,53.57142857142857,Oil & Gas
GMDCLTD,8,0.6061898414844735,4.849518731875788,50.0,Metals
MID-DAY,5,0.5776625380318346,2.8883126901591734,40.0,(unmapped)
TATASTEEL,18,0.5684776732222679,10.232598118000823,55.55555555555556,Metals
YESBANK,25,0.5232794172063298,13.081985430158245,64.0,Banking
ZEEL,20,0.4687071081856537,9.374142163713074,30.0,(unmapped)
UBL,7,0.45467535334930875,3.182727473445161,42.857142857142854,(unmapped)
MARUTI,24,0.4504023706871982,10.809656896492756,50.0,Auto
