symbol,n_trades,mean_net_pct,total_net_pct,win_rate_pct,sector
RUSHIL,5,11.819314487244377,59.096572436221884,80.0,(unmapped)
JBFIND,5,5.54392929083526,27.7196464541763,80.0,(unmapped)
AKRUTI,6,5.254517122513068,31.527102735078408,66.66666666666666,(unmapped)
RAJSREESUG,5,5.175020357249894,25.875101786249466,60.0,(unmapped)
MUKANDLTD,8,5.03254331847821,40.26034654782568,62.5,(unmapped)
HTMT,8,4.779237290382626,38.233898323061005,87.5,(unmapped)
MONSANTO,5,4.762656153197227,23.813280765986136,80.0,(unmapped)
UTVSOF,14,4.538066688252736,63.53293363553831,78.57142857142857,(unmapped)
GIPCL,7,4.1802494509232515,29.261746156462763,71.42857142857143,(unmapped)
TTKPRESTIG,19,4.087326893558581,77.65921097761304,57.89473684210527,(unmapped)
BAJFINANCE,7,3.9734134016108484,27.81389381127594,71.42857142857143,Financial Services
SAMTEL,5,3.909166089770312,19.54583044885156,60.0,(unmapped)
AEGISCHEM,9,3.848059267460803,34.63253340714723,66.66666666666666,(unmapped)
FRL,13,3.5206024177131545,45.76783143027101,53.84615384615385,(unmapped)
BHARTI,6,3.503053111685903,21.01831867011542,66.66666666666666,(unmapped)
ABGSHIP,22,3.3770462832176444,74.29501823078817,63.63636363636363,(unmapped)
VDOCONINTL,6,3.371444737182489,20.228668423094934,66.66666666666666,(unmapped)
VARUNSHIP,9,3.291959083440559,29.627631750965033,55.55555555555556,(unmapped)
HFCL,8,3.2697186360121533,26.157749088097226,62.5,(unmapped)
INFRATEL,13,3.1993482416674346,41.59152714167665,61.53846153846154,(unmapped)
INTELLECT,12,3.057961021442086,36.69553225730503,66.66666666666666,(unmapped)
PENTSFWARE,5,2.8532561347259002,14.2662806736295,60.0,(unmapped)
MANGLMCEM,17,2.734884870711937,46.49304280210293,58.82352941176471,(unmapped)
UPL,13,2.6898539365771654,34.96810117550315,69.23076923076923,Chemicals
GPPL,13,2.636991852849041,34.28089408703753,69.23076923076923,(unmapped)
DCMSRMCONS,9,2.534728968167393,22.812560713506535,55.55555555555556,(unmapped)
INOXLEISUR,5,2.4687597804913275,12.343798902456637,40.0,(unmapped)
PRAJIND,62,2.4460488608353366,151.65502937179087,58.06451612903226,(unmapped)
JUBLFOOD,48,2.404707640824992,115.42596675959962,58.333333333333336,FMCG
