symbol,n_trades,mean_net_pct,total_net_pct,win_rate_pct,sector
BAJAJFINSV,13,0.518485029907177,6.740305388793302,61.53846153846154,Financial Services
NMDC,51,0.517822628310242,26.408954043822337,64.70588235294117,Metals
TATAPOWER,75,0.4379130597043913,32.84347947782935,60.0,Power
ASIANPAINT,44,0.4178392243038392,18.384925869368924,59.09090909090909,FMCG
CIPLA,51,0.40884700371352384,20.851197189389715,54.90196078431373,Pharma
BIOCON,59,0.4077037213343981,24.05451955872949,59.32203389830508,Pharma
OFSS,65,0.40444997682949557,26.289248493917214,50.76923076923077,IT
SBIN,38,0.3716737506391808,14.12360252428887,57.89473684210527,Banking
ULTRACEMCO,178,0.3471958633116864,61.80086366948018,56.17977528089888,Cement
RPOWER,59,0.2932193926656183,17.29994416727148,59.32203389830508,Power
PIDILITIND,31,0.2857883606391819,8.859439179814638,48.38709677419355,Chemicals
PAGEIND,9,0.26006774247475967,2.340609682272837,55.55555555555556,FMCG
TVSMOTOR,39,0.23749734842963305,9.262396588755688,48.717948717948715,Auto
COLPAL,46,0.23311299123376128,10.72319759675302,47.82608695652174,FMCG
ASHOKLEY,62,0.20314880071474464,12.595225644314167,53.2258064516129,Auto
VOLTAS,77,0.17185118849433803,13.232541514064028,55.84415584415584,Consumer Durables
TATACHEM,114,0.16792071078773063,19.14296102980129,54.385964912280706,Chemicals
CHAMBLFERT,87,0.10971364482468961,9.545087099747995,51.724137931034484,Chemicals
MARICO,13,0.10249664433461789,1.3324563763500326,53.84615384615385,FMCG
POWERGRID,70,0.020629846254223597,1.4440892377956518,51.42857142857142,Power
YESBANK,44,0.013962190420067,0.614336378482948,54.54545454545454,Banking
CONCOR,26,0.002520812626741721,0.06554112829528475,53.84615384615385,Logistics
LUPIN,58,-0.01657467612980434,-0.9613312155286518,46.55172413793103,Pharma
LT,115,-0.02407175881668597,-2.7682522639188867,54.78260869565217,Capital Goods
IFCI,106,-0.025235864673842107,-2.6750016554272635,56.60377358490566,Financial Services
HINDUNILVR,85,-0.030890104404486904,-2.625658874381387,51.76470588235295,FMCG
SUZLON,69,-0.042996999050072045,-2.966792934454971,53.62318840579711,Power
TECHM,85,-0.04731729486418906,-4.02197006345607,49.411764705882355,IT
MRPL,30,-0.05981362223338991,-1.7944086670016972,56.666666666666664,Oil & Gas
ICICIBANK,40,-0.10919189431380656,-4.367675772552262,47.5,Banking
RELIANCE,76,-0.1116405424583415,-8.484681226833954,46.05263157894737,Oil & Gas
ABB,80,-0.1140265127210858,-9.122121017686863,52.5,Capital Goods
IDEA,154,-0.14897905543393902,-22.942774536826608,50.0,Telecom
IDBI,55,-0.1819951681438918,-10.009734247914048,45.45454545454545,Banking
SIEMENS,106,-0.1931570242659455,-20.474644572190222,51.886792452830186,Capital Goods
LICHSGFIN,104,-0.2141857342116484,-22.275316358011434,57.692307692307686,Financial Services
MARUTI,58,-0.21788048207610508,-12.637067960414095,46.55172413793103,Auto
HEROMOTOCO,29,-0.2313604999211255,-6.70945449771264,55.172413793103445,Auto
BHEL,115,-0.25873511167612184,-29.754537842754015,51.30434782608696,Capital Goods
JSWENERGY,42,-0.3514292280691452,-14.760027578904099,61.904761904761905,Power
BAJFINANCE,20,-0.36891897343722924,-7.378379468744584,65.0,Financial Services
PFC,100,-0.37690540891214214,-37.69054089121421,48.0,Financial Services
PNB,35,-0.40908055144123656,-14.31781930044328,51.42857142857142,Banking
HAVELLS,77,-0.43746734690377514,-33.684985711590684,53.246753246753244,Consumer Durables
BHARATFORG,76,-0.46591669489434784,-35.409668811970434,56.57894736842105,Auto
DABUR,79,-0.48128878295668726,-38.021813853578294,48.10126582278481,FMCG
DIVISLAB,55,-0.5135255188833978,-28.243903538586878,43.63636363636363,Pharma
NTPC,95,-0.5184968904913351,-49.257204596676836,49.473684210526315,Power
INDUSINDBK,47,-0.6104657046467583,-28.69188811839764,48.93617021276596,Banking
CANBK,30,-0.6459117339119733,-19.3773520173592,50.0,Banking
HDFCBANK,38,-0.6569292835716795,-24.96331277572382,39.473684210526315,Banking
WELCORP,24,-0.6648072920530764,-15.955375009273835,45.83333333333333,Metals
TATACOMM,113,-0.6967444547835767,-78.73212339054417,42.47787610619469,Telecom
MPHASIS,60,-0.7125365746238747,-42.75219447743248,46.666666666666664,IT
SUNPHARMA,65,-0.7168784132597105,-46.597096861881184,38.46153846153847,Pharma
WIPRO,84,-0.7738869960042185,-65.00650766435436,52.38095238095239,IT
BAJAJ-AUTO,50,-0.7987481324198292,-39.93740662099146,50.0,Auto
GAIL,77,-0.8006413367475371,-61.64938292956036,46.75324675324675,Oil & Gas
NBCC,8,-0.8961654355766462,-7.1693234846131695,37.5,Capital Goods
BANKBARODA,35,-0.8988276622089355,-31.458968177312745,37.142857142857146,Banking
TATASTEEL,74,-0.912171529593657,-67.50069318993062,43.24324324324324,Metals
ADANIPORTS,21,-0.9167093207289647,-19.25089573530826,42.857142857142854,Logistics
INDIANB,25,-0.9938546290584838,-24.846365726462093,60.0,Banking
MRF,45,-1.038874361398848,-46.74934626294816,42.22222222222222,Auto
WOCKPHARMA,17,-1.2968961926679172,-22.04723527535459,47.05882352941176,Pharma
ADANIPOWER,40,-1.3405428612659342,-53.62171445063737,42.5,Power
FORTIS,16,-1.4756747556182166,-23.610796089891465,43.75,Pharma
SAIL,68,-1.5430104272341523,-104.92470905192235,41.17647058823529,Metals
NATIONALUM,25,-1.6470765208350115,-41.17691302087529,44.0,Metals
TATAELXSI,13,-1.6793513176727415,-21.83156712974564,30.76923076923077,IT
AUROPHARMA,47,-1.7864160871649075,-83.96155609675066,46.808510638297875,Pharma
GMDCLTD,18,-2.470691957900813,-44.47245524221463,44.44444444444444,Metals
HINDCOPPER,9,-2.6087000026716947,-23.47830002404525,33.33333333333333,Metals
PERSISTENT,5,-3.1590791196393173,-15.795395598196587,60.0,IT
MANAPPURAM,16,-3.3743866583071704,-53.99018653291473,50.0,Financial Services
