symbol,n_trades,mean_net_pct,total_net_pct,win_rate_pct,sector
IOC,10,6.778223393545491,67.78223393545491,40.0,Oil & Gas
TVSMOTOR,12,2.5524691974856215,30.629630369827456,75.0,Auto
BPCL,41,1.1005593556808164,45.122933582913475,65.85365853658537,Oil & Gas
BANKINDIA,54,1.0395319156648168,56.13472344590011,61.111111111111114,Banking
RECLTD,45,0.7686938484904573,34.59122318207058,51.11111111111111,Financial Services
HCLTECH,13,0.6850037407872063,8.905048630233681,46.15384615384615,IT
UNIONBANK,34,0.34395341679611713,11.694416171067981,44.11764705882353,Banking
FEDERALBNK,13,0.2498368733937482,3.2478793541187265,69.23076923076923,Banking
PNB,13,-0.008544936948854883,-0.11108418033511347,46.15384615384615,Banking
PFC,45,-0.4725037932940611,-21.26267069823275,48.888888888888886,Financial Services
KOTAKBANK,13,-0.5374121544578258,-6.986358007951735,38.46153846153847,Banking
HINDPETRO,51,-0.8065619751521016,-41.13466073275718,41.17647058823529,Oil & Gas
BAJAJ-AUTO,12,-0.9577325493621626,-11.492790592345951,25.0,Auto
BANKBARODA,8,-1.063038754751687,-8.504310038013497,25.0,Banking
CANBK,51,-1.3707244929621245,-69.90694914106835,54.90196078431373,Banking
TECHM,13,-1.5738939569470267,-20.460621440311346,46.15384615384615,IT
