symbol_a,symbol_b,long_symbol,short_symbol,signal_entry_date,entry_fill_date,signal_exit_date,exit_fill_date,exit_reason,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pct,short_net_pct,net_pnl_pct,long_cost_pct,short_cost_pct,short_contract_expiry,rolled_forward_at_entry
RAMCOCEM,ULTRACEMCO,RAMCOCEM,ULTRACEMCO,2019-07-04,2019-07-05,2019-07-08,2019-07-09,reverted,792.0,754.8,4648.0,4374.95,-5.011999290000002,5.689822721170397,0.3389117155851973,0.31502959303030303,0.18474698623063684,2019-07-25,False
RAMCOCEM,ULTRACEMCO,RAMCOCEM,ULTRACEMCO,2019-07-12,2019-07-15,2019-07-31,2019-07-25,rollover,773.0,745.0,4611.95,4460.1,-3.9389315741267827,3.1054689051268904,-0.41673133449994615,0.31668060388098324,0.1870646219061352,2019-07-25,False
RAMCOCEM,SHREECEM,RAMCOCEM,SHREECEM,2019-06-28,2019-07-01,2019-07-10,2019-07-11,reverted,789.0,789.0,21950.0,21572.0,-0.3222452,1.5336214250569422,0.6056881125284711,0.3222452,0.18847424692482917,2019-07-25,False
RAMCOCEM,SHREECEM,RAMCOCEM,SHREECEM,2019-07-25,2019-07-26,2019-07-30,2019-07-31,reverted,743.0,740.0,21300.05,20450.1,-0.7253934263795381,3.8039279725165045,1.539267273068483,0.3216249203230148,0.1864382472811097,2019-08-29,False
CIPLA,DIVISLAB,CIPLA,DIVISLAB,2019-07-19,2019-07-22,2019-07-31,2019-08-01,window_end,536.7,516.15,1605.2,1688.25,-4.1453177835103485,-5.368474129080475,-4.756895956295412,0.31636306020122973,0.19466401196112634,2019-08-29,True
DRREDDY,LUPIN,DRREDDY,LUPIN,2019-07-31,2019-08-01,2019-07-31,,no_fill,,,768.1,,,,,,,2019-08-29,False
BOSCHLTD,EXIDEIND,BOSCHLTD,EXIDEIND,2019-07-11,2019-07-12,2019-07-19,2019-07-22,reverted,16025.0,15154.45,202.4,186.05,-5.746349028116693,7.895294110671933,1.0744725412776197,0.3138997301447738,0.1827691304347826,2019-07-25,False
BOSCHLTD,EXIDEIND,EXIDEIND,BOSCHLTD,2019-07-25,2019-07-26,2019-07-31,2019-08-01,window_end,181.4,183.8,14910.0,14230.0,0.998765305843448,4.374771200536557,2.6867682531900026,0.32427769305402426,0.18592631790744468,2019-08-29,False
BHARATFORG,EXIDEIND,EXIDEIND,BHARATFORG,2019-07-04,2019-07-05,2019-07-10,2019-07-11,reverted,208.0,200.15,479.7,450.35,-4.090485885528838,5.9338792203460455,0.9216966674086038,0.3164474239903846,0.18452811757348345,2019-07-25,False
BHARATFORG,EXIDEIND,EXIDEIND,BHARATFORG,2019-07-24,2019-07-25,2019-07-30,2019-07-31,reverted,182.8,181.0,427.55,408.8,-1.305415218161933,4.199368375628585,1.446976578733326,0.32073250481400445,0.18608361829025843,2019-08-29,True
BAJAJ-AUTO,BOSCHLTD,BAJAJ-AUTO,BOSCHLTD,2019-07-11,2019-07-12,2019-07-24,2019-07-25,reverted,2720.0,2526.45,16052.1,14748.75,-7.427122533003688,7.936766445138019,0.2548219560671656,0.3113137094742647,0.18273193825106995,2019-07-25,False
ITC,MARICO,MARICO,ITC,2019-07-24,2019-07-25,2019-07-25,2019-07-26,reverted,361.9,361.0,272.15,269.9,-0.5705506425531812,0.6374720448282228,0.03346070113752081,0.3218631598231556,0.18927790924122725,2019-08-29,True
GODFRYPHLP,PAGEIND,GODFRYPHLP,PAGEIND,2019-07-01,2019-07-02,2019-07-22,2019-07-23,reverted,818.45,750.9,20616.5,19183.5,-8.562971931468025,6.766962323866811,-0.8980048038006072,0.3095661033783371,0.1837810127810249,2019-07-25,False
COLPAL,NESTLEIND,COLPAL,NESTLEIND,2019-06-28,2019-07-01,2019-07-03,2019-07-04,reverted,1130.0,1150.0,12065.85,11916.65,1.444947320353985,1.047637702689827,1.2462925115219061,0.32496418407079647,0.1889100747150014,2019-07-25,False
COLPAL,NESTLEIND,NESTLEIND,COLPAL,2019-07-18,2019-07-19,2019-07-25,2019-07-26,reverted,11649.9,11525.0,1213.0,1145.35,-1.3927104003244641,5.392067604286895,1.9996786019812154,0.32059819335273265,0.18501401154163233,2019-08-29,True
BANKINDIA,INDUSINDBK,INDUSINDBK,BANKINDIA,2019-06-28,2019-07-01,2019-07-05,2019-07-08,reverted,1427.9,1515.25,91.5,93.55,5.785732295545908,-2.432468174863375,1.6766320603412666,0.3316428707822677,0.1920310163934426,2019-07-25,False
BANKINDIA,INDUSINDBK,BANKINDIA,INDUSINDBK,2019-07-31,2019-08-01,2019-07-31,,no_fill,,,1396.45,,,,,,,2019-08-29,False
AUBANK,SBIN,AUBANK,SBIN,2019-07-05,2019-07-08,2019-07-22,2019-07-23,reverted,680.0,658.9,369.4,351.15,-3.420419557558821,4.754858505684892,0.6672194740630353,0.31747838108823523,0.18558545749864647,2019-07-25,False
AUBANK,SBIN,SBIN,AUBANK,2019-07-30,2019-07-31,2019-07-31,,no_fill,,,,,,,,,,,False
NBCC,SIEMENS,NBCC,SIEMENS,2019-07-24,2019-07-25,2019-07-31,2019-08-01,window_end,49.25,41.9,1190.3,1140.1,-15.223176649543149,4.031189738721333,-5.595993455410907,0.29931878152284264,0.18623444005712847,2019-08-29,True
LT,NBCC,NBCC,LT,2019-07-08,2019-07-09,2019-07-12,2019-07-15,reverted,53.85,55.5,1473.15,1455.3,2.7371145532033405,1.0227568496079895,1.879935701405665,0.3269522991643455,0.18893238774055593,2019-07-25,False
LT,NBCC,NBCC,LT,2019-07-30,2019-07-31,2019-07-31,2019-08-01,window_end,41.6,41.9,1380.4,1383.0,0.39780079086537096,-0.37854026658939444,0.00963026213798826,0.32335305528846153,0.19018906403940883,2019-08-29,False
BEML,BHEL,BHEL,BEML,2019-07-11,2019-07-12,2019-07-31,,no_fill,,,,,,,,,,,False
BHARTIARTL,TATACOMM,TATACOMM,BHARTIARTL,2019-07-04,2019-07-05,2019-07-11,2019-07-12,reverted,463.9,505.8,362.05,360.6,8.695998415132582,0.21083665515812045,4.453417535145351,0.33612057602931666,0.18966051374119597,2019-07-25,False
BHARTIARTL,IDEA,IDEA,BHARTIARTL,2019-07-05,2019-07-08,2019-07-15,2019-07-16,reverted,11.95,11.85,362.95,352.0,-1.157779738912136,2.829632492078796,0.83592637658333,0.32095965523012554,0.18731199063231851,2019-07-25,False
BHARTIARTL,IDEA,IDEA,BHARTIARTL,2019-07-24,2019-07-25,2019-07-31,2019-08-01,window_end,9.95,6.9,340.0,336.5,-30.928421186934663,0.8403157647058787,-15.044052711114393,0.2751548552763819,0.18909600000000001,2019-08-29,True
IDEA,TATACOMM,IDEA,TATACOMM,2019-07-22,2019-07-23,2019-07-31,,no_fill,,,,,,,,,,,False
BPCL,HINDPETRO,BPCL,HINDPETRO,2019-07-10,2019-07-11,2019-07-23,2019-07-24,reverted,348.9,358.1,283.5,288.5,2.310562687876202,-1.9552714991181768,0.1776455943790125,0.3262960108913729,0.1916030687830688,2019-07-25,False
OIL,RELIANCE,RELIANCE,OIL,2019-06-28,2019-07-01,2019-07-01,2019-07-02,reverted,1258.05,1273.95,179.3,174.8,0.9396739611303364,2.3219929392080276,1.630833450169182,0.3241867757243353,0.18776723926380368,2019-07-25,False
OIL,RELIANCE,OIL,RELIANCE,2019-07-18,2019-07-19,2019-07-30,2019-07-31,reverted,164.5,154.0,1274.9,1172.45,-6.695418225531913,7.8531174319554555,0.5788496032117711,0.31243950212765953,0.18280695427092322,2019-08-29,True
GAIL,RELIANCE,GAIL,RELIANCE,2019-07-09,2019-07-10,2019-07-31,2019-07-25,rollover,148.3,136.65,1281.5,1231.5,-8.165874982265684,3.7151598673429627,-2.225357557461361,0.3101770726230614,0.1865178540772532,2019-07-25,False
CASTROLIND,SRF,SRF,CASTROLIND,2019-07-17,2019-07-18,2019-07-24,2019-07-25,reverted,2707.0,2668.0,130.65,122.0,-1.76074121721463,6.4366652200535865,2.3379620014194784,0.3200319449575175,0.18407722158438578,2019-08-29,True
PIDILITIND,UPL,UPL,PIDILITIND,2019-07-02,2019-07-03,2019-07-30,2019-07-25,rollover,658.5,618.0,1228.0,1234.55,-6.46313857084283,-0.7238863908794696,-3.5935124808611496,0.31279688519362187,0.1904987687296417,2019-07-25,False
SRF,UPL,UPL,SRF,2019-07-02,2019-07-03,2019-07-17,2019-07-18,reverted,658.5,658.0,3084.0,2710.0,-0.3980586984054706,11.947972944228276,5.7749571229114025,0.32212855413819286,0.17913470817120625,2019-07-25,False
JINDALSTEL,JSWSTEEL,JINDALSTEL,JSWSTEEL,2019-06-28,2019-07-01,2019-07-12,2019-07-15,reverted,144.25,139.75,275.6,268.7,-3.437036869324086,2.3158557039187353,-0.5605905827026754,0.31745281386481805,0.18777274310595068,2019-07-25,False
JINDALSTEL,JSWSTEEL,JSWSTEEL,JINDALSTEL,2019-07-23,2019-07-24,2019-07-31,2019-08-01,window_end,263.0,235.1,147.2,134.4,-10.914313372851716,8.513437391304342,-1.200437990773687,0.30594835384030417,0.1822147826086957,2019-08-29,True
COALINDIA,HINDZINC,COALINDIA,HINDZINC,2019-07-01,2019-07-02,2019-07-29,2019-07-25,rollover,248.3,217.65,246.45,217.1,-12.647220904027385,11.72977896936498,-0.45872096733120227,0.3032821202980266,0.17933038344491783,2019-07-25,False
HINDZINC,SAIL,SAIL,HINDZINC,2019-07-30,2019-07-31,2019-07-31,2019-08-01,window_end,41.0,42.3,214.0,213.9,2.843615546829271,-0.14324908411214898,1.350183231358561,0.32711616048780495,0.18997805607476637,2019-08-29,False
GODREJPROP,OBEROIRLTY,GODREJPROP,OBEROIRLTY,2019-07-04,2019-07-05,2019-07-11,,no_fill,,,,,,,,,,,False
DMART,TITAN,TITAN,DMART,2019-07-02,2019-07-03,2019-07-30,,no_fill,,,,,,,,,,,False
HAVELLS,VOLTAS,HAVELLS,VOLTAS,2019-07-25,2019-07-26,2019-07-31,2019-08-01,window_end,689.0,640.6,574.3,578.75,-7.336127153788101,-0.9655718579139946,-4.150849505851047,0.3114537140203193,0.19071551105693887,2019-08-29,False
INFY,TECHM,TECHM,INFY,2019-07-11,2019-07-12,2019-07-31,2019-07-25,rollover,665.0,647.8,726.15,794.5,-2.904737968842108,-9.611124587206504,-6.257931278024306,0.3182718034285715,0.1984687998347449,2019-07-25,False
TCS,TECHM,TCS,TECHM,2019-07-18,2019-07-19,2019-07-22,2019-07-23,reverted,2077.0,2127.9,678.4,660.9,2.124640023716915,2.391894504716984,2.2582672642169497,0.32600995220991813,0.18770455188679244,2019-08-29,True
TCS,TECHM,TECHM,TCS,2019-07-30,2019-07-31,2019-07-31,2019-08-01,window_end,629.0,632.05,2174.3,2208.95,0.16190655050873454,-1.78506676631557,-0.8115801079034177,0.32299011085850554,0.19145043002345577,2019-08-29,False
INFY,TATAELXSI,INFY,TATAELXSI,2019-06-28,2019-07-01,2019-07-08,2019-07-09,reverted,735.0,718.0,881.8,859.0,-2.6316171942857123,2.3979211748695826,-0.11684800970806486,0.31869202421768705,0.18769914719891131,2019-07-25,False
INFY,TATAELXSI,TATAELXSI,INFY,2019-07-15,2019-07-16,2019-07-31,2019-08-01,window_end,815.0,634.0,784.4,788.8,-22.49671674527608,-0.7514617950025574,-11.624089270139319,0.2881277882208589,0.19052349821519632,2019-08-29,True
HDFCLIFE,SBILIFE,HDFCLIFE,SBILIFE,2019-07-08,2019-07-09,2019-07-15,,no_fill,,,,,,,,,,,False
HDFCLIFE,SBILIFE,SBILIFE,HDFCLIFE,2019-07-18,2019-07-19,2019-07-25,,no_fill,,,,,,,,,,,False
HDFCLIFE,ICICIGI,ICICIGI,HDFCLIFE,2019-06-28,2019-07-01,2019-07-26,,no_fill,,,,,,,,,,,False
ICICIGI,SBILIFE,ICICIGI,SBILIFE,2019-07-01,2019-07-02,2019-07-18,,no_fill,,,,,,,,,,,False
ICICIGI,SBILIFE,SBILIFE,ICICIGI,2019-07-31,2019-08-01,2019-07-31,,no_fill,,,,,,,,,,,False
MFSL,MUTHOOTFIN,MFSL,MUTHOOTFIN,2019-08-07,2019-08-08,2019-08-13,2019-08-14,reverted,396.9,397.9,630.0,604.7,-0.07067962328043126,3.829457663492054,1.8793890201058112,0.32263225618543717,0.1864153523809524,2019-08-29,False
MCX,MUTHOOTFIN,MUTHOOTFIN,MCX,2019-08-28,2019-08-29,2019-08-30,2019-09-03,window_end,613.05,604.0,927.0,952.7,-1.796202814338134,-2.964892526429344,-2.3805476703837387,0.3199773841122258,0.1925084919093851,2019-09-26,True
BAJAJFINSV,MCX,BAJAJFINSV,MCX,2019-08-22,2019-08-23,2019-08-30,2019-09-03,window_end,6773.0,7050.0,816.55,952.7,3.7612401890152016,-16.87879695670812,-6.558778383846459,0.32852800823859435,0.20498641234462067,2019-09-26,True
ADANIPOWER,TATAPOWER,TATAPOWER,ADANIPOWER,2019-08-21,2019-08-22,2019-08-26,2019-08-27,reverted,51.4,56.1,57.8,59.75,8.807676468871607,-3.566750657439459,2.620462905716074,0.33629240272373545,0.19304823529411763,2019-09-26,True
POWERGRID,TATAPOWER,TATAPOWER,POWERGRID,2019-08-21,2019-08-22,2019-08-26,2019-08-27,reverted,51.4,56.1,204.95,204.55,8.807676468871607,0.0053247377409006424,4.406500603306254,0.33629240272373545,0.18984481580873386,2019-09-26,True
AMBUJACEM,SHREECEM,SHREECEM,AMBUJACEM,2019-08-14,2019-08-16,2019-08-30,2019-08-29,rollover,19839.0,19110.2,212.05,200.05,-3.9901740194525885,5.474102235321858,0.7419641079346349,0.3166017627864308,0.18494044329167647,2019-08-29,False
DRREDDY,LUPIN,DRREDDY,LUPIN,2019-07-31,2019-08-01,2019-08-06,2019-08-07,reverted,2573.0,2550.0,768.1,753.45,-1.2147701437232792,1.718995732326514,0.25211279430161737,0.32087197038476484,0.1883080041661242,2019-08-29,False
DRREDDY,LUPIN,DRREDDY,LUPIN,2019-08-07,2019-08-08,2019-08-09,2019-08-13,reverted,2570.0,2578.0,782.55,756.15,-0.011439355953308472,3.1865944834195874,1.5875775637331395,0.32272340264591437,0.18699186889016675,2019-08-29,False
APOLLOHOSP,GLENMARK,GLENMARK,APOLLOHOSP,2019-08-14,2019-08-16,2019-08-30,2019-08-29,rollover,379.95,376.5,1367.1,1518.3,-1.2288644973549159,-11.259855207373269,-6.244359852364092,0.3208502849585472,0.19994737327188936,2019-08-29,False
DIVISLAB,WOCKPHARMA,WOCKPHARMA,DIVISLAB,2019-08-21,2019-08-22,2019-08-30,2019-09-03,window_end,255.4,242.7,1549.0,1631.1,-5.2871981873923355,-5.4949711271788155,-5.3910846572855755,0.3146061748629601,0.1947774538411879,2019-09-26,True
M&M,MARUTI,M&M,MARUTI,2019-08-07,2019-08-08,2019-08-27,2019-08-28,reverted,518.5,556.7,5646.5,6222.15,7.033842778167793,-10.393981807137159,-1.680069514484683,0.3335632006171649,0.19917086230408215,2019-08-29,False
ASHOKLEY,BAJAJ-AUTO,ASHOKLEY,BAJAJ-AUTO,2019-08-02,2019-08-05,2019-08-27,2019-08-28,reverted,63.9,67.0,2577.0,2759.9,4.521632263849769,-7.293790703919279,-1.386079220034755,0.3296979395931143,0.1963906263096624,2019-08-29,False
ASIANPAINT,HINDUNILVR,ASIANPAINT,HINDUNILVR,2019-08-22,2019-08-23,2019-08-30,2019-09-03,window_end,1569.9,1608.0,1879.9,1870.0,2.100932696006119,0.33707645406670894,1.219004575036414,0.3259734763615517,0.18954730251609128,2019-09-26,True
ASIANPAINT,NESTLEIND,ASIANPAINT,NESTLEIND,2019-08-22,2019-08-23,2019-08-30,2019-09-03,window_end,1569.9,1608.0,12508.7,12840.0,2.100932696006119,-2.8409539490114835,-0.3700106265026821,0.3259734763615517,0.19239734440829181,2019-09-26,True
ITC,MARICO,ITC,MARICO,2019-08-02,2019-08-05,2019-08-30,2019-08-29,rollover,264.4,243.95,372.1,388.75,-8.044856462594552,-4.668640005374902,-6.356748233984727,0.3103632704614221,0.19403640419242138,2019-08-29,False
BANKBARODA,KOTAKBANK,BANKBARODA,KOTAKBANK,2019-08-22,2019-08-23,2019-08-30,2019-09-03,reverted,90.75,92.0,1476.7,1429.95,1.0530492545454573,2.978664417958958,2.0158568362522074,0.3243612137741047,0.18717833954086813,2019-09-26,True
AXISBANK,KOTAKBANK,AXISBANK,KOTAKBANK,2019-07-31,2019-08-01,2019-08-19,2019-08-20,reverted,673.95,685.15,1511.7,1495.0,1.337046181971951,0.9156881378580398,1.1263671599149954,0.32479816849914683,0.18902840642984717,2019-08-29,False
BEML,BHEL,BHEL,BEML,2019-08-21,2019-08-22,2019-08-26,,no_fill,,,,,,,,,,,False
BEML,LT,BEML,LT,2019-08-13,2019-08-14,2019-08-28,2019-08-29,reverted,716.9,802.7,1325.5,1340.6,11.627565346687142,-1.3302352968690898,5.148665024909026,0.34063105448458647,0.19104253941908717,2019-08-29,False
CGPOWER,SIEMENS,CGPOWER,SIEMENS,2019-08-20,2019-08-21,2019-08-30,2019-09-03,window_end,11.85,10.85,1160.85,1205.0,-8.74809983291139,-3.9966814153422225,-6.3723906241268065,0.3092812675105485,0.19343379506396177,2019-09-26,True
BHARTIARTL,TATACOMM,TATACOMM,BHARTIARTL,2019-08-06,2019-08-07,2019-08-30,2019-08-29,rollover,464.55,427.7,365.25,343.5,-8.242466935421382,5.770150513347027,-1.2361582110371772,0.3100592290388548,0.18467494866529774,2019-08-29,False
BHARTIARTL,IDEA,IDEA,BHARTIARTL,2019-07-31,2019-08-01,2019-08-16,2019-08-19,reverted,6.9,6.4,336.5,362.45,-7.557489939130433,-7.908680540861807,-7.73308523999612,0.31111312753623194,0.19694205646359583,2019-08-29,False
ONGC,RELIANCE,ONGC,RELIANCE,2019-08-13,2019-08-14,2019-08-30,2019-08-29,rollover,129.0,120.0,1305.15,1241.75,-7.28827153023256,4.672019446806884,-1.3081260417128382,0.31152734418604655,0.1856597471554994,2019-08-29,False
HINDPETRO,IGL,HINDPETRO,IGL,2019-08-02,2019-08-05,2019-08-27,2019-08-28,reverted,252.0,258.15,301.15,332.0,2.1144818674999915,-10.443279491947553,-4.164398812223781,0.32599432297619046,0.1992150722231446,2019-08-29,False
GAIL,RELIANCE,GAIL,RELIANCE,2019-08-13,2019-08-14,2019-08-27,2019-08-28,reverted,126.7,130.8,1305.15,1274.55,2.9087741160220992,2.1566425721181606,2.53270834407013,0.3272164127861089,0.1879155246523388,2019-08-29,False
CASTROLIND,SRF,CASTROLIND,SRF,2019-08-06,2019-08-07,2019-08-23,2019-08-26,reverted,116.8,122.0,2996.85,2848.35,4.122970232191787,4.7696307532909605,4.446300492741374,0.3290845623287672,0.18557220982031133,2019-08-29,False
CASTROLIND,TATACHEM,TATACHEM,CASTROLIND,2019-08-27,2019-08-28,2019-08-29,2019-08-30,reverted,561.0,575.0,127.5,122.4,2.1694647529411717,3.8135703999999926,2.9915175764705824,0.3260789190730838,0.18642959999999997,2019-09-26,True
CASTROLIND,PIDILITIND,CASTROLIND,PIDILITIND,2019-07-31,2019-08-01,2019-08-26,2019-08-27,reverted,122.0,122.05,1240.0,1390.0,-0.28132455352459074,-12.297652258064506,-6.289488405794549,0.3223081600819673,0.20087806451612902,2019-08-29,False
JINDALSTEL,VEDL,JINDALSTEL,VEDL,2019-08-07,2019-08-08,2019-08-22,2019-08-23,reverted,100.75,96.9,137.4,129.0,-4.137714708585604,5.929004628820963,0.8956449601176795,0.3163747582133995,0.1845324890829694,2019-08-29,False
SAIL,VEDL,SAIL,VEDL,2019-08-14,2019-08-16,2019-08-30,2019-08-29,rollover,36.8,30.95,144.6,135.75,-16.194563346467387,5.935805560165975,-5.129378893150706,0.2978242160326087,0.1845263900414938,2019-08-29,False
DLF,GODREJPROP,DLF,GODREJPROP,2019-08-22,2019-08-23,2019-08-28,,no_fill,,,,,,,,,,,False
DLF,OBEROIRLTY,DLF,OBEROIRLTY,2019-08-01,2019-08-02,2019-08-09,,no_fill,,,,,,,,,,,False
GODREJPROP,OBEROIRLTY,OBEROIRLTY,GODREJPROP,2019-08-22,2019-08-23,2019-08-30,,no_fill,,,,,,,,,,,False
HAVELLS,VOLTAS,HAVELLS,VOLTAS,2019-07-31,2019-08-01,2019-08-14,2019-08-16,reverted,640.6,652.9,578.75,590.95,1.5948800607243108,-2.299903493736509,-0.35251171650609914,0.32519486902903527,0.19191213304535634,2019-08-29,False
MPHASIS,TCS,MPHASIS,TCS,2019-07-31,2019-08-01,2019-08-06,2019-08-07,reverted,938.0,956.0,2208.95,2229.7,1.5937833641790973,-1.13022349940016,0.2317799323894686,0.32519318166311306,0.19086316983182056,2019-08-29,False
HCLTECH,TECHM,TECHM,HCLTECH,2019-07-31,2019-08-01,2019-08-05,2019-08-06,reverted,632.05,650.1,1037.15,1014.95,2.5291543919152173,1.9523824220218957,2.2407684069685567,0.326632333818527,0.1880987041411561,2019-08-29,False
HCLTECH,TECHM,TECHM,HCLTECH,2019-08-13,2019-08-14,2019-08-19,2019-08-20,reverted,639.05,674.0,1079.55,1075.0,5.138408723996563,0.23183022277800255,2.685119473387283,0.3306469054534074,0.18964168681395024,2019-08-29,False
ICICIGI,SBILIFE,SBILIFE,ICICIGI,2019-07-31,2019-08-01,2019-08-09,,no_fill,,,,,,,,,,,False
ICICIGI,SBILIFE,ICICIGI,SBILIFE,2019-08-20,2019-08-21,2019-08-23,,no_fill,,,,,,,,,,,False
ADANIPOWER,CESC,CESC,ADANIPOWER,2019-09-12,2019-09-13,2019-09-19,2019-09-20,reverted,805.0,806.35,63.6,61.6,-0.15480096460869125,2.957456729559748,1.4013278824755282,0.32250282796273294,0.18719735849056604,2019-09-26,False
ADANIPOWER,CESC,CESC,ADANIPOWER,2019-09-24,2019-09-25,2019-09-30,2019-10-01,window_end,796.0,746.1,67.7,65.0,-6.581459059623118,3.8017429542097503,-1.3898580527066837,0.3126148385175879,0.18644020679468246,2019-10-31,True
POWERGRID,TATAPOWER,POWERGRID,TATAPOWER,2019-09-09,2019-09-11,2019-09-27,2019-09-26,rollover,203.0,199.95,59.8,63.65,-1.822400131379316,-6.6339259531772585,-4.228163042278287,0.31993707719211834,0.1957988628762542,2019-09-26,False
CESC,TATAPOWER,CESC,TATAPOWER,2019-09-12,2019-09-13,2019-09-30,2019-09-26,rollover,805.0,775.2,64.0,63.65,-4.018421655304341,0.35734587500000226,-1.8305378901521692,0.31655830126708073,0.18952912499999996,2019-09-26,False
AMBUJACEM,ULTRACEMCO,AMBUJACEM,ULTRACEMCO,2019-09-26,2019-09-27,2019-09-30,2019-10-01,window_end,210.1,204.4,4377.0,4384.4,-3.0310712408376874,-0.3592373232807721,-1.6951542820592298,0.3180774283674441,0.19017175325565455,2019-10-31,False
SHREECEM,ULTRACEMCO,SHREECEM,ULTRACEMCO,2019-09-26,2019-09-27,2019-09-30,2019-10-01,window_end,19486.05,18915.15,4377.0,4384.4,-3.2475326162623865,-0.3592373232807721,-1.8033849697715794,0.31774438314178616,0.19017175325565455,2019-10-31,False
DIVISLAB,GLENMARK,GLENMARK,DIVISLAB,2019-09-20,2019-09-23,2019-09-30,2019-10-01,window_end,354.95,326.0,1656.85,1666.5,-8.46579394131567,-0.7729733053686236,-4.619383623342147,0.30971562042541206,0.19054278963092613,2019-10-31,True
DIVISLAB,WOCKPHARMA,WOCKPHARMA,DIVISLAB,2019-09-04,2019-09-05,2019-09-25,2019-09-26,reverted,234.9,300.0,1671.6,1635.0,27.349100771647514,2.0014643359655317,14.675282553806523,0.36482004572158366,0.18805468772433598,2019-09-26,False
AUROPHARMA,WOCKPHARMA,AUROPHARMA,WOCKPHARMA,2019-09-12,2019-09-13,2019-09-26,,no_fill,,,,,,,,,,,False
EICHERMOT,MRF,MRF,EICHERMOT,2019-09-23,2019-09-24,2019-09-24,2019-09-25,reverted,66749.0,65522.0,19520.25,18411.3,-2.1576510498224732,5.49610283920544,1.6692258946914833,0.3194212636084436,0.18492071325930762,2019-10-31,True
EXIDEIND,M&M,EXIDEIND,M&M,2019-09-19,2019-09-20,2019-09-30,2019-10-01,window_end,169.45,195.25,523.0,552.4,14.880094941162591,-5.816480695984702,4.531807122588944,0.34563536276187673,0.19506578202676866,2019-10-31,True
DABUR,PAGEIND,PAGEIND,DABUR,2019-09-04,2019-09-05,2019-09-13,2019-09-16,reverted,17723.2,18650.0,444.85,450.6,4.8990253704568,-1.4837507406991164,1.707637314878842,0.33027859271012006,0.19118021130718219,2019-09-26,False
