symbol_a,symbol_b,long_symbol,short_symbol,signal_entry_date,entry_fill_date,signal_exit_date,exit_fill_date,exit_reason,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pct,short_net_pct,net_pnl_pct,long_cost_pct,short_cost_pct,short_contract_expiry,rolled_forward_at_entry
BEL,INDIANB,INDIANB,BEL,2019-07-22,2019-07-23,2019-07-29,2019-07-30,reverted,220.0,211.5,99.4,92.0,-4.179946145000005,7.261330342052319,1.540692098526157,0.31630978136363636,0.18333766599597584,2019-08-29,True
BEL,INDIANB,INDIANB,BEL,2019-07-30,2019-07-31,2019-07-31,2019-08-01,window_end,184.0,188.0,95.3,100.1,1.8483282217391401,-5.2312670933892855,-1.6914694358250726,0.32558482173913045,0.19454096537250787,2019-08-29,False
INDIANB,ORIENTBANK,ORIENTBANK,INDIANB,2019-07-23,2019-07-24,2019-07-31,,no_fill,,,,,,,,,,,False
BATAINDIA,LICHSGFIN,BATAINDIA,LICHSGFIN,2019-07-09,2019-07-10,2019-07-18,2019-07-19,reverted,1381.5,1348.65,575.9,536.25,-2.6964424476221462,6.701035711060945,2.0022966317193998,0.3185922847557003,0.1838401354401806,2019-07-25,False
LT,NMDC,LT,NMDC,2019-07-10,2019-07-11,2019-07-30,2019-07-25,rollover,1512.0,1395.1,115.0,108.45,-8.041849378611113,5.510744591304351,-1.265552393653381,0.31036789712962964,0.18490758260869564,2019-07-25,False
BAJAJ-AUTO,GODREJCP,BAJAJ-AUTO,GODREJCP,2019-07-18,2019-07-19,2019-07-26,2019-07-29,reverted,2640.0,2590.0,652.05,623.9,-2.2132750749999985,4.1310086695805515,0.9588667972902765,0.31933568106060606,0.18614492293535773,2019-08-29,True
ESCORTS,RBLBANK,ESCORTS,RBLBANK,2019-07-08,2019-07-09,2019-07-11,2019-07-12,reverted,517.0,543.0,625.95,634.25,4.699042638297874,-1.5171947072449798,1.5909239655264469,0.3299709013539652,0.1912102036903906,2019-07-25,False
ESCORTS,RBLBANK,RBLBANK,ESCORTS,2019-07-16,2019-07-17,2019-07-31,2019-08-01,window_end,583.0,395.0,548.9,459.8,-32.51970480754717,16.057015190380756,-8.231344808583207,0.27270652281303603,0.17544973947895795,2019-08-29,True
DISHTV,INDIACEM,INDIACEM,DISHTV,2019-07-15,2019-07-16,2019-07-26,2019-07-29,reverted,97.45,96.0,33.45,31.75,-1.8079019186249372,4.896754050822133,1.5444260660985978,0.3199593839917907,0.1854582062780269,2019-08-29,True
DHFL,VEDL,DHFL,VEDL,2019-07-15,2019-07-16,2019-07-31,2019-08-01,window_end,46.4,49.8,169.0,152.4,6.994084178448277,9.641281869822478,8.317683024135377,0.33350202844827587,0.18120333727810653,2019-08-29,True
INDUSINDBK,PCJEWELLER,PCJEWELLER,INDUSINDBK,2019-07-05,2019-07-08,2019-07-23,2019-07-24,reverted,40.0,38.4,1510.5,1415.8,-4.316100296000004,6.085054658722283,0.8844771813611398,0.316100296,0.1843925441906653,2019-07-25,False
HINDUNILVR,ZEEL,HINDUNILVR,ZEEL,2019-07-01,2019-07-02,2019-07-05,2019-07-08,reverted,1784.0,1784.75,359.75,345.3,-0.28026942474775285,3.830263619179986,1.7749970972161164,0.32230978349215245,0.1864146296038916,2019-07-25,False
HINDUNILVR,ZEEL,HINDUNILVR,ZEEL,2019-07-22,2019-07-23,2019-07-31,2019-08-01,reverted,1683.0,1721.0,365.0,355.9,1.932159043137259,2.3053685369863057,2.1187637900617826,0.32571380297088537,0.18778214794520545,2019-08-29,True
BHEL,ICICIPRULI,BHEL,ICICIPRULI,2019-07-05,2019-07-08,2019-07-31,2019-07-25,rollover,69.5,62.2,392.75,396.1,-10.809706423309349,-1.0437455149586208,-5.926725969133985,0.30610930100719425,0.19078561680458309,2019-07-25,False
INDIGO,SUNTV,SUNTV,INDIGO,2019-07-08,2019-07-09,2019-07-16,2019-07-17,reverted,470.0,480.9,1575.6,1437.35,1.993340999276584,8.592291068799192,5.292816034037887,0.32580793689361703,0.18214406702208685,2019-07-25,False
BAJAJFINSV,LICHSGFIN,BAJAJFINSV,LICHSGFIN,2019-07-08,2019-07-09,2019-07-18,2019-07-19,reverted,7590.0,7900.0,552.75,536.25,3.7558018347826145,2.797734029850744,3.2767679323166794,0.3285196408432148,0.18734059701492536,2019-07-25,False
BAJAJFINSV,LICHSGFIN,BAJAJFINSV,LICHSGFIN,2019-07-25,2019-07-26,2019-07-31,2019-08-01,window_end,6775.0,7075.0,518.2,510.25,4.098996603690043,1.3455137553068433,2.7222551794984433,0.3290476767527675,0.18864294094944037,2019-08-29,False
SUNTV,WOCKPHARMA,WOCKPHARMA,SUNTV,2019-07-22,2019-07-23,2019-07-31,2019-08-01,window_end,336.4,311.3,470.9,467.2,-7.772138400772879,0.5964147249946838,-3.5878618378890974,0.31078287164090374,0.18931472924187728,2019-08-29,True
ICICIPRULI,SAIL,SAIL,ICICIPRULI,2019-07-05,2019-07-08,2019-07-31,2019-07-25,rollover,48.45,43.7,392.75,396.1,-10.111105729411763,-1.0437455149586208,-5.577425622185192,0.3071841607843137,0.19078561680458309,2019-07-25,False
EDELWEISS,ICICIPRULI,EDELWEISS,ICICIPRULI,2019-06-28,2019-07-01,2019-07-10,2019-07-11,reverted,169.15,168.25,390.15,372.3,-0.8534999422997389,4.389250065359471,1.7678750615298662,0.32142781696718886,0.18591333333333332,2019-07-25,False
EDELWEISS,ICICIPRULI,EDELWEISS,ICICIPRULI,2019-07-19,2019-07-22,2019-07-31,2019-08-01,window_end,151.8,147.0,376.7,395.65,-3.47944290434783,-5.225063674011143,-4.352253289179487,0.31738756837944665,0.19453540217679852,2019-08-29,True
ENGINERSIN,OIL,OIL,ENGINERSIN,2019-07-01,2019-07-02,2019-07-24,2019-07-25,reverted,174.95,155.5,121.0,103.25,-11.422628397656462,14.49256876033058,1.5349701813370586,0.30516626561874827,0.17685272727272727,2019-07-25,False
LTI,MRF,LTI,MRF,2019-07-03,2019-07-04,2019-07-29,2019-07-25,rollover,1710.0,1545.0,57003.9,54112.9,-9.956544773684207,4.886115074266845,-2.535214849708681,0.30742196666666666,0.18546774725939802,2019-07-25,False
FEDERALBNK,SBILIFE,FEDERALBNK,SBILIFE,2019-07-08,2019-07-09,2019-07-31,,no_fill,,,,,,,,,,,False
IRB,ORIENTBANK,ORIENTBANK,IRB,2019-07-17,2019-07-18,2019-07-31,,no_fill,,,,,,,,,,,False
