symbol_a,symbol_b,long_symbol,short_symbol,signal_entry_date,entry_fill_date,signal_exit_date,exit_fill_date,exit_reason,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pct,short_net_pct,net_pnl_pct,long_cost_pct,short_cost_pct,short_contract_expiry,rolled_forward_at_entry
IFCI,LICHSGFIN,LICHSGFIN,IFCI,2005-02-04,2005-02-07,2005-02-14,,no_fill,,,,,,,,,,,False
CHAMBLFERT,TATACHEM,TATACHEM,CHAMBLFERT,2005-03-28,2005-03-29,2005-03-30,,no_fill,,,,,,,,,,,False
CHAMBLFERT,SRF,CHAMBLFERT,SRF,2005-03-08,2005-03-09,2005-03-28,,no_fill,,,,,,,,,,,False
AARTIIND,TATACHEM,AARTIIND,TATACHEM,2005-03-17,2005-03-18,2005-03-31,,no_fill,,,,,,,,,,,False
BEML,SIEMENS,BEML,SIEMENS,2005-02-28,2005-03-01,2005-03-15,,no_fill,,,,,,,,,,,False
BEML,BHEL,BEML,BHEL,2005-02-28,2005-03-01,2005-03-03,,no_fill,,,,,,,,,,,False
BEML,BHEL,BHEL,BEML,2005-03-17,2005-03-18,2005-03-24,,no_fill,,,,,,,,,,,False
BEML,BHEL,BHEL,BEML,2005-03-31,2005-04-01,2005-03-31,,no_fill,,,,,,,,,,,False
ABB,BHEL,ABB,BHEL,2005-03-24,2005-03-28,2005-03-30,,no_fill,,,,,,,,,,,False
DIVISLAB,WOCKPHARMA,DIVISLAB,WOCKPHARMA,2005-03-07,2005-03-08,2005-03-15,,no_fill,,,,,,,,,,,False
DIVISLAB,DRREDDY,DIVISLAB,DRREDDY,2005-03-08,2005-03-09,2005-03-17,,no_fill,,,,,,,,,,,False
DIVISLAB,DRREDDY,DIVISLAB,DRREDDY,2005-03-23,2005-03-24,2005-03-31,,no_fill,,,,,,,,,,,False
AUROPHARMA,WOCKPHARMA,WOCKPHARMA,AUROPHARMA,2005-03-04,2005-03-07,2005-03-17,,no_fill,,,,,,,,,,,False
AUROPHARMA,WOCKPHARMA,AUROPHARMA,WOCKPHARMA,2005-03-22,2005-03-23,2005-03-31,,no_fill,,,,,,,,,,,False
M&M,TVSMOTOR,M&M,TVSMOTOR,2005-03-04,2005-03-07,2005-03-07,,no_fill,,,,,,,,,,,False
ASHOKLEY,BHARATFORG,ASHOKLEY,BHARATFORG,2005-03-02,2005-03-03,2005-03-31,,no_fill,,,,,,,,,,,False
BHARATFORG,M&M,M&M,BHARATFORG,2005-03-02,2005-03-03,2005-03-31,,no_fill,,,,,,,,,,,False
ICICIBANK,IDBI,IDBI,ICICIBANK,2005-03-17,2005-03-18,2005-03-31,,no_fill,,,,,,,,,,,False
BANKINDIA,HDFCBANK,HDFCBANK,BANKINDIA,2005-03-02,2005-03-03,2005-03-29,,no_fill,,,,,,,,,,,False
HINDPETRO,MRPL,HINDPETRO,MRPL,2005-03-04,2005-03-07,2005-03-18,,no_fill,,,,,,,,,,,False
ONGC,RELIANCE,RELIANCE,ONGC,2005-03-01,2005-03-02,2005-03-07,,no_fill,,,,,,,,,,,False
IGL,RELIANCE,IGL,RELIANCE,2005-03-09,2005-03-10,2005-03-15,,no_fill,,,,,,,,,,,False
IGL,RELIANCE,IGL,RELIANCE,2005-03-23,2005-03-24,2005-03-30,,no_fill,,,,,,,,,,,False
CESC,TATAPOWER,TATAPOWER,CESC,2005-03-02,2005-03-03,2005-03-17,,no_fill,,,,,,,,,,,False
DABUR,ITC,DABUR,ITC,2005-03-24,2005-03-28,2005-03-31,,no_fill,,,,,,,,,,,False
JINDALSTEL,NATIONALUM,NATIONALUM,JINDALSTEL,2005-03-03,2005-03-04,2005-03-15,,no_fill,,,,,,,,,,,False
JINDALSTEL,SAIL,SAIL,JINDALSTEL,2005-03-04,2005-03-07,2005-03-16,,no_fill,,,,,,,,,,,False
GRASIM,SHREECEM,GRASIM,SHREECEM,2005-03-03,2005-03-04,2005-03-31,,no_fill,,,,,,,,,,,False
TATAELXSI,WIPRO,WIPRO,TATAELXSI,2005-03-07,2005-03-08,2005-03-16,,no_fill,,,,,,,,,,,False
TATAELXSI,WIPRO,WIPRO,TATAELXSI,2005-03-28,2005-03-29,2005-03-31,,no_fill,,,,,,,,,,,False
HCLTECH,WIPRO,WIPRO,HCLTECH,2005-03-10,2005-03-11,2005-03-31,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,HCLTECH,TATAELXSI,2005-03-04,2005-03-07,2005-03-11,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,TATAELXSI,HCLTECH,2005-03-14,2005-03-15,2005-03-18,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,IFCI,LICHSGFIN,2005-03-07,2005-03-08,2005-03-30,,no_fill,,,,,,,,,,,False
AARTIIND,SRF,AARTIIND,SRF,2005-04-25,2005-04-26,2005-04-29,,no_fill,,,,,,,,,,,False
CHAMBLFERT,SRF,CHAMBLFERT,SRF,2005-04-04,2005-04-05,2005-04-29,,no_fill,,,,,,,,,,,False
BEML,SIEMENS,SIEMENS,BEML,2005-04-01,2005-04-04,2005-04-29,,no_fill,,,,,,,,,,,False
ABB,BEML,ABB,BEML,2005-03-31,2005-04-01,2005-04-29,,no_fill,,,,,,,,,,,False
BHEL,SIEMENS,BHEL,SIEMENS,2005-03-31,2005-04-01,2005-04-06,,no_fill,,,,,,,,,,,False
BHEL,SIEMENS,BHEL,SIEMENS,2005-04-21,2005-04-22,2005-04-29,,no_fill,,,,,,,,,,,False
AUROPHARMA,CIPLA,CIPLA,AUROPHARMA,2005-04-15,2005-04-18,2005-04-20,,no_fill,,,,,,,,,,,False
AUROPHARMA,CIPLA,AUROPHARMA,CIPLA,2005-04-29,2005-05-02,2005-04-29,,no_fill,,,,,,,,,,,False
CIPLA,DIVISLAB,CIPLA,DIVISLAB,2005-04-04,2005-04-05,2005-04-19,,no_fill,,,,,,,,,,,False
CIPLA,DIVISLAB,DIVISLAB,CIPLA,2005-04-27,2005-04-28,2005-04-29,,no_fill,,,,,,,,,,,False
GLENMARK,SUNPHARMA,SUNPHARMA,GLENMARK,2005-04-01,2005-04-04,2005-04-06,,no_fill,,,,,,,,,,,False
GLENMARK,SUNPHARMA,GLENMARK,SUNPHARMA,2005-04-21,2005-04-22,2005-04-29,,no_fill,,,,,,,,,,,False
BHARATFORG,M&M,M&M,BHARATFORG,2005-04-26,2005-04-27,2005-04-29,,no_fill,,,,,,,,,,,False
ASHOKLEY,TVSMOTOR,TVSMOTOR,ASHOKLEY,2005-04-28,2005-04-29,2005-04-29,,no_fill,,,,,,,,,,,False
ASHOKLEY,M&M,M&M,ASHOKLEY,2005-04-06,2005-04-07,2005-04-29,,no_fill,,,,,,,,,,,False
BANKBARODA,CANBK,BANKBARODA,CANBK,2005-04-28,2005-04-29,2005-04-29,,no_fill,,,,,,,,,,,False
BANKBARODA,IDBI,BANKBARODA,IDBI,2005-04-29,2005-05-02,2005-04-29,,no_fill,,,,,,,,,,,False
BPCL,IOC,BPCL,IOC,2005-03-31,2005-04-01,2005-04-15,,no_fill,,,,,,,,,,,False
CESC,TATAPOWER,CESC,TATAPOWER,2005-04-20,2005-04-21,2005-04-25,,no_fill,,,,,,,,,,,False
DABUR,ITC,DABUR,ITC,2005-04-01,2005-04-04,2005-04-13,,no_fill,,,,,,,,,,,False
GMDCLTD,NATIONALUM,NATIONALUM,GMDCLTD,2005-04-18,2005-04-19,2005-04-29,,no_fill,,,,,,,,,,,False
NATIONALUM,SAIL,SAIL,NATIONALUM,2005-04-18,2005-04-19,2005-04-28,,no_fill,,,,,,,,,,,False
GMDCLTD,JINDALSTEL,JINDALSTEL,GMDCLTD,2005-04-01,2005-04-04,2005-04-13,,no_fill,,,,,,,,,,,False
GMDCLTD,JINDALSTEL,JINDALSTEL,GMDCLTD,2005-04-18,2005-04-19,2005-04-22,,no_fill,,,,,,,,,,,False
GRASIM,SHREECEM,GRASIM,SHREECEM,2005-03-31,2005-04-01,2005-04-27,,no_fill,,,,,,,,,,,False
GRASIM,SHREECEM,GRASIM,SHREECEM,2005-04-28,2005-04-29,2005-04-29,,no_fill,,,,,,,,,,,False
TATAELXSI,WIPRO,TATAELXSI,WIPRO,2005-04-22,2005-04-25,2005-04-26,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,TATAELXSI,HCLTECH,2005-04-22,2005-04-25,2005-04-25,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,IFCI,LICHSGFIN,2005-04-15,2005-04-18,2005-04-29,,no_fill,,,,,,,,,,,False
AARTIIND,SRF,AARTIIND,SRF,2005-05-02,2005-05-03,2005-05-10,,no_fill,,,,,,,,,,,False
AARTIIND,SRF,SRF,AARTIIND,2005-05-25,2005-05-26,2005-05-31,,no_fill,,,,,,,,,,,False
SRF,TATACHEM,SRF,TATACHEM,2005-05-26,2005-05-27,2005-05-31,,no_fill,,,,,,,,,,,False
AARTIIND,TATACHEM,TATACHEM,AARTIIND,2005-05-11,2005-05-12,2005-05-26,,no_fill,,,,,,,,,,,False
ABB,BHEL,BHEL,ABB,2005-05-18,2005-05-19,2005-05-20,,no_fill,,,,,,,,,,,False
ABB,BHEL,ABB,BHEL,2005-05-26,2005-05-27,2005-05-31,,no_fill,,,,,,,,,,,False
AUROPHARMA,GLENMARK,GLENMARK,AUROPHARMA,2005-04-29,2005-05-02,2005-05-27,,no_fill,,,,,,,,,,,False
APOLLOHOSP,WOCKPHARMA,APOLLOHOSP,WOCKPHARMA,2005-05-27,2005-05-30,2005-05-31,,no_fill,,,,,,,,,,,False
BHARATFORG,M&M,BHARATFORG,M&M,2005-05-27,2005-05-30,2005-05-31,,no_fill,,,,,,,,,,,False
BHARATFORG,MARUTI,BHARATFORG,MARUTI,2005-05-27,2005-05-30,2005-05-31,,no_fill,,,,,,,,,,,False
ASHOKLEY,MARUTI,MARUTI,ASHOKLEY,2005-04-29,2005-05-02,2005-05-06,,no_fill,,,,,,,,,,,False
HDFCBANK,SBIN,SBIN,HDFCBANK,2005-04-29,2005-05-02,2005-05-06,,no_fill,,,,,,,,,,,False
HDFCBANK,SBIN,HDFCBANK,SBIN,2005-05-25,2005-05-26,2005-05-31,,no_fill,,,,,,,,,,,False
BANKINDIA,IDBI,BANKINDIA,IDBI,2005-04-29,2005-05-02,2005-05-04,,no_fill,,,,,,,,,,,False
BANKINDIA,IDBI,IDBI,BANKINDIA,2005-05-05,2005-05-06,2005-05-11,,no_fill,,,,,,,,,,,False
BANKINDIA,SBIN,BANKINDIA,SBIN,2005-04-29,2005-05-02,2005-05-04,,no_fill,,,,,,,,,,,False
BANKINDIA,SBIN,SBIN,BANKINDIA,2005-05-05,2005-05-06,2005-05-17,,no_fill,,,,,,,,,,,False
HINDPETRO,RELIANCE,RELIANCE,HINDPETRO,2005-05-20,2005-05-23,2005-05-31,,no_fill,,,,,,,,,,,False
IOC,ONGC,IOC,ONGC,2005-05-16,2005-05-17,2005-05-20,,no_fill,,,,,,,,,,,False
IOC,RELIANCE,RELIANCE,IOC,2005-05-20,2005-05-23,2005-05-31,,no_fill,,,,,,,,,,,False
CESC,TATAPOWER,CESC,TATAPOWER,2005-05-18,2005-05-19,2005-05-31,,no_fill,,,,,,,,,,,False
DABUR,ITC,ITC,DABUR,2005-05-02,2005-05-03,2005-05-13,,no_fill,,,,,,,,,,,False
DABUR,ITC,DABUR,ITC,2005-05-27,2005-05-30,2005-05-31,,no_fill,,,,,,,,,,,False
GMDCLTD,NATIONALUM,NATIONALUM,GMDCLTD,2005-05-13,2005-05-16,2005-05-25,,no_fill,,,,,,,,,,,False
GMDCLTD,SAIL,SAIL,GMDCLTD,2005-05-13,2005-05-16,2005-05-24,,no_fill,,,,,,,,,,,False
JINDALSTEL,NATIONALUM,JINDALSTEL,NATIONALUM,2005-05-26,2005-05-27,2005-05-31,,no_fill,,,,,,,,,,,False
GRASIM,SHREECEM,GRASIM,SHREECEM,2005-04-29,2005-05-02,2005-05-17,,no_fill,,,,,,,,,,,False
GRASIM,SHREECEM,SHREECEM,GRASIM,2005-05-27,2005-05-30,2005-05-31,,no_fill,,,,,,,,,,,False
TATAELXSI,WIPRO,TATAELXSI,WIPRO,2005-05-20,2005-05-23,2005-05-31,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,TATAELXSI,HCLTECH,2005-05-23,2005-05-24,2005-05-30,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,LICHSGFIN,IFCI,2005-05-20,2005-05-23,2005-05-31,,no_fill,,,,,,,,,,,False
BEML,BHEL,BEML,BHEL,2005-06-08,2005-06-09,2005-06-22,,no_fill,,,,,,,,,,,False
ABB,BEML,BEML,ABB,2005-06-07,2005-06-08,2005-06-29,,no_fill,,,,,,,,,,,False
APOLLOHOSP,BIOCON,APOLLOHOSP,BIOCON,2005-05-31,2005-06-01,2005-06-17,,no_fill,,,,,,,,,,,False
APOLLOHOSP,BIOCON,BIOCON,APOLLOHOSP,2005-06-24,2005-06-27,2005-06-30,,no_fill,,,,,,,,,,,False
ASHOKLEY,TVSMOTOR,ASHOKLEY,TVSMOTOR,2005-06-01,2005-06-02,2005-06-20,,no_fill,,,,,,,,,,,False
ASHOKLEY,M&M,ASHOKLEY,M&M,2005-06-15,2005-06-16,2005-06-30,,no_fill,,,,,,,,,,,False
M&M,TVSMOTOR,TVSMOTOR,M&M,2005-06-13,2005-06-14,2005-06-24,,no_fill,,,,,,,,,,,False
KOTAKBANK,PNB,PNB,KOTAKBANK,2005-05-31,2005-06-01,2005-06-13,,no_fill,,,,,,,,,,,False
BANKBARODA,BANKINDIA,BANKINDIA,BANKBARODA,2005-06-22,2005-06-23,2005-06-29,,no_fill,,,,,,,,,,,False
BANKINDIA,FEDERALBNK,FEDERALBNK,BANKINDIA,2005-06-07,2005-06-08,2005-06-20,,no_fill,,,,,,,,,,,False
BPCL,GAIL,BPCL,GAIL,2005-06-16,2005-06-17,2005-06-30,,no_fill,,,,,,,,,,,False
ONGC,RELIANCE,ONGC,RELIANCE,2005-06-17,2005-06-20,2005-06-28,,no_fill,,,,,,,,,,,False
IOC,ONGC,IOC,ONGC,2005-06-21,2005-06-22,2005-06-30,,no_fill,,,,,,,,,,,False
CESC,TATAPOWER,TATAPOWER,CESC,2005-06-08,2005-06-09,2005-06-15,,no_fill,,,,,,,,,,,False
DABUR,ITC,DABUR,ITC,2005-05-31,2005-06-01,2005-06-02,,no_fill,,,,,,,,,,,False
DABUR,ITC,DABUR,ITC,2005-06-28,2005-06-29,2005-06-30,,no_fill,,,,,,,,,,,False
GMDCLTD,NATIONALUM,NATIONALUM,GMDCLTD,2005-06-13,2005-06-14,2005-06-17,,no_fill,,,,,,,,,,,False
JINDALSTEL,SAIL,SAIL,JINDALSTEL,2005-06-27,2005-06-28,2005-06-30,,no_fill,,,,,,,,,,,False
JINDALSTEL,NATIONALUM,NATIONALUM,JINDALSTEL,2005-06-27,2005-06-28,2005-06-30,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,TATAELXSI,HCLTECH,2005-06-21,2005-06-22,2005-06-30,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,LICHSGFIN,IFCI,2005-06-03,2005-06-06,2005-06-17,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,LICHSGFIN,IFCI,2005-06-27,2005-06-28,2005-06-30,,no_fill,,,,,,,,,,,False
BEML,SIEMENS,SIEMENS,BEML,2005-06-30,2005-07-01,2005-07-08,,no_fill,,,,,,,,,,,False
BHEL,SIEMENS,BHEL,SIEMENS,2005-07-05,2005-07-06,2005-07-19,,no_fill,,,,,,,,,,,False
BHEL,SIEMENS,SIEMENS,BHEL,2005-07-22,2005-07-25,2005-07-29,,no_fill,,,,,,,,,,,False
BEML,BHEL,BHEL,BEML,2005-07-01,2005-07-04,2005-07-06,,no_fill,,,,,,,,,,,False
BEML,BHEL,BEML,BHEL,2005-07-22,2005-07-25,2005-07-29,,no_fill,,,,,,,,,,,False
AUROPHARMA,GLENMARK,AUROPHARMA,GLENMARK,2005-07-01,2005-07-04,2005-07-13,,no_fill,,,,,,,,,,,False
AUROPHARMA,GLENMARK,GLENMARK,AUROPHARMA,2005-07-20,2005-07-21,2005-07-22,,no_fill,,,,,,,,,,,False
AUROPHARMA,CIPLA,CIPLA,AUROPHARMA,2005-07-18,2005-07-19,2005-07-29,,no_fill,,,,,,,,,,,False
BIOCON,SUNPHARMA,BIOCON,SUNPHARMA,2005-07-20,2005-07-21,2005-07-27,,no_fill,,,,,,,,,,,False
BHARATFORG,MARUTI,MARUTI,BHARATFORG,2005-07-11,2005-07-12,2005-07-29,,no_fill,,,,,,,,,,,False
ASHOKLEY,MARUTI,MARUTI,ASHOKLEY,2005-07-18,2005-07-19,2005-07-29,,no_fill,,,,,,,,,,,False
ASHOKLEY,BHARATFORG,BHARATFORG,ASHOKLEY,2005-07-20,2005-07-21,2005-07-29,,no_fill,,,,,,,,,,,False
BANKBARODA,BANKINDIA,BANKBARODA,BANKINDIA,2005-07-29,2005-08-01,2005-07-29,,no_fill,,,,,,,,,,,False
CANBK,SBIN,SBIN,CANBK,2005-07-12,2005-07-13,2005-07-26,,no_fill,,,,,,,,,,,False
IDBI,SBIN,IDBI,SBIN,2005-07-27,2005-07-29,2005-07-29,,no_fill,,,,,,,,,,,False
MRPL,RELIANCE,MRPL,RELIANCE,2005-07-15,2005-07-18,2005-07-19,,no_fill,,,,,,,,,,,False
MRPL,RELIANCE,RELIANCE,MRPL,2005-07-25,2005-07-26,2005-07-29,,no_fill,,,,,,,,,,,False
IGL,MRPL,MRPL,IGL,2005-06-30,2005-07-01,2005-07-15,,no_fill,,,,,,,,,,,False
IGL,MRPL,IGL,MRPL,2005-07-25,2005-07-26,2005-07-26,,no_fill,,,,,,,,,,,False
GAIL,MRPL,MRPL,GAIL,2005-06-30,2005-07-01,2005-07-13,,no_fill,,,,,,,,,,,False
GAIL,MRPL,GAIL,MRPL,2005-07-18,2005-07-19,2005-07-21,,no_fill,,,,,,,,,,,False
GAIL,MRPL,GAIL,MRPL,2005-07-25,2005-07-26,2005-07-29,,no_fill,,,,,,,,,,,False
SRF,TATACHEM,TATACHEM,SRF,2005-07-04,2005-07-05,2005-07-21,,no_fill,,,,,,,,,,,False
CHAMBLFERT,TATACHEM,CHAMBLFERT,TATACHEM,2005-07-14,2005-07-15,2005-07-15,,no_fill,,,,,,,,,,,False
CHAMBLFERT,TATACHEM,TATACHEM,CHAMBLFERT,2005-07-27,2005-07-29,2005-07-29,,no_fill,,,,,,,,,,,False
CHAMBLFERT,SRF,CHAMBLFERT,SRF,2005-07-04,2005-07-05,2005-07-21,,no_fill,,,,,,,,,,,False
DABUR,ITC,DABUR,ITC,2005-06-30,2005-07-01,2005-07-15,,no_fill,,,,,,,,,,,False
DABUR,ITC,ITC,DABUR,2005-07-20,2005-07-21,2005-07-29,,no_fill,,,,,,,,,,,False
NATIONALUM,SAIL,SAIL,NATIONALUM,2005-07-15,2005-07-18,2005-07-20,,no_fill,,,,,,,,,,,False
GMDCLTD,SAIL,SAIL,GMDCLTD,2005-07-25,2005-07-26,2005-07-29,,no_fill,,,,,,,,,,,False
GMDCLTD,NATIONALUM,NATIONALUM,GMDCLTD,2005-07-25,2005-07-26,2005-07-26,,no_fill,,,,,,,,,,,False
TATAELXSI,WIPRO,WIPRO,TATAELXSI,2005-07-07,2005-07-08,2005-07-25,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,HCLTECH,TATAELXSI,2005-07-07,2005-07-08,2005-07-22,,no_fill,,,,,,,,,,,False
HCLTECH,WIPRO,WIPRO,HCLTECH,2005-07-07,2005-07-08,2005-07-29,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,LICHSGFIN,IFCI,2005-07-19,2005-07-20,2005-07-29,,no_fill,,,,,,,,,,,False
BEML,LT,BEML,LT,2005-08-04,2005-08-05,2005-08-31,,no_fill,,,,,,,,,,,False
LUPIN,SUNPHARMA,SUNPHARMA,LUPIN,2005-08-19,2005-08-22,2005-08-31,,no_fill,,,,,,,,,,,False
APOLLOHOSP,LUPIN,LUPIN,APOLLOHOSP,2005-07-29,2005-08-01,2005-08-05,,no_fill,,,,,,,,,,,False
APOLLOHOSP,LUPIN,APOLLOHOSP,LUPIN,2005-08-16,2005-08-17,2005-08-31,,no_fill,,,,,,,,,,,False
AUROPHARMA,DRREDDY,DRREDDY,AUROPHARMA,2005-08-29,2005-08-30,2005-08-31,,no_fill,,,,,,,,,,,False
M&M,MARUTI,MARUTI,M&M,2005-08-25,2005-08-26,2005-08-31,,no_fill,,,,,,,,,,,False
BHARATFORG,TVSMOTOR,TVSMOTOR,BHARATFORG,2005-08-30,2005-08-31,2005-08-31,,no_fill,,,,,,,,,,,False
BANKBARODA,KOTAKBANK,KOTAKBANK,BANKBARODA,2005-08-25,2005-08-26,2005-08-31,,no_fill,,,,,,,,,,,False
BANKINDIA,SBIN,BANKINDIA,SBIN,2005-08-18,2005-08-19,2005-08-31,,no_fill,,,,,,,,,,,False
MRPL,ONGC,ONGC,MRPL,2005-08-02,2005-08-03,2005-08-11,,no_fill,,,,,,,,,,,False
MRPL,ONGC,MRPL,ONGC,2005-08-25,2005-08-26,2005-08-29,,no_fill,,,,,,,,,,,False
HINDPETRO,IGL,HINDPETRO,IGL,2005-08-19,2005-08-22,2005-08-31,,no_fill,,,,,,,,,,,False
CESC,TATAPOWER,CESC,TATAPOWER,2005-08-05,2005-08-08,2005-08-09,,no_fill,,,,,,,,,,,False
CESC,TATAPOWER,CESC,TATAPOWER,2005-08-18,2005-08-19,2005-08-30,,no_fill,,,,,,,,,,,False
CHAMBLFERT,TATACHEM,TATACHEM,CHAMBLFERT,2005-08-29,2005-08-30,2005-08-31,,no_fill,,,,,,,,,,,False
CHAMBLFERT,SRF,SRF,CHAMBLFERT,2005-08-31,2005-09-01,2005-08-31,,no_fill,,,,,,,,,,,False
SRF,TATACHEM,TATACHEM,SRF,2005-08-30,2005-08-31,2005-08-31,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,TATAELXSI,HCLTECH,2005-08-03,2005-08-04,2005-08-18,,no_fill,,,,,,,,,,,False
HCLTECH,WIPRO,WIPRO,HCLTECH,2005-08-02,2005-08-03,2005-08-31,,no_fill,,,,,,,,,,,False
TATAELXSI,WIPRO,WIPRO,TATAELXSI,2005-08-22,2005-08-23,2005-08-31,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,LICHSGFIN,IFCI,2005-08-26,2005-08-29,2005-08-31,,no_fill,,,,,,,,,,,False
JINDALSTEL,NATIONALUM,NATIONALUM,JINDALSTEL,2005-08-08,2005-08-09,2005-08-19,,no_fill,,,,,,,,,,,False
NATIONALUM,SAIL,NATIONALUM,SAIL,2005-08-08,2005-08-09,2005-08-23,,no_fill,,,,,,,,,,,False
ABB,LT,LT,ABB,2005-09-02,2005-09-05,2005-09-19,,no_fill,,,,,,,,,,,False
ABB,LT,ABB,LT,2005-09-29,2005-09-30,2005-09-30,,no_fill,,,,,,,,,,,False
BEML,SIEMENS,BEML,SIEMENS,2005-09-13,2005-09-14,2005-09-19,,no_fill,,,,,,,,,,,False
BEML,SIEMENS,SIEMENS,BEML,2005-09-29,2005-09-30,2005-09-30,,no_fill,,,,,,,,,,,False
APOLLOHOSP,WOCKPHARMA,WOCKPHARMA,APOLLOHOSP,2005-09-19,2005-09-20,2005-09-30,,no_fill,,,,,,,,,,,False
BIOCON,GLENMARK,GLENMARK,BIOCON,2005-08-31,2005-09-01,2005-09-05,,no_fill,,,,,,,,,,,False
BIOCON,GLENMARK,BIOCON,GLENMARK,2005-09-14,2005-09-15,2005-09-28,,no_fill,,,,,,,,,,,False
DIVISLAB,SUNPHARMA,DIVISLAB,SUNPHARMA,2005-09-22,2005-09-23,2005-09-30,,no_fill,,,,,,,,,,,False
BHARATFORG,M&M,M&M,BHARATFORG,2005-09-01,2005-09-02,2005-09-26,,no_fill,,,,,,,,,,,False
ASHOKLEY,MARUTI,ASHOKLEY,MARUTI,2005-09-16,2005-09-19,2005-09-30,,no_fill,,,,,,,,,,,False
