symbol_a,symbol_b,long_symbol,short_symbol,signal_entry_date,entry_fill_date,signal_exit_date,exit_fill_date,exit_reason,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pct,short_net_pct,net_pnl_pct,long_cost_pct,short_cost_pct,short_contract_expiry,rolled_forward_at_entry
BATAINDIA,TATATEA,BATAINDIA,TATATEA,2005-02-07,2005-02-08,2005-02-24,,no_fill,,,,,,,,,,,False
BALRAMCHIN,ITC,ITC,BALRAMCHIN,2005-02-02,2005-02-03,2005-02-22,,no_fill,,,,,,,,,,,False
BOMDYEING,CHENNPETRO,CHENNPETRO,BOMDYEING,2005-02-11,2005-02-14,2005-02-28,,no_fill,,,,,,,,,,,False
GUJALKALI,WOCKPHARMA,WOCKPHARMA,GUJALKALI,2005-02-02,2005-02-03,2005-02-10,,no_fill,,,,,,,,,,,False
BEML,GNFC,BEML,GNFC,2005-01-31,2005-02-01,2005-02-10,,no_fill,,,,,,,,,,,False
ACC,ESCORTS,ACC,ESCORTS,2005-02-15,2005-02-16,2005-02-28,,no_fill,,,,,,,,,,,False
ANDHRABANK,BIRLAJUTE,BIRLAJUTE,ANDHRABANK,2005-02-28,2005-03-01,2005-03-23,,no_fill,,,,,,,,,,,False
SIEMENS,SYNDIBANK,SYNDIBANK,SIEMENS,2005-03-24,2005-03-28,2005-03-31,,no_fill,,,,,,,,,,,False
ALOKTEXT,BALRAMCHIN,BALRAMCHIN,ALOKTEXT,2005-03-23,2005-03-24,2005-03-31,,no_fill,,,,,,,,,,,False
MRPL,TVSMOTOR,MRPL,TVSMOTOR,2005-03-04,2005-03-07,2005-03-07,,no_fill,,,,,,,,,,,False
UNIONBANK,WIPRO,WIPRO,UNIONBANK,2005-03-01,2005-03-02,2005-03-04,,no_fill,,,,,,,,,,,False
UNIONBANK,WIPRO,UNIONBANK,WIPRO,2005-03-23,2005-03-24,2005-03-30,,no_fill,,,,,,,,,,,False
BHARATFORG,BHUSANSTL,BHUSANSTL,BHARATFORG,2005-03-02,2005-03-03,2005-03-10,,no_fill,,,,,,,,,,,False
BHARATFORG,BHUSANSTL,BHARATFORG,BHUSANSTL,2005-03-11,2005-03-14,2005-03-29,,no_fill,,,,,,,,,,,False
AUROPHARMA,POLARIS,POLARIS,AUROPHARMA,2005-03-03,2005-03-04,2005-03-21,,no_fill,,,,,,,,,,,False
GRASIM,IVRCLINFRA,GRASIM,IVRCLINFRA,2005-02-28,2005-03-01,2005-03-23,,no_fill,,,,,,,,,,,False
DIVISLAB,WOCKPHARMA,DIVISLAB,WOCKPHARMA,2005-03-07,2005-03-08,2005-03-15,,no_fill,,,,,,,,,,,False
M&M,PFIZER,M&M,PFIZER,2005-03-09,2005-03-10,2005-03-18,,no_fill,,,,,,,,,,,False
BALAJITELE,SUNPHARMA,SUNPHARMA,BALAJITELE,2005-03-04,2005-03-07,2005-03-08,,no_fill,,,,,,,,,,,False
DRREDDY,IDBI,IDBI,DRREDDY,2005-03-22,2005-03-23,2005-03-31,,no_fill,,,,,,,,,,,False
TATATEA,TVSMOTOR,TATATEA,TVSMOTOR,2005-03-15,2005-03-16,2005-03-22,,no_fill,,,,,,,,,,,False
HINDOILEXP,INDUSINDBK,INDUSINDBK,HINDOILEXP,2005-03-21,2005-03-22,2005-03-31,,no_fill,,,,,,,,,,,False
CHAMBLFERT,WIPRO,CHAMBLFERT,WIPRO,2005-03-04,2005-03-07,2005-03-24,,no_fill,,,,,,,,,,,False
GRASIM,HDFC,GRASIM,HDFC,2005-03-17,2005-03-18,2005-03-29,,no_fill,,,,,,,,,,,False
GRASIM,HDFC,GRASIM,HDFC,2005-03-30,2005-03-31,2005-03-31,,no_fill,,,,,,,,,,,False
GAIL,RELCAPITAL,GAIL,RELCAPITAL,2005-03-23,2005-03-24,2005-03-31,,no_fill,,,,,,,,,,,False
DRREDDY,UNIONBANK,DRREDDY,UNIONBANK,2005-02-28,2005-03-01,2005-03-15,,no_fill,,,,,,,,,,,False
DRREDDY,UNIONBANK,UNIONBANK,DRREDDY,2005-03-23,2005-03-24,2005-03-31,,no_fill,,,,,,,,,,,False
BHUSANSTL,PRISMCEM,PRISMCEM,BHUSANSTL,2005-03-10,2005-03-11,2005-03-31,,no_fill,,,,,,,,,,,False
AUROPHARMA,SUNPHARMA,SUNPHARMA,AUROPHARMA,2005-03-04,2005-03-07,2005-03-17,,no_fill,,,,,,,,,,,False
IOB,MCDOWELL-N,IOB,MCDOWELL-N,2005-03-11,2005-03-14,2005-03-29,,no_fill,,,,,,,,,,,False
AMTEKAUTO,BATAINDIA,AMTEKAUTO,BATAINDIA,2005-03-15,2005-03-16,2005-03-22,,no_fill,,,,,,,,,,,False
CHENNPETRO,GRASIM,CHENNPETRO,GRASIM,2005-02-28,2005-03-01,2005-03-29,,no_fill,,,,,,,,,,,False
ANDHRABANK,DENABANK,DENABANK,ANDHRABANK,2005-02-28,2005-03-01,2005-03-24,,no_fill,,,,,,,,,,,False
DRREDDY,VOLTAS,VOLTAS,DRREDDY,2005-03-16,2005-03-17,2005-03-21,,no_fill,,,,,,,,,,,False
DRREDDY,VOLTAS,VOLTAS,DRREDDY,2005-03-23,2005-03-24,2005-03-30,,no_fill,,,,,,,,,,,False
CANBK,VIJAYABANK,CANBK,VIJAYABANK,2005-03-24,2005-03-28,2005-03-31,,no_fill,,,,,,,,,,,False
ESCORTS,IOC,IOC,ESCORTS,2005-04-22,2005-04-25,2005-04-27,,no_fill,,,,,,,,,,,False
BANKINDIA,SESAGOA,BANKINDIA,SESAGOA,2005-04-06,2005-04-07,2005-04-08,,no_fill,,,,,,,,,,,False
BANKINDIA,SESAGOA,BANKINDIA,SESAGOA,2005-04-22,2005-04-25,2005-04-29,,no_fill,,,,,,,,,,,False
BHEL,SESAGOA,SESAGOA,BHEL,2005-04-05,2005-04-06,2005-04-21,,no_fill,,,,,,,,,,,False
AMTEKAUTO,INDUSINDBK,AMTEKAUTO,INDUSINDBK,2005-04-07,2005-04-08,2005-04-18,,no_fill,,,,,,,,,,,False
BALAJITELE,J&KBANK,J&KBANK,BALAJITELE,2005-04-06,2005-04-07,2005-04-11,,no_fill,,,,,,,,,,,False
AUROPHARMA,BAJAJAUTO,AUROPHARMA,BAJAJAUTO,2005-04-20,2005-04-21,2005-04-25,,no_fill,,,,,,,,,,,False
ESCORTS,SCI,SCI,ESCORTS,2005-04-22,2005-04-25,2005-04-28,,no_fill,,,,,,,,,,,False
APOLLOHOSP,BAJAJHIND,BAJAJHIND,APOLLOHOSP,2005-04-20,2005-04-21,2005-04-29,,no_fill,,,,,,,,,,,False
SHREECEM,SOUTHBANK,SOUTHBANK,SHREECEM,2005-04-26,2005-04-27,2005-04-29,,no_fill,,,,,,,,,,,False
APOLLOHOSP,ORIENTBANK,ORIENTBANK,APOLLOHOSP,2005-04-28,2005-04-29,2005-04-29,,no_fill,,,,,,,,,,,False
CENTURYTEX,SYNDIBANK,SYNDIBANK,CENTURYTEX,2005-04-04,2005-04-05,2005-04-29,,no_fill,,,,,,,,,,,False
GUJALKALI,RELIANCE,RELIANCE,GUJALKALI,2005-03-31,2005-04-01,2005-04-28,,no_fill,,,,,,,,,,,False
BEML,KTKBANK,KTKBANK,BEML,2005-03-31,2005-04-01,2005-04-29,,no_fill,,,,,,,,,,,False
HEXAWARE,TVSMOTOR,HEXAWARE,TVSMOTOR,2005-04-20,2005-04-21,2005-04-22,,no_fill,,,,,,,,,,,False
HEXAWARE,TVSMOTOR,HEXAWARE,TVSMOTOR,2005-04-28,2005-04-29,2005-04-29,,no_fill,,,,,,,,,,,False
NICOLASPIR,SATYAMCOMP,NICOLASPIR,SATYAMCOMP,2005-03-31,2005-04-01,2005-04-15,,no_fill,,,,,,,,,,,False
BEML,BHARATFORG,BHARATFORG,BEML,2005-03-31,2005-04-01,2005-04-29,,no_fill,,,,,,,,,,,False
CESC,NAGARCONST,CESC,NAGARCONST,2005-03-31,2005-04-01,2005-04-29,,no_fill,,,,,,,,,,,False
ONGC,TATAMOTORS,TATAMOTORS,ONGC,2005-04-05,2005-04-06,2005-04-08,,no_fill,,,,,,,,,,,False
SESAGOA,SIEMENS,SESAGOA,SIEMENS,2005-04-18,2005-04-19,2005-04-29,,no_fill,,,,,,,,,,,False
ESCORTS,SAIL,SAIL,ESCORTS,2005-04-18,2005-04-19,2005-04-29,,no_fill,,,,,,,,,,,False
HINDOILEXP,M&M,M&M,HINDOILEXP,2005-03-31,2005-04-01,2005-04-29,,no_fill,,,,,,,,,,,False
IPCALAB,TATAMOTORS,IPCALAB,TATAMOTORS,2005-03-31,2005-04-01,2005-04-01,,no_fill,,,,,,,,,,,False
IPCALAB,TATAMOTORS,TATAMOTORS,IPCALAB,2005-04-04,2005-04-05,2005-04-11,,no_fill,,,,,,,,,,,False
BEL,TVSMOTOR,BEL,TVSMOTOR,2005-05-31,2005-06-01,2005-05-31,,no_fill,,,,,,,,,,,False
MTNL,SRF,MTNL,SRF,2005-05-02,2005-05-03,2005-05-25,,no_fill,,,,,,,,,,,False
MRPL,PRISMCEM,MRPL,PRISMCEM,2005-05-24,2005-05-25,2005-05-25,,no_fill,,,,,,,,,,,False
JSTAINLESS,TATAPOWER,JSTAINLESS,TATAPOWER,2005-05-04,2005-05-05,2005-05-09,,no_fill,,,,,,,,,,,False
JSTAINLESS,TATAPOWER,JSTAINLESS,TATAPOWER,2005-05-26,2005-05-27,2005-05-31,,no_fill,,,,,,,,,,,False
DIVISLAB,IPCALAB,DIVISLAB,IPCALAB,2005-05-09,2005-05-10,2005-05-17,,no_fill,,,,,,,,,,,False
DIVISLAB,IPCALAB,IPCALAB,DIVISLAB,2005-05-24,2005-05-25,2005-05-31,,no_fill,,,,,,,,,,,False
ALBK,WIPRO,ALBK,WIPRO,2005-05-27,2005-05-30,2005-05-31,,no_fill,,,,,,,,,,,False
BATAINDIA,GSFC,BATAINDIA,GSFC,2005-05-23,2005-05-24,2005-05-31,,no_fill,,,,,,,,,,,False
BALAJITELE,HCLTECH,BALAJITELE,HCLTECH,2005-05-26,2005-05-27,2005-05-31,,no_fill,,,,,,,,,,,False
PFIZER,RELCAPITAL,RELCAPITAL,PFIZER,2005-04-29,2005-05-02,2005-05-17,,no_fill,,,,,,,,,,,False
PFIZER,RELCAPITAL,PFIZER,RELCAPITAL,2005-05-24,2005-05-25,2005-05-31,,no_fill,,,,,,,,,,,False
PATNI,SBIN,PATNI,SBIN,2005-05-20,2005-05-23,2005-05-30,,no_fill,,,,,,,,,,,False
ANDHRABANK,STAR,ANDHRABANK,STAR,2005-04-29,2005-05-02,2005-05-04,,no_fill,,,,,,,,,,,False
AARTIIND,VSNL,VSNL,AARTIIND,2005-05-12,2005-05-13,2005-05-31,,no_fill,,,,,,,,,,,False
ABB,BAJAJAUTO,ABB,BAJAJAUTO,2005-05-19,2005-05-20,2005-05-31,,no_fill,,,,,,,,,,,False
GNFC,RELIANCE,RELIANCE,GNFC,2005-05-10,2005-05-11,2005-05-31,,no_fill,,,,,,,,,,,False
DIVISLAB,UNIONBANK,UNIONBANK,DIVISLAB,2005-05-24,2005-05-25,2005-05-31,,no_fill,,,,,,,,,,,False
PFIZER,SUNPHARMA,PFIZER,SUNPHARMA,2005-05-24,2005-05-25,2005-05-31,,no_fill,,,,,,,,,,,False
DABUR,REL,REL,DABUR,2005-05-26,2005-05-27,2005-05-27,,no_fill,,,,,,,,,,,False
BHUSANSTL,PETRONET,BHUSANSTL,PETRONET,2005-05-11,2005-05-12,2005-05-31,,no_fill,,,,,,,,,,,False
ESCORTS,I-FLEX,ESCORTS,I-FLEX,2005-04-29,2005-05-02,2005-05-13,,no_fill,,,,,,,,,,,False
GUJALKALI,PFIZER,GUJALKALI,PFIZER,2005-05-02,2005-05-03,2005-05-04,,no_fill,,,,,,,,,,,False
GUJALKALI,PFIZER,GUJALKALI,PFIZER,2005-05-13,2005-05-16,2005-05-31,,no_fill,,,,,,,,,,,False
BALRAMCHIN,CORPBANK,BALRAMCHIN,CORPBANK,2005-05-27,2005-05-30,2005-05-31,,no_fill,,,,,,,,,,,False
BEL,TITAN,BEL,TITAN,2005-06-10,2005-06-13,2005-06-30,,no_fill,,,,,,,,,,,False
GMDCLTD,RELCAPITAL,GMDCLTD,RELCAPITAL,2005-06-03,2005-06-06,2005-06-30,,no_fill,,,,,,,,,,,False
GNFC,LICHSGFIN,LICHSGFIN,GNFC,2005-06-09,2005-06-10,2005-06-30,,no_fill,,,,,,,,,,,False
CENTURYTEX,SBIN,SBIN,CENTURYTEX,2005-06-20,2005-06-21,2005-06-28,,no_fill,,,,,,,,,,,False
MARUTI,NEYVELILIG,MARUTI,NEYVELILIG,2005-06-14,2005-06-15,2005-06-30,,no_fill,,,,,,,,,,,False
BHARATFORG,CESC,BHARATFORG,CESC,2005-06-07,2005-06-08,2005-06-16,,no_fill,,,,,,,,,,,False
ANDHRABANK,TATAELXSI,ANDHRABANK,TATAELXSI,2005-06-06,2005-06-07,2005-06-14,,no_fill,,,,,,,,,,,False
ANDHRABANK,TATAELXSI,ANDHRABANK,TATAELXSI,2005-06-22,2005-06-23,2005-06-23,,no_fill,,,,,,,,,,,False
DABUR,ROLTA,DABUR,ROLTA,2005-06-13,2005-06-14,2005-06-14,,no_fill,,,,,,,,,,,False
DABUR,ROLTA,ROLTA,DABUR,2005-06-17,2005-06-20,2005-06-21,,no_fill,,,,,,,,,,,False
DABUR,ROLTA,DABUR,ROLTA,2005-06-22,2005-06-23,2005-06-30,,no_fill,,,,,,,,,,,False
FEDERALBNK,J&KBANK,FEDERALBNK,J&KBANK,2005-06-29,2005-06-30,2005-06-30,,no_fill,,,,,,,,,,,False
IOC,PRAJIND,IOC,PRAJIND,2005-06-06,2005-06-07,2005-06-30,,no_fill,,,,,,,,,,,False
HCLTECH,IOB,HCLTECH,IOB,2005-06-08,2005-06-09,2005-06-14,,no_fill,,,,,,,,,,,False
HCLTECH,IOB,IOB,HCLTECH,2005-06-20,2005-06-21,2005-06-30,,no_fill,,,,,,,,,,,False
MARUTI,PETRONET,MARUTI,PETRONET,2005-06-15,2005-06-16,2005-06-21,,no_fill,,,,,,,,,,,False
IVRCLINFRA,TVSMOTOR,IVRCLINFRA,TVSMOTOR,2005-06-06,2005-06-07,2005-06-08,,no_fill,,,,,,,,,,,False
BPCL,I-FLEX,BPCL,I-FLEX,2005-06-01,2005-06-02,2005-06-29,,no_fill,,,,,,,,,,,False
I-FLEX,RELIANCE,I-FLEX,RELIANCE,2005-06-17,2005-06-20,2005-06-29,,no_fill,,,,,,,,,,,False
HINDOILEXP,INDUSINDBK,HINDOILEXP,INDUSINDBK,2005-06-02,2005-06-03,2005-06-08,,no_fill,,,,,,,,,,,False
HINDOILEXP,INDUSINDBK,HINDOILEXP,INDUSINDBK,2005-06-14,2005-06-15,2005-06-23,,no_fill,,,,,,,,,,,False
APOLLOHOSP,BANKBARODA,APOLLOHOSP,BANKBARODA,2005-06-08,2005-06-09,2005-06-17,,no_fill,,,,,,,,,,,False
APOLLOHOSP,BANKBARODA,BANKBARODA,APOLLOHOSP,2005-06-30,2005-07-01,2005-06-30,,no_fill,,,,,,,,,,,False
KTKBANK,PRAJIND,KTKBANK,PRAJIND,2005-06-06,2005-06-07,2005-06-14,,no_fill,,,,,,,,,,,False
KTKBANK,PRAJIND,KTKBANK,PRAJIND,2005-06-28,2005-06-29,2005-06-30,,no_fill,,,,,,,,,,,False
HEROHONDA,TATAELXSI,HEROHONDA,TATAELXSI,2005-06-06,2005-06-07,2005-06-17,,no_fill,,,,,,,,,,,False
HEROHONDA,TATAELXSI,TATAELXSI,HEROHONDA,2005-06-24,2005-06-27,2005-06-30,,no_fill,,,,,,,,,,,False
MARUTI,MOSERBAER,MARUTI,MOSERBAER,2005-06-10,2005-06-13,2005-06-17,,no_fill,,,,,,,,,,,False
BHEL,HEXAWARE,BHEL,HEXAWARE,2005-06-21,2005-06-22,2005-06-30,,no_fill,,,,,,,,,,,False
BATAINDIA,TATAMOTORS,TATAMOTORS,BATAINDIA,2005-06-15,2005-06-16,2005-06-16,,no_fill,,,,,,,,,,,False
BATAINDIA,TATAMOTORS,BATAINDIA,TATAMOTORS,2005-06-29,2005-06-30,2005-06-30,,no_fill,,,,,,,,,,,False
BANKINDIA,BATAINDIA,BATAINDIA,BANKINDIA,2005-05-31,2005-06-01,2005-06-02,,no_fill,,,,,,,,,,,False
BAJAJAUTO,ESSAROIL,ESSAROIL,BAJAJAUTO,2005-06-22,2005-06-23,2005-06-30,,no_fill,,,,,,,,,,,False
HEROHONDA,NATIONALUM,NATIONALUM,HEROHONDA,2005-06-23,2005-06-24,2005-06-30,,no_fill,,,,,,,,,,,False
NATIONALUM,PNB,PNB,NATIONALUM,2005-07-14,2005-07-15,2005-07-25,,no_fill,,,,,,,,,,,False
DRREDDY,POLARIS,DRREDDY,POLARIS,2005-07-20,2005-07-21,2005-07-29,,no_fill,,,,,,,,,,,False
BANKINDIA,SOUTHBANK,SOUTHBANK,BANKINDIA,2005-07-26,2005-07-27,2005-07-29,,no_fill,,,,,,,,,,,False
PANTALOONR,RAYMOND,RAYMOND,PANTALOONR,2005-06-30,2005-07-01,2005-07-13,,no_fill,,,,,,,,,,,False
PANTALOONR,RAYMOND,RAYMOND,PANTALOONR,2005-07-25,2005-07-26,2005-07-29,,no_fill,,,,,,,,,,,False
BONGAIREFN,DABUR,BONGAIREFN,DABUR,2005-07-01,2005-07-04,2005-07-29,,no_fill,,,,,,,,,,,False
GMDCLTD,INFOSYSTCH,INFOSYSTCH,GMDCLTD,2005-07-13,2005-07-14,2005-07-29,,no_fill,,,,,,,,,,,False
NAGARCONST,ROLTA,ROLTA,NAGARCONST,2005-07-25,2005-07-26,2005-07-29,,no_fill,,,,,,,,,,,False
INDUSINDBK,VSNL,INDUSINDBK,VSNL,2005-06-30,2005-07-01,2005-07-06,,no_fill,,,,,,,,,,,False
INDUSINDBK,VSNL,INDUSINDBK,VSNL,2005-07-12,2005-07-13,2005-07-29,,no_fill,,,,,,,,,,,False
TATAMOTORS,WIPRO,WIPRO,TATAMOTORS,2005-07-07,2005-07-08,2005-07-29,,no_fill,,,,,,,,,,,False
ASHOKLEY,SREINTFIN,SREINTFIN,ASHOKLEY,2005-07-19,2005-07-20,2005-07-21,,no_fill,,,,,,,,,,,False
ASHOKLEY,SREINTFIN,SREINTFIN,ASHOKLEY,2005-07-29,2005-08-01,2005-07-29,,no_fill,,,,,,,,,,,False
ITC,PRISMCEM,PRISMCEM,ITC,2005-06-30,2005-07-01,2005-07-11,,no_fill,,,,,,,,,,,False
ITC,PRISMCEM,ITC,PRISMCEM,2005-07-19,2005-07-20,2005-07-29,,no_fill,,,,,,,,,,,False
HOTELEELA,IFCI,IFCI,HOTELEELA,2005-07-14,2005-07-15,2005-07-18,,no_fill,,,,,,,,,,,False
HOTELEELA,IFCI,HOTELEELA,IFCI,2005-07-20,2005-07-21,2005-07-29,,no_fill,,,,,,,,,,,False
HEROHONDA,NAGARFERT,HEROHONDA,NAGARFERT,2005-07-20,2005-07-21,2005-07-29,,no_fill,,,,,,,,,,,False
HCLTECH,ITC,HCLTECH,ITC,2005-07-14,2005-07-15,2005-07-19,,no_fill,,,,,,,,,,,False
BILT,PETRONET,BILT,PETRONET,2005-07-14,2005-07-15,2005-07-29,,no_fill,,,,,,,,,,,False
ACC,HOTELEELA,HOTELEELA,ACC,2005-07-01,2005-07-04,2005-07-15,,no_fill,,,,,,,,,,,False
IDBI,NEYVELILIG,IDBI,NEYVELILIG,2005-07-20,2005-07-21,2005-07-26,,no_fill,,,,,,,,,,,False
GNFC,MARUTI,MARUTI,GNFC,2005-07-13,2005-07-14,2005-07-29,,no_fill,,,,,,,,,,,False
GNFC,TATATEA,TATATEA,GNFC,2005-07-13,2005-07-14,2005-07-29,,no_fill,,,,,,,,,,,False
FEDERALBNK,TATACHEM,TATACHEM,FEDERALBNK,2005-07-06,2005-07-07,2005-07-14,,no_fill,,,,,,,,,,,False
NEYVELILIG,TATACHEM,TATACHEM,NEYVELILIG,2005-06-30,2005-07-01,2005-07-14,,no_fill,,,,,,,,,,,False
JSTAINLESS,SESAGOA,JSTAINLESS,SESAGOA,2005-07-08,2005-07-11,2005-07-29,,no_fill,,,,,,,,,,,False
MRPL,TATAPOWER,MRPL,TATAPOWER,2005-06-30,2005-07-01,2005-07-19,,no_fill,,,,,,,,,,,False
MRPL,TATAPOWER,TATAPOWER,MRPL,2005-07-25,2005-07-26,2005-07-29,,no_fill,,,,,,,,,,,False
BEML,MOSERBAER,MOSERBAER,BEML,2005-06-30,2005-07-01,2005-07-06,,no_fill,,,,,,,,,,,False
RAJESHEXPO,UCOBANK,RAJESHEXPO,UCOBANK,2005-08-16,2005-08-17,2005-08-30,,no_fill,,,,,,,,,,,False
BALRAMCHIN,HDFC,HDFC,BALRAMCHIN,2005-08-04,2005-08-05,2005-08-17,,no_fill,,,,,,,,,,,False
I-FLEX,SUNPHARMA,SUNPHARMA,I-FLEX,2005-08-05,2005-08-08,2005-08-22,,no_fill,,,,,,,,,,,False
BOMDYEING,GNFC,GNFC,BOMDYEING,2005-08-08,2005-08-09,2005-08-31,,no_fill,,,,,,,,,,,False
ARVINDMILL,GUJALKALI,ARVINDMILL,GUJALKALI,2005-08-22,2005-08-23,2005-08-26,,no_fill,,,,,,,,,,,False
GSFC,SYNDIBANK,GSFC,SYNDIBANK,2005-08-05,2005-08-08,2005-08-16,,no_fill,,,,,,,,,,,False
INDHOTEL,UNIONBANK,INDHOTEL,UNIONBANK,2005-07-29,2005-08-01,2005-08-05,,no_fill,,,,,,,,,,,False
CESC,MATRIXLABS,MATRIXLABS,CESC,2005-07-29,2005-08-01,2005-08-23,,no_fill,,,,,,,,,,,False
BEML,JSTAINLESS,JSTAINLESS,BEML,2005-07-29,2005-08-01,2005-08-02,,no_fill,,,,,,,,,,,False
BEML,JSTAINLESS,JSTAINLESS,BEML,2005-08-09,2005-08-10,2005-08-31,,no_fill,,,,,,,,,,,False
CHENNPETRO,LUPIN,LUPIN,CHENNPETRO,2005-08-02,2005-08-03,2005-08-11,,no_fill,,,,,,,,,,,False
MATRIXLABS,WIPRO,MATRIXLABS,WIPRO,2005-07-29,2005-08-01,2005-08-05,,no_fill,,,,,,,,,,,False
MATRIXLABS,WIPRO,WIPRO,MATRIXLABS,2005-08-22,2005-08-23,2005-08-31,,no_fill,,,,,,,,,,,False
GSFC,ITC,ITC,GSFC,2005-08-18,2005-08-19,2005-08-24,,no_fill,,,,,,,,,,,False
BONGAIREFN,M&M,BONGAIREFN,M&M,2005-07-29,2005-08-01,2005-08-05,,no_fill,,,,,,,,,,,False
BONGAIREFN,M&M,BONGAIREFN,M&M,2005-08-12,2005-08-16,2005-08-31,,no_fill,,,,,,,,,,,False
ITC,TATAMOTORS,ITC,TATAMOTORS,2005-08-01,2005-08-02,2005-08-08,,no_fill,,,,,,,,,,,False
PANTALOONR,SESAGOA,SESAGOA,PANTALOONR,2005-08-12,2005-08-16,2005-08-26,,no_fill,,,,,,,,,,,False
CROMPGREAV,SESAGOA,SESAGOA,CROMPGREAV,2005-08-10,2005-08-11,2005-08-26,,no_fill,,,,,,,,,,,False
APTECHT,ESCORTS,ESCORTS,APTECHT,2005-08-30,2005-08-31,2005-08-31,,no_fill,,,,,,,,,,,False
KOTAKBANK,VSNL,KOTAKBANK,VSNL,2005-08-25,2005-08-26,2005-08-31,,no_fill,,,,,,,,,,,False
NAGARFERT,REL,REL,NAGARFERT,2005-08-17,2005-08-18,2005-08-31,,no_fill,,,,,,,,,,,False
GSFC,STAR,STAR,GSFC,2005-07-29,2005-08-01,2005-08-16,,no_fill,,,,,,,,,,,False
LICHSGFIN,TATAELXSI,TATAELXSI,LICHSGFIN,2005-09-22,2005-09-23,2005-09-29,,no_fill,,,,,,,,,,,False
GSFC,POLARIS,POLARIS,GSFC,2005-09-23,2005-09-26,2005-09-30,,no_fill,,,,,,,,,,,False
APOLLOHOSP,BILT,BILT,APOLLOHOSP,2005-09-06,2005-09-08,2005-09-14,,no_fill,,,,,,,,,,,False
APOLLOHOSP,BILT,APOLLOHOSP,BILT,2005-09-16,2005-09-19,2005-09-30,,no_fill,,,,,,,,,,,False
DABUR,ESSAROIL,ESSAROIL,DABUR,2005-09-13,2005-09-14,2005-09-30,,no_fill,,,,,,,,,,,False
ADLABSFILM,PANTALOONR,ADLABSFILM,PANTALOONR,2005-09-09,2005-09-12,2005-09-20,,no_fill,,,,,,,,,,,False
BHARATFORG,STERLINBIO,BHARATFORG,STERLINBIO,2005-09-02,2005-09-05,2005-09-19,,no_fill,,,,,,,,,,,False
BHARATFORG,STERLINBIO,STERLINBIO,BHARATFORG,2005-09-30,2005-10-03,2005-09-30,,no_fill,,,,,,,,,,,False
AUROPHARMA,LUPIN,AUROPHARMA,LUPIN,2005-09-26,2005-09-27,2005-09-30,,no_fill,,,,,,,,,,,False
BATAINDIA,CHENNPETRO,BATAINDIA,CHENNPETRO,2005-09-30,2005-10-03,2005-09-30,,no_fill,,,,,,,,,,,False
BHUSANSTL,INDHOTEL,INDHOTEL,BHUSANSTL,2005-09-19,2005-09-20,2005-09-21,,no_fill,,,,,,,,,,,False
MAHSEAMLES,ORCHIDCHEM,ORCHIDCHEM,MAHSEAMLES,2005-09-13,2005-09-14,2005-09-29,,no_fill,,,,,,,,,,,False
