symbol_a,symbol_b,long_symbol,short_symbol,signal_entry_date,entry_fill_date,signal_exit_date,exit_fill_date,exit_reason,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pct,short_net_pct,net_pnl_pct,long_cost_pct,short_cost_pct,short_contract_expiry,rolled_forward_at_entry
PRISMCEM,WIPRO,PRISMCEM,WIPRO,2005-04-28,2005-04-29,2005-04-29,,no_fill,,,,,,,,,,,False
IFCI,RUCHISOYA,IFCI,RUCHISOYA,2005-04-13,2005-04-15,2005-04-27,,no_fill,,,,,,,,,,,False
NAGARCONST,UNIONBANK,UNIONBANK,NAGARCONST,2005-03-31,2005-04-01,2005-04-29,,no_fill,,,,,,,,,,,False
GNFC,M&M,M&M,GNFC,2005-04-06,2005-04-07,2005-04-29,,no_fill,,,,,,,,,,,False
HINDPETRO,SAIL,SAIL,HINDPETRO,2005-04-13,2005-04-15,2005-04-29,,no_fill,,,,,,,,,,,False
CESC,CIPLA,CIPLA,CESC,2005-04-22,2005-04-25,2005-04-29,,no_fill,,,,,,,,,,,False
HEXAWARE,POLARIS,HEXAWARE,POLARIS,2005-04-28,2005-04-29,2005-04-29,,no_fill,,,,,,,,,,,False
DRREDDY,TATAPOWER,DRREDDY,TATAPOWER,2005-04-20,2005-04-21,2005-04-29,,no_fill,,,,,,,,,,,False
MRPL,ROLTA,MRPL,ROLTA,2005-04-06,2005-04-07,2005-04-19,,no_fill,,,,,,,,,,,False
HINDOILEXP,TATAPOWER,TATAPOWER,HINDOILEXP,2005-03-31,2005-04-01,2005-04-27,,no_fill,,,,,,,,,,,False
TATAPOWER,UCOBANK,TATAPOWER,UCOBANK,2005-04-08,2005-04-11,2005-04-26,,no_fill,,,,,,,,,,,False
SBIN,UNIONBANK,SBIN,UNIONBANK,2005-04-27,2005-04-28,2005-04-29,,no_fill,,,,,,,,,,,False
ACC,NATIONALUM,NATIONALUM,ACC,2005-04-15,2005-04-18,2005-04-29,,no_fill,,,,,,,,,,,False
BALRAMCHIN,HEROHONDA,BALRAMCHIN,HEROHONDA,2005-04-21,2005-04-22,2005-04-29,,no_fill,,,,,,,,,,,False
DABUR,SESAGOA,SESAGOA,DABUR,2005-04-13,2005-04-15,2005-04-21,,no_fill,,,,,,,,,,,False
IPCALAB,TVSMOTOR,IPCALAB,TVSMOTOR,2005-03-31,2005-04-01,2005-04-08,,no_fill,,,,,,,,,,,False
TATAELXSI,TATAPOWER,TATAPOWER,TATAELXSI,2005-04-05,2005-04-06,2005-04-13,,no_fill,,,,,,,,,,,False
TATAELXSI,TATAPOWER,TATAELXSI,TATAPOWER,2005-04-21,2005-04-22,2005-04-26,,no_fill,,,,,,,,,,,False
ARVINDMILL,MOSERBAER,MOSERBAER,ARVINDMILL,2005-05-02,2005-05-03,2005-05-30,,no_fill,,,,,,,,,,,False
BHUSANSTL,PFIZER,BHUSANSTL,PFIZER,2005-05-23,2005-05-24,2005-05-31,,no_fill,,,,,,,,,,,False
BATAINDIA,TATAPOWER,BATAINDIA,TATAPOWER,2005-05-26,2005-05-27,2005-05-31,,no_fill,,,,,,,,,,,False
BHEL,WOCKPHARMA,WOCKPHARMA,BHEL,2005-05-16,2005-05-17,2005-05-27,,no_fill,,,,,,,,,,,False
ICICIBANK,M&M,ICICIBANK,M&M,2005-05-31,2005-06-01,2005-05-31,,no_fill,,,,,,,,,,,False
ROLTA,TATACHEM,TATACHEM,ROLTA,2005-05-12,2005-05-13,2005-05-30,,no_fill,,,,,,,,,,,False
IGL,INDHOTEL,INDHOTEL,IGL,2005-05-12,2005-05-13,2005-05-25,,no_fill,,,,,,,,,,,False
BONGAIREFN,MAHSEAMLES,MAHSEAMLES,BONGAIREFN,2005-05-09,2005-05-10,2005-05-10,,no_fill,,,,,,,,,,,False
BONGAIREFN,MAHSEAMLES,BONGAIREFN,MAHSEAMLES,2005-05-31,2005-06-01,2005-05-31,,no_fill,,,,,,,,,,,False
M&M,PATNI,PATNI,M&M,2005-05-26,2005-05-27,2005-05-30,,no_fill,,,,,,,,,,,False
BATAINDIA,UCOBANK,UCOBANK,BATAINDIA,2005-05-12,2005-05-13,2005-05-19,,no_fill,,,,,,,,,,,False
BAJAJAUTO,IPCALAB,BAJAJAUTO,IPCALAB,2005-05-09,2005-05-10,2005-05-31,,no_fill,,,,,,,,,,,False
ROLTA,WIPRO,WIPRO,ROLTA,2005-05-13,2005-05-16,2005-05-27,,no_fill,,,,,,,,,,,False
AUROPHARMA,PATNI,PATNI,AUROPHARMA,2005-05-12,2005-05-13,2005-05-17,,no_fill,,,,,,,,,,,False
INFOSYSTCH,SOUTHBANK,INFOSYSTCH,SOUTHBANK,2005-05-05,2005-05-06,2005-05-09,,no_fill,,,,,,,,,,,False
INFOSYSTCH,SOUTHBANK,SOUTHBANK,INFOSYSTCH,2005-05-16,2005-05-17,2005-05-31,,no_fill,,,,,,,,,,,False
REL,TATAELXSI,REL,TATAELXSI,2005-05-25,2005-05-26,2005-05-30,,no_fill,,,,,,,,,,,False
BHEL,RUCHISOYA,BHEL,RUCHISOYA,2005-05-27,2005-05-30,2005-05-31,,no_fill,,,,,,,,,,,False
BAJAJAUTO,MRPL,MRPL,BAJAJAUTO,2005-05-16,2005-05-17,2005-05-31,,no_fill,,,,,,,,,,,False
IPCALAB,PETRONET,PETRONET,IPCALAB,2005-05-06,2005-05-09,2005-05-11,,no_fill,,,,,,,,,,,False
IPCALAB,PETRONET,IPCALAB,PETRONET,2005-05-19,2005-05-20,2005-05-25,,no_fill,,,,,,,,,,,False
LICHSGFIN,PATNI,LICHSGFIN,PATNI,2005-05-26,2005-05-27,2005-05-31,,no_fill,,,,,,,,,,,False
IPCALAB,TATATEA,IPCALAB,TATATEA,2005-05-31,2005-06-01,2005-05-31,,no_fill,,,,,,,,,,,False
NEYVELILIG,PFIZER,PFIZER,NEYVELILIG,2005-05-30,2005-05-31,2005-05-31,,no_fill,,,,,,,,,,,False
IVRCLINFRA,JINDALSTEL,JINDALSTEL,IVRCLINFRA,2005-05-03,2005-05-04,2005-05-31,,no_fill,,,,,,,,,,,False
BANKINDIA,TVSMOTOR,BANKINDIA,TVSMOTOR,2005-04-29,2005-05-02,2005-05-04,,no_fill,,,,,,,,,,,False
NAGARFERT,PFIZER,NAGARFERT,PFIZER,2005-05-02,2005-05-03,2005-05-12,,no_fill,,,,,,,,,,,False
NAGARFERT,PFIZER,PFIZER,NAGARFERT,2005-05-24,2005-05-25,2005-05-31,,no_fill,,,,,,,,,,,False
HINDOILEXP,PETRONET,PETRONET,HINDOILEXP,2005-06-07,2005-06-08,2005-06-13,,no_fill,,,,,,,,,,,False
BAJAJHIND,PFIZER,BAJAJHIND,PFIZER,2005-06-07,2005-06-08,2005-06-15,,no_fill,,,,,,,,,,,False
BAJAJHIND,PFIZER,PFIZER,BAJAJHIND,2005-06-24,2005-06-27,2005-06-28,,no_fill,,,,,,,,,,,False
BHARATFORG,CIPLA,BHARATFORG,CIPLA,2005-06-22,2005-06-23,2005-06-27,,no_fill,,,,,,,,,,,False
RAYMOND,SESAGOA,SESAGOA,RAYMOND,2005-06-13,2005-06-14,2005-06-20,,no_fill,,,,,,,,,,,False
JSTAINLESS,M&M,JSTAINLESS,M&M,2005-06-01,2005-06-02,2005-06-09,,no_fill,,,,,,,,,,,False
JSTAINLESS,M&M,M&M,JSTAINLESS,2005-06-15,2005-06-16,2005-06-30,,no_fill,,,,,,,,,,,False
ANDHRABANK,IGL,IGL,ANDHRABANK,2005-06-07,2005-06-08,2005-06-15,,no_fill,,,,,,,,,,,False
ANDHRABANK,IGL,ANDHRABANK,IGL,2005-06-28,2005-06-29,2005-06-30,,no_fill,,,,,,,,,,,False
ABB,MTNL,ABB,MTNL,2005-06-03,2005-06-06,2005-06-13,,no_fill,,,,,,,,,,,False
ABB,MTNL,MTNL,ABB,2005-06-30,2005-07-01,2005-06-30,,no_fill,,,,,,,,,,,False
BOMDYEING,HCLTECH,HCLTECH,BOMDYEING,2005-06-23,2005-06-24,2005-06-27,,no_fill,,,,,,,,,,,False
ALBK,BONGAIREFN,BONGAIREFN,ALBK,2005-06-23,2005-06-24,2005-06-29,,no_fill,,,,,,,,,,,False
IGL,ITC,IGL,ITC,2005-05-31,2005-06-01,2005-06-15,,no_fill,,,,,,,,,,,False
IGL,ITC,IGL,ITC,2005-06-24,2005-06-27,2005-06-28,,no_fill,,,,,,,,,,,False
IGL,ITC,IGL,ITC,2005-06-30,2005-07-01,2005-06-30,,no_fill,,,,,,,,,,,False
BHEL,TATAPOWER,TATAPOWER,BHEL,2005-06-20,2005-06-21,2005-06-21,,no_fill,,,,,,,,,,,False
APOLLOHOSP,ITC,APOLLOHOSP,ITC,2005-05-31,2005-06-01,2005-06-07,,no_fill,,,,,,,,,,,False
BAJAJAUTO,GUJALKALI,GUJALKALI,BAJAJAUTO,2005-06-23,2005-06-24,2005-06-30,,no_fill,,,,,,,,,,,False
ESCORTS,JSTAINLESS,JSTAINLESS,ESCORTS,2005-06-06,2005-06-07,2005-06-09,,no_fill,,,,,,,,,,,False
ESCORTS,JSTAINLESS,ESCORTS,JSTAINLESS,2005-06-14,2005-06-15,2005-06-30,,no_fill,,,,,,,,,,,False
IOC,KESORAMIND,KESORAMIND,IOC,2005-06-20,2005-06-21,2005-06-22,,no_fill,,,,,,,,,,,False
IOC,KESORAMIND,KESORAMIND,IOC,2005-06-29,2005-06-30,2005-06-30,,no_fill,,,,,,,,,,,False
IGL,MARUTI,MARUTI,IGL,2005-06-14,2005-06-15,2005-06-16,,no_fill,,,,,,,,,,,False
IGL,MARUTI,IGL,MARUTI,2005-06-24,2005-06-27,2005-06-29,,no_fill,,,,,,,,,,,False
PRISMCEM,RUCHISOYA,PRISMCEM,RUCHISOYA,2005-05-31,2005-06-01,2005-06-14,,no_fill,,,,,,,,,,,False
IFCI,SESAGOA,SESAGOA,IFCI,2005-06-03,2005-06-06,2005-06-20,,no_fill,,,,,,,,,,,False
SAIL,SCI,SAIL,SCI,2005-06-08,2005-06-09,2005-06-14,,no_fill,,,,,,,,,,,False
TATAMOTORS,UCOBANK,TATAMOTORS,UCOBANK,2005-06-07,2005-06-08,2005-06-16,,no_fill,,,,,,,,,,,False
RAJESHEXPO,VIJAYABANK,RAJESHEXPO,VIJAYABANK,2005-06-07,2005-06-08,2005-06-17,,no_fill,,,,,,,,,,,False
RAJESHEXPO,VIJAYABANK,VIJAYABANK,RAJESHEXPO,2005-06-30,2005-07-01,2005-06-30,,no_fill,,,,,,,,,,,False
CORPBANK,RELCAPITAL,CORPBANK,RELCAPITAL,2005-05-31,2005-06-01,2005-06-28,,no_fill,,,,,,,,,,,False
KESORAMIND,NAGARFERT,KESORAMIND,NAGARFERT,2005-06-06,2005-06-07,2005-06-17,,no_fill,,,,,,,,,,,False
CENTURYTEX,STAR,CENTURYTEX,STAR,2005-05-31,2005-06-01,2005-06-09,,no_fill,,,,,,,,,,,False
CENTURYTEX,STAR,STAR,CENTURYTEX,2005-06-30,2005-07-01,2005-06-30,,no_fill,,,,,,,,,,,False
CORPBANK,NICOLASPIR,CORPBANK,NICOLASPIR,2005-05-31,2005-06-01,2005-06-10,,no_fill,,,,,,,,,,,False
NDTV,TATAMOTORS,TATAMOTORS,NDTV,2005-06-30,2005-07-01,2005-07-29,,no_fill,,,,,,,,,,,False
RAYMOND,RIIL,RAYMOND,RIIL,2005-06-30,2005-07-01,2005-07-13,,no_fill,,,,,,,,,,,False
PETRONET,RANBAXY,RANBAXY,PETRONET,2005-07-13,2005-07-14,2005-07-29,,no_fill,,,,,,,,,,,False
RANBAXY,SCI,RANBAXY,SCI,2005-07-14,2005-07-15,2005-07-29,,no_fill,,,,,,,,,,,False
UNIONBANK,VSNL,UNIONBANK,VSNL,2005-07-04,2005-07-05,2005-07-29,,no_fill,,,,,,,,,,,False
NICOLASPIR,VSNL,NICOLASPIR,VSNL,2005-07-04,2005-07-05,2005-07-29,,no_fill,,,,,,,,,,,False
ACC,AUROPHARMA,AUROPHARMA,ACC,2005-07-12,2005-07-13,2005-07-21,,no_fill,,,,,,,,,,,False
GMDCLTD,HEROHONDA,GMDCLTD,HEROHONDA,2005-07-13,2005-07-14,2005-07-29,,no_fill,,,,,,,,,,,False
BHUSANSTL,PNB,PNB,BHUSANSTL,2005-07-21,2005-07-22,2005-07-29,,no_fill,,,,,,,,,,,False
BONGAIREFN,CHAMBLFERT,BONGAIREFN,CHAMBLFERT,2005-07-01,2005-07-04,2005-07-25,,no_fill,,,,,,,,,,,False
KESORAMIND,PTC,PTC,KESORAMIND,2005-07-11,2005-07-12,2005-07-14,,no_fill,,,,,,,,,,,False
BHEL,TATAELXSI,BHEL,TATAELXSI,2005-07-07,2005-07-08,2005-07-21,,no_fill,,,,,,,,,,,False
BHEL,TATAELXSI,TATAELXSI,BHEL,2005-07-25,2005-07-26,2005-07-29,,no_fill,,,,,,,,,,,False
MARUTI,PRAJIND,MARUTI,PRAJIND,2005-07-01,2005-07-04,2005-07-15,,no_fill,,,,,,,,,,,False
BPCL,SESAGOA,BPCL,SESAGOA,2005-07-06,2005-07-07,2005-07-29,,no_fill,,,,,,,,,,,False
BOMDYEING,CIPLA,BOMDYEING,CIPLA,2005-07-01,2005-07-04,2005-07-05,,no_fill,,,,,,,,,,,False
PANTALOONR,REL,REL,PANTALOONR,2005-07-25,2005-07-26,2005-07-29,,no_fill,,,,,,,,,,,False
CHENNPETRO,SESAGOA,CHENNPETRO,SESAGOA,2005-07-05,2005-07-06,2005-07-29,,no_fill,,,,,,,,,,,False
HOTELEELA,SESAGOA,HOTELEELA,SESAGOA,2005-07-06,2005-07-07,2005-07-15,,no_fill,,,,,,,,,,,False
IFCI,IOC,IOC,IFCI,2005-07-06,2005-07-07,2005-07-29,,no_fill,,,,,,,,,,,False
BPCL,IOB,BPCL,IOB,2005-07-08,2005-07-11,2005-07-22,,no_fill,,,,,,,,,,,False
JINDALSTEL,RANBAXY,JINDALSTEL,RANBAXY,2005-06-30,2005-07-01,2005-07-05,,no_fill,,,,,,,,,,,False
JINDALSTEL,RANBAXY,RANBAXY,JINDALSTEL,2005-07-07,2005-07-08,2005-07-29,,no_fill,,,,,,,,,,,False
ACC,ORCHIDCHEM,ACC,ORCHIDCHEM,2005-07-08,2005-07-11,2005-07-13,,no_fill,,,,,,,,,,,False
ACC,ORCHIDCHEM,ORCHIDCHEM,ACC,2005-07-25,2005-07-26,2005-07-29,,no_fill,,,,,,,,,,,False
HINDOILEXP,NEYVELILIG,HINDOILEXP,NEYVELILIG,2005-07-07,2005-07-08,2005-07-25,,no_fill,,,,,,,,,,,False
HINDOILEXP,NEYVELILIG,NEYVELILIG,HINDOILEXP,2005-07-26,2005-07-27,2005-07-29,,no_fill,,,,,,,,,,,False
ICICIBANK,INFOSYSTCH,INFOSYSTCH,ICICIBANK,2005-07-11,2005-07-12,2005-07-29,,no_fill,,,,,,,,,,,False
NDTV,SIEMENS,SIEMENS,NDTV,2005-06-30,2005-07-01,2005-07-29,,no_fill,,,,,,,,,,,False
APOLLOTYRE,PRAJIND,APOLLOTYRE,PRAJIND,2005-06-30,2005-07-01,2005-07-15,,no_fill,,,,,,,,,,,False
BONGAIREFN,ONGC,BONGAIREFN,ONGC,2005-08-12,2005-08-16,2005-08-31,,no_fill,,,,,,,,,,,False
CIPLA,TATACHEM,TATACHEM,CIPLA,2005-08-22,2005-08-23,2005-08-30,,no_fill,,,,,,,,,,,False
DIVISLAB,RIIL,RIIL,DIVISLAB,2005-08-19,2005-08-22,2005-08-31,,no_fill,,,,,,,,,,,False
BANKBARODA,TATATEA,BANKBARODA,TATATEA,2005-08-11,2005-08-12,2005-08-31,,no_fill,,,,,,,,,,,False
GUJALKALI,JPASSOCIAT,GUJALKALI,JPASSOCIAT,2005-08-04,2005-08-05,2005-08-22,,no_fill,,,,,,,,,,,False
GUJALKALI,JPASSOCIAT,GUJALKALI,JPASSOCIAT,2005-08-30,2005-08-31,2005-08-31,,no_fill,,,,,,,,,,,False
PETRONET,RAJESHEXPO,RAJESHEXPO,PETRONET,2005-08-19,2005-08-22,2005-08-31,,no_fill,,,,,,,,,,,False
GSFC,NUCLEUS,NUCLEUS,GSFC,2005-07-29,2005-08-01,2005-08-09,,no_fill,,,,,,,,,,,False
ABB,IGL,ABB,IGL,2005-08-22,2005-08-23,2005-08-30,,no_fill,,,,,,,,,,,False
BANKINDIA,HINDOILEXP,HINDOILEXP,BANKINDIA,2005-07-29,2005-08-01,2005-08-08,,no_fill,,,,,,,,,,,False
BANKINDIA,HINDOILEXP,BANKINDIA,HINDOILEXP,2005-08-23,2005-08-24,2005-08-31,,no_fill,,,,,,,,,,,False
CHENNPETRO,MTNL,MTNL,CHENNPETRO,2005-08-02,2005-08-03,2005-08-11,,no_fill,,,,,,,,,,,False
PRAJIND,PRISMCEM,PRISMCEM,PRAJIND,2005-08-10,2005-08-11,2005-08-31,,no_fill,,,,,,,,,,,False
ICICIBANK,PETRONET,ICICIBANK,PETRONET,2005-08-31,2005-09-01,2005-08-31,,no_fill,,,,,,,,,,,False
ACC,RAYMOND,RAYMOND,ACC,2005-08-18,2005-08-19,2005-08-31,,no_fill,,,,,,,,,,,False
ANDHRABANK,APOLLOHOSP,ANDHRABANK,APOLLOHOSP,2005-08-01,2005-08-02,2005-08-04,,no_fill,,,,,,,,,,,False
MATRIXLABS,PATNI,MATRIXLABS,PATNI,2005-07-29,2005-08-01,2005-08-16,,no_fill,,,,,,,,,,,False
MATRIXLABS,PATNI,MATRIXLABS,PATNI,2005-08-19,2005-08-22,2005-08-31,,no_fill,,,,,,,,,,,False
JSTAINLESS,WOCKPHARMA,JSTAINLESS,WOCKPHARMA,2005-08-12,2005-08-16,2005-08-31,,no_fill,,,,,,,,,,,False
FEDERALBNK,REL,REL,FEDERALBNK,2005-08-11,2005-08-12,2005-08-24,,no_fill,,,,,,,,,,,False
AMTEKAUTO,JSTAINLESS,JSTAINLESS,AMTEKAUTO,2005-07-29,2005-08-01,2005-08-05,,no_fill,,,,,,,,,,,False
HINDPETRO,PANTALOONR,HINDPETRO,PANTALOONR,2005-07-29,2005-08-01,2005-08-26,,no_fill,,,,,,,,,,,False
IGL,SAIL,SAIL,IGL,2005-08-02,2005-08-03,2005-08-04,,no_fill,,,,,,,,,,,False
IGL,SAIL,IGL,SAIL,2005-08-05,2005-08-08,2005-08-19,,no_fill,,,,,,,,,,,False
CIPLA,I-FLEX,CIPLA,I-FLEX,2005-08-03,2005-08-04,2005-08-18,,no_fill,,,,,,,,,,,False
KTKBANK,SUNPHARMA,KTKBANK,SUNPHARMA,2005-08-24,2005-08-25,2005-08-31,,no_fill,,,,,,,,,,,False
HEROHONDA,RIIL,RIIL,HEROHONDA,2005-08-12,2005-08-16,2005-08-25,,no_fill,,,,,,,,,,,False
SESAGOA,TATACHEM,SESAGOA,TATACHEM,2005-08-24,2005-08-25,2005-08-26,,no_fill,,,,,,,,,,,False
HEXAWARE,IOB,IOB,HEXAWARE,2005-09-08,2005-09-09,2005-09-12,,no_fill,,,,,,,,,,,False
ADLABSFILM,BEL,ADLABSFILM,BEL,2005-09-09,2005-09-12,2005-09-15,,no_fill,,,,,,,,,,,False
ADLABSFILM,BEL,ADLABSFILM,BEL,2005-09-22,2005-09-23,2005-09-30,,no_fill,,,,,,,,,,,False
HINDPETRO,ICICIBANK,HINDPETRO,ICICIBANK,2005-09-14,2005-09-15,2005-09-30,,no_fill,,,,,,,,,,,False
INDHOTEL,IOC,INDHOTEL,IOC,2005-09-20,2005-09-21,2005-09-30,,no_fill,,,,,,,,,,,False
