symbol_a,symbol_b,long_symbol,short_symbol,signal_entry_date,entry_fill_date,signal_exit_date,exit_fill_date,exit_reason,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pct,short_net_pct,net_pnl_pct,long_cost_pct,short_cost_pct,short_contract_expiry,rolled_forward_at_entry
WIPRO,TATAELXSI,WIPRO,TATAELXSI,2005-03-28,2005-03-29,2005-03-31,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,HCLTECH,TATAELXSI,2005-03-04,2005-03-07,2005-03-11,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,TATAELXSI,HCLTECH,2005-03-14,2005-03-15,2005-03-18,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,IFCI,LICHSGFIN,2005-03-07,2005-03-08,2005-03-30,,no_fill,,,,,,,,,,,False
CHAMBLFERT,SRF,CHAMBLFERT,SRF,2005-04-04,2005-04-05,2005-04-29,,no_fill,,,,,,,,,,,False
TATACHEM,SRF,TATACHEM,SRF,2005-04-04,2005-04-05,2005-04-29,,no_fill,,,,,,,,,,,False
BHEL,ABB,ABB,BHEL,2005-04-06,2005-04-07,2005-04-19,,no_fill,,,,,,,,,,,False
BHEL,BEML,BHEL,BEML,2005-03-31,2005-04-01,2005-04-29,,no_fill,,,,,,,,,,,False
ABB,BEML,ABB,BEML,2005-03-31,2005-04-01,2005-04-29,,no_fill,,,,,,,,,,,False
GLENMARK,CIPLA,CIPLA,GLENMARK,2005-04-15,2005-04-18,2005-04-21,,no_fill,,,,,,,,,,,False
GLENMARK,CIPLA,GLENMARK,CIPLA,2005-04-29,2005-05-02,2005-04-29,,no_fill,,,,,,,,,,,False
GLENMARK,DRREDDY,DRREDDY,GLENMARK,2005-04-25,2005-04-26,2005-04-29,,no_fill,,,,,,,,,,,False
CIPLA,DRREDDY,DRREDDY,CIPLA,2005-04-22,2005-04-25,2005-04-29,,no_fill,,,,,,,,,,,False
MARUTI,M&M,MARUTI,M&M,2005-04-05,2005-04-06,2005-04-06,,no_fill,,,,,,,,,,,False
MARUTI,M&M,M&M,MARUTI,2005-04-15,2005-04-18,2005-04-29,,no_fill,,,,,,,,,,,False
MARUTI,ASHOKLEY,MARUTI,ASHOKLEY,2005-04-06,2005-04-07,2005-04-18,,no_fill,,,,,,,,,,,False
MARUTI,ASHOKLEY,MARUTI,ASHOKLEY,2005-04-28,2005-04-29,2005-04-29,,no_fill,,,,,,,,,,,False
M&M,ASHOKLEY,M&M,ASHOKLEY,2005-04-06,2005-04-07,2005-04-29,,no_fill,,,,,,,,,,,False
SBIN,PNB,PNB,SBIN,2005-04-28,2005-04-29,2005-04-29,,no_fill,,,,,,,,,,,False
PNB,CANBK,PNB,CANBK,2005-04-01,2005-04-04,2005-04-11,,no_fill,,,,,,,,,,,False
RELIANCE,GAIL,GAIL,RELIANCE,2005-04-28,2005-04-29,2005-04-29,,no_fill,,,,,,,,,,,False
TATAPOWER,CESC,CESC,TATAPOWER,2005-04-20,2005-04-21,2005-04-25,,no_fill,,,,,,,,,,,False
ITC,DABUR,DABUR,ITC,2005-04-01,2005-04-04,2005-04-13,,no_fill,,,,,,,,,,,False
SAIL,NATIONALUM,SAIL,NATIONALUM,2005-04-18,2005-04-19,2005-04-28,,no_fill,,,,,,,,,,,False
SAIL,JINDALSTEL,SAIL,JINDALSTEL,2005-04-18,2005-04-19,2005-04-29,,no_fill,,,,,,,,,,,False
NATIONALUM,JINDALSTEL,NATIONALUM,JINDALSTEL,2005-04-18,2005-04-19,2005-04-29,,no_fill,,,,,,,,,,,False
GRASIM,SHREECEM,GRASIM,SHREECEM,2005-03-31,2005-04-01,2005-04-27,,no_fill,,,,,,,,,,,False
GRASIM,SHREECEM,GRASIM,SHREECEM,2005-04-28,2005-04-29,2005-04-29,,no_fill,,,,,,,,,,,False
WIPRO,TATAELXSI,TATAELXSI,WIPRO,2005-04-22,2005-04-25,2005-04-26,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,TATAELXSI,HCLTECH,2005-04-22,2005-04-25,2005-04-25,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,IFCI,LICHSGFIN,2005-04-15,2005-04-18,2005-04-29,,no_fill,,,,,,,,,,,False
SRF,CHAMBLFERT,CHAMBLFERT,SRF,2005-05-02,2005-05-03,2005-05-23,,no_fill,,,,,,,,,,,False
SRF,CHAMBLFERT,SRF,CHAMBLFERT,2005-05-26,2005-05-27,2005-05-31,,no_fill,,,,,,,,,,,False
SRF,TATACHEM,SRF,TATACHEM,2005-05-26,2005-05-27,2005-05-31,,no_fill,,,,,,,,,,,False
CHAMBLFERT,TATACHEM,CHAMBLFERT,TATACHEM,2005-05-02,2005-05-03,2005-05-12,,no_fill,,,,,,,,,,,False
BHEL,ABB,BHEL,ABB,2005-05-18,2005-05-19,2005-05-20,,no_fill,,,,,,,,,,,False
BHEL,ABB,ABB,BHEL,2005-05-26,2005-05-27,2005-05-31,,no_fill,,,,,,,,,,,False
CIPLA,GLENMARK,GLENMARK,CIPLA,2005-04-29,2005-05-02,2005-05-27,,no_fill,,,,,,,,,,,False
CIPLA,DRREDDY,DRREDDY,CIPLA,2005-04-29,2005-05-02,2005-05-18,,no_fill,,,,,,,,,,,False
GLENMARK,DRREDDY,GLENMARK,DRREDDY,2005-05-26,2005-05-27,2005-05-31,,no_fill,,,,,,,,,,,False
MARUTI,ASHOKLEY,MARUTI,ASHOKLEY,2005-04-29,2005-05-02,2005-05-06,,no_fill,,,,,,,,,,,False
M&M,ASHOKLEY,M&M,ASHOKLEY,2005-04-29,2005-05-02,2005-05-05,,no_fill,,,,,,,,,,,False
SBIN,PNB,PNB,SBIN,2005-05-25,2005-05-26,2005-05-31,,no_fill,,,,,,,,,,,False
SBIN,ICICIBANK,ICICIBANK,SBIN,2005-05-25,2005-05-26,2005-05-31,,no_fill,,,,,,,,,,,False
RELIANCE,GAIL,RELIANCE,GAIL,2005-05-10,2005-05-11,2005-05-30,,no_fill,,,,,,,,,,,False
ONGC,GAIL,ONGC,GAIL,2005-05-03,2005-05-04,2005-05-05,,no_fill,,,,,,,,,,,False
ONGC,GAIL,ONGC,GAIL,2005-05-18,2005-05-19,2005-05-26,,no_fill,,,,,,,,,,,False
ONGC,GAIL,GAIL,ONGC,2005-05-30,2005-05-31,2005-05-31,,no_fill,,,,,,,,,,,False
TATAPOWER,CESC,CESC,TATAPOWER,2005-05-18,2005-05-19,2005-05-31,,no_fill,,,,,,,,,,,False
ITC,DABUR,ITC,DABUR,2005-05-02,2005-05-03,2005-05-13,,no_fill,,,,,,,,,,,False
ITC,DABUR,DABUR,ITC,2005-05-27,2005-05-30,2005-05-31,,no_fill,,,,,,,,,,,False
SAIL,NATIONALUM,SAIL,NATIONALUM,2005-05-23,2005-05-24,2005-05-24,,no_fill,,,,,,,,,,,False
SAIL,JINDALSTEL,JINDALSTEL,SAIL,2005-05-25,2005-05-26,2005-05-31,,no_fill,,,,,,,,,,,False
NATIONALUM,JINDALSTEL,JINDALSTEL,NATIONALUM,2005-05-26,2005-05-27,2005-05-31,,no_fill,,,,,,,,,,,False
GRASIM,SHREECEM,GRASIM,SHREECEM,2005-04-29,2005-05-02,2005-05-17,,no_fill,,,,,,,,,,,False
GRASIM,SHREECEM,SHREECEM,GRASIM,2005-05-27,2005-05-30,2005-05-31,,no_fill,,,,,,,,,,,False
WIPRO,TATAELXSI,TATAELXSI,WIPRO,2005-05-20,2005-05-23,2005-05-31,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,TATAELXSI,HCLTECH,2005-05-23,2005-05-24,2005-05-30,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,LICHSGFIN,IFCI,2005-05-20,2005-05-23,2005-05-31,,no_fill,,,,,,,,,,,False
BEML,BHEL,BEML,BHEL,2005-06-08,2005-06-09,2005-06-22,,no_fill,,,,,,,,,,,False
BEML,SIEMENS,BEML,SIEMENS,2005-06-07,2005-06-08,2005-06-29,,no_fill,,,,,,,,,,,False
BEML,SIEMENS,SIEMENS,BEML,2005-06-30,2005-07-01,2005-06-30,,no_fill,,,,,,,,,,,False
CIPLA,DRREDDY,DRREDDY,CIPLA,2005-06-21,2005-06-22,2005-06-30,,no_fill,,,,,,,,,,,False
MARUTI,M&M,MARUTI,M&M,2005-06-02,2005-06-03,2005-06-27,,no_fill,,,,,,,,,,,False
MARUTI,BHARATFORG,MARUTI,BHARATFORG,2005-06-10,2005-06-13,2005-06-21,,no_fill,,,,,,,,,,,False
M&M,BHARATFORG,BHARATFORG,M&M,2005-06-17,2005-06-20,2005-06-27,,no_fill,,,,,,,,,,,False
SBIN,PNB,PNB,SBIN,2005-06-30,2005-07-01,2005-06-30,,no_fill,,,,,,,,,,,False
SBIN,ICICIBANK,SBIN,ICICIBANK,2005-06-14,2005-06-15,2005-06-23,,no_fill,,,,,,,,,,,False
PNB,ICICIBANK,ICICIBANK,PNB,2005-06-03,2005-06-06,2005-06-08,,no_fill,,,,,,,,,,,False
PNB,ICICIBANK,PNB,ICICIBANK,2005-06-14,2005-06-15,2005-06-30,,no_fill,,,,,,,,,,,False
RELIANCE,ONGC,ONGC,RELIANCE,2005-06-17,2005-06-20,2005-06-28,,no_fill,,,,,,,,,,,False
RELIANCE,HINDPETRO,HINDPETRO,RELIANCE,2005-06-06,2005-06-07,2005-06-30,,no_fill,,,,,,,,,,,False
ONGC,HINDPETRO,HINDPETRO,ONGC,2005-06-03,2005-06-06,2005-06-30,,no_fill,,,,,,,,,,,False
TATAPOWER,CESC,TATAPOWER,CESC,2005-06-08,2005-06-09,2005-06-15,,no_fill,,,,,,,,,,,False
ITC,DABUR,DABUR,ITC,2005-05-31,2005-06-01,2005-06-02,,no_fill,,,,,,,,,,,False
ITC,DABUR,DABUR,ITC,2005-06-28,2005-06-29,2005-06-30,,no_fill,,,,,,,,,,,False
SAIL,JINDALSTEL,SAIL,JINDALSTEL,2005-06-27,2005-06-28,2005-06-30,,no_fill,,,,,,,,,,,False
NATIONALUM,JINDALSTEL,NATIONALUM,JINDALSTEL,2005-06-27,2005-06-28,2005-06-30,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,TATAELXSI,HCLTECH,2005-06-21,2005-06-22,2005-06-30,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,LICHSGFIN,IFCI,2005-06-03,2005-06-06,2005-06-17,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,LICHSGFIN,IFCI,2005-06-27,2005-06-28,2005-06-30,,no_fill,,,,,,,,,,,False
BEML,BHEL,BHEL,BEML,2005-07-01,2005-07-04,2005-07-06,,no_fill,,,,,,,,,,,False
BEML,BHEL,BEML,BHEL,2005-07-22,2005-07-25,2005-07-29,,no_fill,,,,,,,,,,,False
BEML,SIEMENS,SIEMENS,BEML,2005-06-30,2005-07-01,2005-07-08,,no_fill,,,,,,,,,,,False
BHEL,SIEMENS,BHEL,SIEMENS,2005-07-05,2005-07-06,2005-07-19,,no_fill,,,,,,,,,,,False
BHEL,SIEMENS,SIEMENS,BHEL,2005-07-22,2005-07-25,2005-07-29,,no_fill,,,,,,,,,,,False
DRREDDY,GLENMARK,DRREDDY,GLENMARK,2005-07-14,2005-07-15,2005-07-27,,no_fill,,,,,,,,,,,False
MARUTI,M&M,MARUTI,M&M,2005-07-07,2005-07-08,2005-07-21,,no_fill,,,,,,,,,,,False
MARUTI,BHARATFORG,MARUTI,BHARATFORG,2005-07-11,2005-07-12,2005-07-29,,no_fill,,,,,,,,,,,False
M&M,BHARATFORG,BHARATFORG,M&M,2005-07-20,2005-07-21,2005-07-29,,no_fill,,,,,,,,,,,False
SBIN,PNB,PNB,SBIN,2005-06-30,2005-07-01,2005-07-18,,no_fill,,,,,,,,,,,False
SBIN,PNB,PNB,SBIN,2005-07-29,2005-08-01,2005-07-29,,no_fill,,,,,,,,,,,False
SBIN,ICICIBANK,SBIN,ICICIBANK,2005-07-12,2005-07-13,2005-07-14,,no_fill,,,,,,,,,,,False
SBIN,ICICIBANK,SBIN,ICICIBANK,2005-07-25,2005-07-26,2005-07-29,,no_fill,,,,,,,,,,,False
PNB,ICICIBANK,PNB,ICICIBANK,2005-07-11,2005-07-12,2005-07-15,,no_fill,,,,,,,,,,,False
PNB,ICICIBANK,PNB,ICICIBANK,2005-07-26,2005-07-27,2005-07-29,,no_fill,,,,,,,,,,,False
RELIANCE,ONGC,ONGC,RELIANCE,2005-07-15,2005-07-18,2005-07-29,,no_fill,,,,,,,,,,,False
RELIANCE,HINDPETRO,HINDPETRO,RELIANCE,2005-07-15,2005-07-18,2005-07-29,,no_fill,,,,,,,,,,,False
ONGC,HINDPETRO,HINDPETRO,ONGC,2005-06-30,2005-07-01,2005-07-07,,no_fill,,,,,,,,,,,False
SRF,TATACHEM,TATACHEM,SRF,2005-07-04,2005-07-05,2005-07-21,,no_fill,,,,,,,,,,,False
SRF,CHAMBLFERT,CHAMBLFERT,SRF,2005-07-04,2005-07-05,2005-07-21,,no_fill,,,,,,,,,,,False
TATACHEM,CHAMBLFERT,CHAMBLFERT,TATACHEM,2005-07-14,2005-07-15,2005-07-15,,no_fill,,,,,,,,,,,False
TATACHEM,CHAMBLFERT,TATACHEM,CHAMBLFERT,2005-07-27,2005-07-29,2005-07-29,,no_fill,,,,,,,,,,,False
ITC,DABUR,DABUR,ITC,2005-06-30,2005-07-01,2005-07-15,,no_fill,,,,,,,,,,,False
ITC,DABUR,ITC,DABUR,2005-07-20,2005-07-21,2005-07-29,,no_fill,,,,,,,,,,,False
SAIL,NATIONALUM,SAIL,NATIONALUM,2005-07-15,2005-07-18,2005-07-20,,no_fill,,,,,,,,,,,False
NATIONALUM,JINDALSTEL,NATIONALUM,JINDALSTEL,2005-07-12,2005-07-13,2005-07-15,,no_fill,,,,,,,,,,,False
WIPRO,HCLTECH,WIPRO,HCLTECH,2005-07-07,2005-07-08,2005-07-29,,no_fill,,,,,,,,,,,False
WIPRO,TATAELXSI,WIPRO,TATAELXSI,2005-07-07,2005-07-08,2005-07-25,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,HCLTECH,TATAELXSI,2005-07-07,2005-07-08,2005-07-22,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,LICHSGFIN,IFCI,2005-07-19,2005-07-20,2005-07-29,,no_fill,,,,,,,,,,,False
LT,BEML,BEML,LT,2005-08-04,2005-08-05,2005-08-31,,no_fill,,,,,,,,,,,False
CIPLA,GLENMARK,GLENMARK,CIPLA,2005-08-11,2005-08-12,2005-08-30,,no_fill,,,,,,,,,,,False
DRREDDY,GLENMARK,GLENMARK,DRREDDY,2005-08-01,2005-08-02,2005-08-24,,no_fill,,,,,,,,,,,False
MARUTI,M&M,MARUTI,M&M,2005-08-25,2005-08-26,2005-08-31,,no_fill,,,,,,,,,,,False
M&M,ASHOKLEY,ASHOKLEY,M&M,2005-08-22,2005-08-23,2005-08-31,,no_fill,,,,,,,,,,,False
SBIN,IDBI,IDBI,SBIN,2005-07-29,2005-08-01,2005-08-22,,no_fill,,,,,,,,,,,False
SBIN,PNB,PNB,SBIN,2005-07-29,2005-08-01,2005-08-29,,no_fill,,,,,,,,,,,False
ONGC,GAIL,ONGC,GAIL,2005-08-02,2005-08-03,2005-08-09,,no_fill,,,,,,,,,,,False
TATAPOWER,CESC,CESC,TATAPOWER,2005-08-05,2005-08-08,2005-08-09,,no_fill,,,,,,,,,,,False
TATAPOWER,CESC,CESC,TATAPOWER,2005-08-18,2005-08-19,2005-08-30,,no_fill,,,,,,,,,,,False
SRF,TATACHEM,TATACHEM,SRF,2005-08-30,2005-08-31,2005-08-31,,no_fill,,,,,,,,,,,False
SRF,CHAMBLFERT,SRF,CHAMBLFERT,2005-08-31,2005-09-01,2005-08-31,,no_fill,,,,,,,,,,,False
TATACHEM,CHAMBLFERT,TATACHEM,CHAMBLFERT,2005-08-29,2005-08-30,2005-08-31,,no_fill,,,,,,,,,,,False
WIPRO,HCLTECH,WIPRO,HCLTECH,2005-08-02,2005-08-03,2005-08-31,,no_fill,,,,,,,,,,,False
WIPRO,TATAELXSI,WIPRO,TATAELXSI,2005-08-22,2005-08-23,2005-08-31,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,TATAELXSI,HCLTECH,2005-08-03,2005-08-04,2005-08-18,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,LICHSGFIN,IFCI,2005-08-26,2005-08-29,2005-08-31,,no_fill,,,,,,,,,,,False
SAIL,NATIONALUM,NATIONALUM,SAIL,2005-08-08,2005-08-09,2005-08-23,,no_fill,,,,,,,,,,,False
NATIONALUM,JINDALSTEL,NATIONALUM,JINDALSTEL,2005-08-08,2005-08-09,2005-08-19,,no_fill,,,,,,,,,,,False
LT,BEML,BEML,LT,2005-09-16,2005-09-19,2005-09-30,,no_fill,,,,,,,,,,,False
BHEL,BEML,BHEL,BEML,2005-09-19,2005-09-20,2005-09-21,,no_fill,,,,,,,,,,,False
BHEL,BEML,BHEL,BEML,2005-09-28,2005-09-29,2005-09-30,,no_fill,,,,,,,,,,,False
CIPLA,DRREDDY,DRREDDY,CIPLA,2005-09-06,2005-09-08,2005-09-14,,no_fill,,,,,,,,,,,False
CIPLA,WOCKPHARMA,WOCKPHARMA,CIPLA,2005-09-29,2005-09-30,2005-09-30,,no_fill,,,,,,,,,,,False
DRREDDY,WOCKPHARMA,WOCKPHARMA,DRREDDY,2005-09-22,2005-09-23,2005-09-30,,no_fill,,,,,,,,,,,False
MARUTI,M&M,M&M,MARUTI,2005-09-01,2005-09-02,2005-09-28,,no_fill,,,,,,,,,,,False
MARUTI,ASHOKLEY,ASHOKLEY,MARUTI,2005-09-16,2005-09-19,2005-09-30,,no_fill,,,,,,,,,,,False
M&M,ASHOKLEY,M&M,ASHOKLEY,2005-09-01,2005-09-02,2005-09-22,,no_fill,,,,,,,,,,,False
M&M,ASHOKLEY,ASHOKLEY,M&M,2005-09-30,2005-10-03,2005-09-30,,no_fill,,,,,,,,,,,False
SBIN,IDBI,IDBI,SBIN,2005-09-05,2005-09-06,2005-09-16,,no_fill,,,,,,,,,,,False
SBIN,ICICIBANK,ICICIBANK,SBIN,2005-09-02,2005-09-05,2005-09-16,,no_fill,,,,,,,,,,,False
SBIN,ICICIBANK,SBIN,ICICIBANK,2005-09-20,2005-09-21,2005-09-30,,no_fill,,,,,,,,,,,False
IDBI,ICICIBANK,IDBI,ICICIBANK,2005-09-09,2005-09-12,2005-09-15,,no_fill,,,,,,,,,,,False
IDBI,ICICIBANK,IDBI,ICICIBANK,2005-09-22,2005-09-23,2005-09-26,,no_fill,,,,,,,,,,,False
RELIANCE,GAIL,RELIANCE,GAIL,2005-09-14,2005-09-15,2005-09-20,,no_fill,,,,,,,,,,,False
ONGC,GAIL,ONGC,GAIL,2005-09-12,2005-09-13,2005-09-21,,no_fill,,,,,,,,,,,False
TATAPOWER,CESC,CESC,TATAPOWER,2005-09-28,2005-09-29,2005-09-30,,no_fill,,,,,,,,,,,False
SRF,TATACHEM,SRF,TATACHEM,2005-09-15,2005-09-16,2005-09-22,,no_fill,,,,,,,,,,,False
SRF,CHAMBLFERT,SRF,CHAMBLFERT,2005-08-31,2005-09-01,2005-09-22,,no_fill,,,,,,,,,,,False
TATACHEM,CHAMBLFERT,TATACHEM,CHAMBLFERT,2005-08-31,2005-09-01,2005-09-15,,no_fill,,,,,,,,,,,False
TATACHEM,CHAMBLFERT,CHAMBLFERT,TATACHEM,2005-09-29,2005-09-30,2005-09-30,,no_fill,,,,,,,,,,,False
ITC,DABUR,ITC,DABUR,2005-09-21,2005-09-22,2005-09-30,,no_fill,,,,,,,,,,,False
WIPRO,HCLTECH,WIPRO,HCLTECH,2005-09-20,2005-09-21,2005-09-27,,no_fill,,,,,,,,,,,False
WIPRO,TATAELXSI,TATAELXSI,WIPRO,2005-09-22,2005-09-23,2005-09-30,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,TATAELXSI,HCLTECH,2005-09-15,2005-09-16,2005-09-16,,no_fill,,,,,,,,,,,False
HCLTECH,TATAELXSI,TATAELXSI,HCLTECH,2005-09-20,2005-09-21,2005-09-30,,no_fill,,,,,,,,,,,False
IFCI,LICHSGFIN,IFCI,LICHSGFIN,2005-09-29,2005-09-30,2005-09-30,,no_fill,,,,,,,,,,,False
SAIL,NATIONALUM,SAIL,NATIONALUM,2005-09-05,2005-09-06,2005-09-16,,no_fill,,,,,,,,,,,False
SAIL,JINDALSTEL,SAIL,JINDALSTEL,2005-09-05,2005-09-06,2005-09-30,,no_fill,,,,,,,,,,,False
NATIONALUM,JINDALSTEL,NATIONALUM,JINDALSTEL,2005-09-12,2005-09-13,2005-09-30,,no_fill,,,,,,,,,,,False
LT,BHEL,LT,BHEL,2005-10-17,2005-10-18,2005-10-27,,no_fill,,,,,,,,,,,False
