symbol,sector,signal_date,entry_date,entry_price,shares,stop_price,target_price,exit_date,exit_price,exit_reason,held_days,gross_pnl_pct,net_pnl_pct,cost_rupees
HCLTECH,IT,2005-01-05,2005-01-06,340.0,28,318.213926948451,394.4651826288725,2005-01-06,318.213926948451,stop,0.0,-6.407668544573242,-6.720070117555686,29.740629747928715
NICOLASPIR,Unknown:NICOLASPIR,2005-01-03,2005-01-04,319.8,31,133.70889378873846,785.0277655281539,2005-01-13,260.0,time,7.0,-18.699186991869922,-18.99270601463415,29.098888878800008
HCLTECH,IT,2005-01-06,2005-01-07,329.8,28,306.4272178807045,388.23195529823874,2005-01-14,306.4272178807045,stop,5.0,-7.086956373346121,-7.398314406704521,28.752046232448095
AUROPHARMA,Pharma,2005-01-05,2005-01-06,316.0,31,296.425548540475,364.93612864881254,2005-01-17,308.7,time,7.0,-2.310126582278482,-2.628822905759495,31.219491848199997
HINDOILEXP,Unknown:HINDOILEXP,2005-01-05,2005-01-06,83.0,117,74.89090933664602,103.27272665838497,2005-01-17,88.5,time,7.0,6.626506024096379,6.294081013253006,32.281792803
STERLINBIO,Unknown:STERLINBIO,2005-01-05,2005-01-06,156.0,62,146.57693765894916,179.55765585262708,2005-01-17,164.9,time,7.0,5.705128205128207,5.374118638846156,32.01524525080001
AUROPHARMA,Pharma,2005-01-14,2005-01-17,308.7,30,287.4998135744195,361.70046606395135,2005-01-17,287.4998135744195,stop,0.0,-6.867569298859899,-7.179264360346188,28.86607964424529
AARTIDRUGS,Unknown:AARTIDRUGS,2005-01-12,2005-01-13,143.0,63,127.3307755527174,182.1730611182065,2005-01-25,147.95,time,7.0,3.4615384615384492,3.1339755561538336,29.5101421461
AMTEKAUTO,Unknown:AMTEKAUTO,2005-01-14,2005-01-17,157.5,60,138.72622119036959,204.434447024076,2005-01-28,155.0,time,7.0,-1.5873015873015928,-1.9071083333333387,30.221737500000003
AUROPHARMA,Pharma,2005-01-17,2005-01-18,287.3,32,263.1998268905324,347.5504327736691,2005-01-28,300.0,time,6.0,4.420466411416624,4.091430375983279,30.2502569536
DRREDDY,Pharma,2005-01-14,2005-01-17,740.05,12,682.1777662739825,884.7305843150436,2005-01-28,734.0,time,7.0,-0.8175123302479492,-1.1385016465509017,28.5057772236
FINPIPE,Unknown:FINPIPE,2005-01-14,2005-01-17,55.0,173,50.43795081441199,66.40512296397003,2005-01-28,57.55,time,7.0,4.6363636363636385,4.306995934000002,31.339336879900003
APTECHT,Unknown:APTECHT,2005-01-24,2005-01-25,39.15,239,35.2095468284219,49.001132928945246,2005-02-04,41.6,time,7.0,6.257982120051087,5.926123245210729,31.0515371305
ALPSINDUS,Unknown:ALPSINDUS,2005-01-27,2005-01-28,84.35,114,73.31183227504941,111.94541931237646,2005-02-08,99.0,time,7.0,17.36810906935389,17.01918252863071,33.5524272294
AMTEKAUTO,Unknown:AMTEKAUTO,2005-01-27,2005-01-28,155.0,61,139.55239542753142,193.61901143117143,2005-02-08,174.0,time,7.0,12.25806451612903,11.916988158709675,32.24876959400001
BPCL,Oil & Gas,2005-01-27,2005-01-28,396.0,24,364.8900346276414,473.77491343089656,2005-02-08,445.5,time,7.0,12.5,12.158551975,32.451220296
CADILAHC,Unknown:CADILAHC,2005-01-27,2005-01-28,482.4,19,429.4656945248731,614.7357636878173,2005-02-08,548.0,time,7.0,13.598673300165842,13.255537464676621,31.450458137600002
AFTEKINFO,Unknown:AFTEKINFO,2005-02-03,2005-02-04,75.8,139,62.085092230742276,110.08726942314429,2005-02-15,82.9,time,7.0,9.366754617414252,9.03011996543536,35.4685002018
