symbol_a,symbol_b,long_symbol,short_symbol,signal_entry_date,entry_fill_date,signal_exit_date,exit_fill_date,exit_reason,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pct,short_net_pct,net_pnl_pct,long_cost_pct,short_cost_pct,short_contract_expiry,rolled_forward_at_entry
GAIL,NAGARCONST,NAGARCONST,GAIL,2005-12-15,2005-12-16,2005-12-20,,no_fill,,,,,,,,,,,False
GAIL,NAGARCONST,GAIL,NAGARCONST,2005-12-30,2006-01-02,2005-12-30,,no_fill,,,,,,,,,,,False
BIOCON,GAIL,BIOCON,GAIL,2006-01-30,2006-01-31,2006-01-31,,no_fill,,,,,,,,,,,False
MCDOWELL-N,VSNL,VSNL,MCDOWELL-N,2006-01-27,2006-01-30,2006-01-31,,no_fill,,,,,,,,,,,False
BOMDYEING,MOSERBAER,BOMDYEING,MOSERBAER,2006-01-30,2006-01-31,2006-01-31,,no_fill,,,,,,,,,,,False
IVRCLINFRA,NUCLEUS,NUCLEUS,IVRCLINFRA,2006-02-27,2006-02-28,2006-02-28,,no_fill,,,,,,,,,,,False
LT,MARUTI,MARUTI,LT,2006-02-01,2006-02-02,2006-02-08,,no_fill,,,,,,,,,,,False
INDHOTEL,TVSMOTOR,INDHOTEL,TVSMOTOR,2006-02-20,2006-02-21,2006-02-24,,no_fill,,,,,,,,,,,False
BHARATFORG,LUPIN,BHARATFORG,LUPIN,2006-03-30,2006-03-31,2006-03-31,,no_fill,,,,,,,,,,,False
GRASIM,M&M,M&M,GRASIM,2006-02-28,2006-03-01,2006-03-06,,no_fill,,,,,,,,,,,False
GRASIM,M&M,M&M,GRASIM,2006-03-09,2006-03-10,2006-03-29,,no_fill,,,,,,,,,,,False
NUCLEUS,ONGC,NUCLEUS,ONGC,2006-03-27,2006-03-28,2006-03-31,,no_fill,,,,,,,,,,,False
AMTEKAUTO,BHARATFORG,BHARATFORG,AMTEKAUTO,2006-04-13,2006-04-17,2006-04-28,,no_fill,,,,,,,,,,,False
INFOSYSTCH,SESAGOA,SESAGOA,INFOSYSTCH,2006-04-17,2006-04-18,2006-04-20,,no_fill,,,,,,,,,,,False
HEROHONDA,LICHSGFIN,HEROHONDA,LICHSGFIN,2006-04-05,2006-04-07,2006-04-27,,no_fill,,,,,,,,,,,False
ANDHRABANK,JSTAINLESS,JSTAINLESS,ANDHRABANK,2006-05-16,2006-05-17,2006-05-29,,no_fill,,,,,,,,,,,False
BILT,TATAMOTORS,TATAMOTORS,BILT,2006-05-22,2006-05-23,2006-05-31,,no_fill,,,,,,,,,,,False
IGL,VIJAYABANK,VIJAYABANK,IGL,2006-05-09,2006-05-10,2006-05-26,,no_fill,,,,,,,,,,,False
HDFCBANK,SYNDIBANK,SYNDIBANK,HDFCBANK,2006-06-08,2006-06-09,2006-06-30,,no_fill,,,,,,,,,,,False
3IINFOTECH,DENABANK,DENABANK,3IINFOTECH,2006-06-19,2006-06-20,2006-06-30,,no_fill,,,,,,,,,,,False
PRISMCEM,RANBAXY,PRISMCEM,RANBAXY,2006-06-02,2006-06-05,2006-06-20,,no_fill,,,,,,,,,,,False
ANDHRABANK,CANBK,CANBK,ANDHRABANK,2006-07-18,2006-07-19,2006-07-31,,no_fill,,,,,,,,,,,False
GSFC,VIJAYABANK,GSFC,VIJAYABANK,2006-07-21,2006-07-24,2006-07-31,,no_fill,,,,,,,,,,,False
MATRIXLABS,RELCAPITAL,MATRIXLABS,RELCAPITAL,2006-08-21,2006-08-22,2006-08-31,,no_fill,,,,,,,,,,,False
CENTURYTEX,STERLINBIO,STERLINBIO,CENTURYTEX,2006-08-22,2006-08-23,2006-08-31,,no_fill,,,,,,,,,,,False
JPASSOCIAT,TVSMOTOR,JPASSOCIAT,TVSMOTOR,2006-08-01,2006-08-02,2006-08-09,,no_fill,,,,,,,,,,,False
GNFC,ONGC,ONGC,GNFC,2006-09-08,2006-09-11,2006-09-21,,no_fill,,,,,,,,,,,False
GAIL,JSTAINLESS,GAIL,JSTAINLESS,2006-09-18,2006-09-19,2006-09-22,,no_fill,,,,,,,,,,,False
BEML,JINDALSAW,BEML,JINDALSAW,2006-09-06,2006-09-07,2006-09-26,,no_fill,,,,,,,,,,,False
IDFC,SBIN,SBIN,IDFC,2006-10-04,2006-10-05,2006-10-19,,no_fill,,,,,,,,,,,False
IDFC,SBIN,SBIN,IDFC,2006-10-30,2006-10-31,2006-10-31,,no_fill,,,,,,,,,,,False
BIRLAJUTE,UCOBANK,BIRLAJUTE,UCOBANK,2006-10-18,2006-10-19,2006-10-31,,no_fill,,,,,,,,,,,False
EXIDEIND,ICICIBANK,EXIDEIND,ICICIBANK,2006-11-10,2006-11-13,2006-11-29,,no_fill,,,,,,,,,,,False
RANBAXY,SUNPHARMA,RANBAXY,SUNPHARMA,2006-11-01,2006-11-02,2006-11-06,,no_fill,,,,,,,,,,,False
RANBAXY,SUNPHARMA,RANBAXY,SUNPHARMA,2006-11-09,2006-11-10,2006-11-30,,no_fill,,,,,,,,,,,False
MTNL,REL,MTNL,REL,2006-10-31,2006-11-01,2006-11-28,,no_fill,,,,,,,,,,,False
BANKBARODA,UNIPHOS,BANKBARODA,UNIPHOS,2006-11-30,2006-12-01,2006-12-08,,no_fill,,,,,,,,,,,False
BANKBARODA,UNIPHOS,BANKBARODA,UNIPHOS,2006-12-11,2006-12-12,2006-12-15,,no_fill,,,,,,,,,,,False
RAYMOND,STAR,RAYMOND,STAR,2006-12-29,2007-01-02,2006-12-29,,no_fill,,,,,,,,,,,False
BANKINDIA,LT,BANKINDIA,LT,2007-01-24,2007-01-25,2007-01-31,,no_fill,,,,,,,,,,,False
APIL,PNB,PNB,APIL,2007-01-08,2007-01-09,2007-01-12,,no_fill,,,,,,,,,,,False
BILT,MCDOWELL-N,MCDOWELL-N,BILT,2007-01-12,2007-01-15,2007-01-31,,no_fill,,,,,,,,,,,False
ALOKTEXT,KTKBANK,ALOKTEXT,KTKBANK,2007-02-01,2007-02-02,2007-02-28,,no_fill,,,,,,,,,,,False
SESAGOA,TATAMOTORS,TATAMOTORS,SESAGOA,2007-02-26,2007-02-27,2007-02-28,,no_fill,,,,,,,,,,,False
ANDHRABANK,IDFC,IDFC,ANDHRABANK,2007-03-05,2007-03-06,2007-03-12,,no_fill,,,,,,,,,,,False
BAJAJHIND,POLARIS,POLARIS,BAJAJHIND,2007-02-28,2007-03-01,2007-03-16,,no_fill,,,,,,,,,,,False
STERLINBIO,TATACHEM,TATACHEM,STERLINBIO,2007-04-18,2007-04-19,2007-04-30,,no_fill,,,,,,,,,,,False
BHARATFORG,STER,BHARATFORG,STER,2007-04-11,2007-04-12,2007-04-27,,no_fill,,,,,,,,,,,False
GODREJIND,KOTAKBANK,GODREJIND,KOTAKBANK,2007-04-30,2007-05-03,2007-04-30,,no_fill,,,,,,,,,,,False
HEROHONDA,INDIACEM,HEROHONDA,INDIACEM,2007-05-16,2007-05-17,2007-05-29,,no_fill,,,,,,,,,,,False
HEROHONDA,INDIACEM,INDIACEM,HEROHONDA,2007-05-31,2007-06-01,2007-05-31,,no_fill,,,,,,,,,,,False
GRASIM,HDFC,GRASIM,HDFC,2007-05-25,2007-05-28,2007-05-31,,no_fill,,,,,,,,,,,False
HCLTECH,RELCAPITAL,HCLTECH,RELCAPITAL,2007-05-09,2007-05-10,2007-05-31,,no_fill,,,,,,,,,,,False
CESC,SIEMENS,CESC,SIEMENS,2007-06-04,2007-06-05,2007-06-29,,no_fill,,,,,,,,,,,False
JINDALSTEL,SUNTV,SUNTV,JINDALSTEL,2007-06-04,2007-06-05,2007-06-13,,no_fill,,,,,,,,,,,False
KTKBANK,SAIL,SAIL,KTKBANK,2007-06-08,2007-06-11,2007-06-14,,no_fill,,,,,,,,,,,False
KOTAKBANK,ULTRACEMCO,ULTRACEMCO,KOTAKBANK,2007-07-25,2007-07-26,2007-07-31,,no_fill,,,,,,,,,,,False
MCLEODRUSS,RAJESHEXPO,MCLEODRUSS,RAJESHEXPO,2007-07-19,2007-07-20,2007-07-31,,no_fill,,,,,,,,,,,False
AMTEKAUTO,BAJAJAUTO,AMTEKAUTO,BAJAJAUTO,2007-08-14,2007-08-16,2007-08-31,,no_fill,,,,,,,,,,,False
BINDALAGRO,NAGARCONST,BINDALAGRO,NAGARCONST,2007-08-03,2007-08-06,2007-08-13,,no_fill,,,,,,,,,,,False
DENABANK,PRISMCEM,DENABANK,PRISMCEM,2007-08-01,2007-08-02,2007-08-10,,no_fill,,,,,,,,,,,False
CROMPGREAV,MICO,MICO,CROMPGREAV,2007-09-03,2007-09-04,2007-09-14,,no_fill,,,,,,,,,,,False
CROMPGREAV,MICO,MICO,CROMPGREAV,2007-09-24,2007-09-25,2007-09-27,,no_fill,,,,,,,,,,,False
BANKBARODA,RPL,BANKBARODA,RPL,2007-09-21,2007-09-24,2007-09-27,,no_fill,,,,,,,,,,,False
STER,TULIP,STER,TULIP,2007-09-03,2007-09-04,2007-09-12,,no_fill,,,,,,,,,,,False
HAVELLS,SASKEN,SASKEN,HAVELLS,2007-10-11,2007-10-12,2007-10-31,,no_fill,,,,,,,,,,,False
GITANJALI,YESBANK,YESBANK,GITANJALI,2007-10-04,2007-10-05,2007-10-24,,no_fill,,,,,,,,,,,False
NEYVELILIG,RELIANCE,NEYVELILIG,RELIANCE,2007-10-08,2007-10-09,2007-10-31,,no_fill,,,,,,,,,,,False
GUJALKALI,RPL,GUJALKALI,RPL,2007-11-01,2007-11-02,2007-11-22,,no_fill,,,,,,,,,,,False
BEML,IOC,BEML,IOC,2007-11-16,2007-11-19,2007-11-21,,no_fill,,,,,,,,,,,False
BEML,IOC,IOC,BEML,2007-11-26,2007-11-27,2007-11-28,,no_fill,,,,,,,,,,,False
NIITTECH,WIPRO,NIITTECH,WIPRO,2007-10-31,2007-11-01,2007-11-28,,no_fill,,,,,,,,,,,False
IDFC,SKUMARSYNF,SKUMARSYNF,IDFC,2007-12-03,2007-12-04,2007-12-12,,no_fill,,,,,,,,,,,False
ESSAROIL,RPL,RPL,ESSAROIL,2008-01-01,2008-01-02,2008-01-04,2008-01-07,reverted,227.7,244.0,342.1,326.1,6.825299602898556,4.491173101432326,5.658236352165441,0.3332423382520861,0.18582192926045013,2008-01-31,False
ESSAROIL,RPL,ESSAROIL,RPL,2008-01-21,2008-01-22,2008-01-25,2008-01-28,reverted,174.4,209.9,140.1,168.0,20.00198873176605,-20.122242012847963,-0.060126640540955734,0.3535158553899083,0.20789511777301928,2008-02-28,True
ALBK,TATAPOWER,ALBK,TATAPOWER,2007-12-31,2008-01-01,2008-01-11,2008-01-14,reverted,119.05,127.1,1480.0,1560.1,6.429231810247799,-5.607040118918916,0.4110958456644416,0.3326329524569509,0.19487795675675676,2008-01-31,False
AIRDECCAN,BALRAMCHIN,AIRDECCAN,BALRAMCHIN,2008-01-25,2008-01-28,2008-01-31,2008-02-01,reverted,181.0,185.0,85.0,76.75,1.8843045767955744,9.524574352941176,5.704439464868376,0.3256401745856354,0.181308,2008-02-28,True
ANDHRABANK,DABUR,ANDHRABANK,DABUR,2008-03-05,2008-03-07,2008-03-31,2008-03-27,rollover,83.2,75.5,97.35,105.1,-9.562835416105775,-8.158131350796099,-8.860483383450937,0.308027723798077,0.19716576271186442,2008-03-27,False
SATYAMCOMP,VOLTAS,VOLTAS,SATYAMCOMP,2008-03-19,2008-03-24,2008-03-31,2008-04-01,reverted,163.0,182.05,396.9,400.0,11.3469173120859,-0.9717742353237567,5.187571538381071,0.34019925233128834,0.19072107331821617,2008-04-24,True
BEL,RIIL,RIIL,BEL,2008-03-10,2008-03-11,2008-03-27,2008-03-27,rollover,1006.7,796.85,1330.0,1112.5,-21.135558299622527,16.1780422556391,-2.4787580219917142,0.2902220524783948,0.17534120300751882,2008-03-27,False
ASHOKLEY,NDTV,NDTV,ASHOKLEY,2008-04-08,2008-04-09,2008-04-21,2008-04-22,reverted,390.0,414.4,37.2,38.3,5.924553796307697,-3.1496634408601905,1.387445177723753,0.3318564601025641,0.1926741935483871,2008-04-24,False
ASHOKLEY,NDTV,NDTV,ASHOKLEY,2008-04-23,2008-04-24,2008-04-30,2008-05-02,window_end,425.8,422.5,42.9,42.25,-1.09606634941287,1.3264915151515138,0.1152125828693219,0.32105460681070924,0.18866000000000002,2008-05-29,True
BIOCON,IFCI,BIOCON,IFCI,2008-04-17,2008-04-21,2008-04-21,2008-04-22,reverted,454.7,506.0,50.5,50.75,10.94258691044644,-0.6855138613861391,5.12853652453015,0.3395771537717177,0.19046435643564358,2008-05-29,True
BIOCON,IFCI,BIOCON,IFCI,2008-04-22,2008-04-23,2008-04-30,2008-05-02,window_end,514.6,494.0,62.0,57.5,-4.3192047305868675,7.074559354838715,1.3776773121259236,0.3160955195491644,0.18350516129032257,2008-05-29,True
CROMPGREAV,TATASTEEL,CROMPGREAV,TATASTEEL,2008-05-14,2008-05-15,2008-05-27,2008-05-28,reverted,239.35,246.0,896.75,868.55,2.4518446671819496,2.9574918282687577,2.704668247725354,0.32651338587842077,0.187197327014218,2008-05-29,False
KESORAMIND,UNIONBANK,KESORAMIND,UNIONBANK,2008-06-17,2008-06-18,2008-06-27,2008-06-30,reverted,300.0,270.0,138.4,110.5,-10.306882939999998,19.987034219653186,4.840075639826594,0.30688294,0.17192531791907514,2008-07-31,True
I-FLEX,M&M,M&M,I-FLEX,2008-06-25,2008-06-26,2008-06-30,2008-07-01,window_end,544.0,488.55,1392.0,1420.0,-10.499601131672794,-2.2033197701149483,-6.351460450893871,0.30658642579044115,0.1918255172413793,2008-07-31,True
ESSAROIL,UNIONBANK,ESSAROIL,UNIONBANK,2008-06-30,2008-07-01,2008-07-15,2008-07-16,reverted,175.8,182.0,106.5,107.0,3.199071864163823,-0.6599249765258284,1.2695734438189974,0.3276630618885097,0.19044140845070423,2008-07-31,False
ESSAROIL,UNIONBANK,ESSAROIL,UNIONBANK,2008-07-21,2008-07-22,2008-07-29,2008-07-30,reverted,175.0,185.0,120.5,122.15,5.3832620800000015,-1.560543684647298,1.9113591976763518,0.3310236342857143,0.19124907883817427,2008-08-28,True
GITANJALI,MTNL,GITANJALI,MTNL,2008-07-24,2008-07-25,2008-07-31,2008-08-01,window_end,255.9,254.45,104.0,102.1,-0.888002320867536,1.6385429230769277,0.37527030110469584,0.32137473196561156,0.18838015384615386,2008-08-28,True
MRPL,RPL,MRPL,RPL,2008-06-30,2008-07-01,2008-07-11,2008-07-14,reverted,52.0,51.5,170.85,166.3,-1.282306521153843,2.475525261925653,0.596609370385905,0.3207680596153847,0.18762955223880598,2008-07-31,False
MRPL,RPL,RPL,MRPL,2008-07-25,2008-07-28,2008-07-31,2008-08-01,window_end,159.0,165.0,69.0,66.3,3.4455426264150937,3.7265358260869563,3.586039226251025,0.328042279245283,0.18650765217391302,2008-08-28,True
BINDALAGRO,CUMMINSIND,BINDALAGRO,CUMMINSIND,2008-08-18,2008-08-19,2008-08-29,2008-09-01,no_fill,27.6,25.1,,317.6,,,,,,2008-09-25,True
IBREALEST,IOB,IBREALEST,IOB,2008-08-27,2008-08-28,2008-08-29,2008-09-01,window_end,262.5,285.0,88.0,89.9,8.23601571999999,-2.3510489090909217,2.942483405454534,0.3354128514285714,0.191958,2008-09-25,True
JPASSOCIAT,NAGARCONST,JPASSOCIAT,NAGARCONST,2008-09-10,2008-09-11,2008-09-30,2008-09-25,rollover,164.95,123.0,133.9,112.9,-25.71512505407699,15.507403151605672,-5.103860951235658,0.2831759785995757,0.17594262882748318,2008-09-25,False
GUJALKALI,VIDEOIND,GUJALKALI,VIDEOIND,2008-09-05,2008-09-08,2008-09-17,,no_fill,,,,,,,,,,,False
PTC,SATYAMCOMP,SATYAMCOMP,PTC,2008-09-25,2008-09-26,2008-09-30,2008-10-01,window_end,326.95,305.0,68.05,65.5,-7.025496412509552,3.560588199853049,-1.7324541063282517,0.31193164725493194,0.1866564731814842,2008-10-29,False
AMTEKAUTO,APOLLOTYRE,AMTEKAUTO,APOLLOTYRE,2008-10-06,2008-10-07,2008-10-29,,no_fill,,,,,,,,,,,False
SIEMENS,SOBHA,SOBHA,SIEMENS,2008-10-07,2008-10-08,2008-10-10,2008-10-13,reverted,116.15,130.0,337.0,313.9,11.5836723806285,6.670732094955494,9.127202237791996,0.34056352122255706,0.18386731157270028,2008-10-29,False
ALBK,IOB,ALBK,IOB,2008-10-21,2008-10-22,2008-10-27,2008-10-28,reverted,55.0,47.9,99.0,76.9,-13.211504828000004,22.153249656565656,4.470872414282826,0.3024139189090909,0.16998266666666667,2008-11-27,True
PARSVNATH,STER,PARSVNATH,STER,2008-10-31,2008-11-03,2008-11-06,2008-11-07,reverted,42.45,46.0,297.0,236.0,8.027687421201405,20.367136094276088,14.197411757738745,0.33509231967020014,0.17158444444444446,2008-11-27,False
HCC,PATELENG,PATELENG,HCC,2008-11-03,2008-11-04,2008-11-18,2008-11-19,reverted,140.1,126.0,51.4,44.5,-10.371024081798714,13.246154007782097,1.4375649629916918,0.3067842531049251,0.17797050583657587,2008-11-27,False
ABB,ONGC,ONGC,ABB,2008-12-08,2008-12-10,2008-12-15,2008-12-16,reverted,670.0,680.0,468.65,436.05,1.1679992388059746,6.772374486290402,3.9701868625481884,0.3245380746268657,0.1837761591806252,2008-12-25,False
PARSVNATH,PUNJLLOYD,PUNJLLOYD,PARSVNATH,2008-11-28,2008-12-01,2008-12-03,2008-12-04,reverted,139.0,144.2,35.8,34.4,3.4130149617266086,3.7241046927374315,3.5685598272320203,0.3279922325179857,0.18650983240223465,2008-12-25,False
PARSVNATH,PUNJLLOYD,PUNJLLOYD,PARSVNATH,2008-12-05,2008-12-08,2008-12-31,2008-12-24,rollover,158.0,149.6,43.0,46.05,-5.630533618734184,-7.289409953488375,-6.4599717861112795,0.31407792253164557,0.1963866976744186,2008-12-25,False
NDTV,TRIVENI,NDTV,TRIVENI,2008-12-02,2008-12-03,2008-12-16,2008-12-17,reverted,70.05,120.0,38.45,50.4,70.87442219657387,-31.297240598179446,19.788590799197216,0.4317876535331906,0.21791680104031205,2008-12-25,False
SAIL,WWIL,WWIL,SAIL,2009-01-07,2009-01-09,2009-01-30,2009-01-29,rollover,10.4,10.1,85.8,80.0,-3.2024291634615505,6.575954452214446,1.6867626443764476,0.31781377884615386,0.18395230769230772,2009-01-29,False
BHUSANSTL,IVRCLINFRA,IVRCLINFRA,BHUSANSTL,2009-01-07,2009-01-09,2009-01-30,2009-01-29,rollover,111.35,102.0,302.5,291.35,-8.7062921572519,3.499238922314047,-2.603526617468926,0.30934559236641224,0.18671149090909092,2009-01-29,False
HINDALCO,SKUMARSYNF,SKUMARSYNF,HINDALCO,2009-01-07,2009-01-09,2009-01-22,2009-01-23,reverted,22.0,19.0,54.0,43.0,-13.9376603,20.198634814814817,3.1304872574074087,0.30129666363636365,0.17173555555555553,2009-01-29,False
AMTEKAUTO,PETRONET,PETRONET,AMTEKAUTO,2009-02-27,2009-03-02,2009-03-16,2009-03-17,reverted,33.8,35.1,80.1,79.35,3.518000084615393,0.7471500374531859,2.1325750610342897,0.3281537615384616,0.18917955056179775,2009-03-26,False
JISLJALEQS,POWERGRID,JISLJALEQS,POWERGRID,2009-03-23,2009-03-24,2009-03-27,2009-03-30,reverted,335.0,344.9,96.75,94.0,2.6284387888358194,2.654908578811367,2.6416736838235932,0.326785091761194,0.1874686821705426,2009-04-30,True
RANBAXY,RNRL,RANBAXY,RNRL,2009-02-27,2009-03-02,2009-03-24,2009-03-25,reverted,163.5,165.1,40.0,42.5,0.6548447317431119,-6.44563,-2.895392634128444,0.32374854042813456,0.19563000000000003,2009-03-26,False
BANKINDIA,M&M,BANKINDIA,M&M,2009-04-06,2009-04-08,2009-04-09,2009-04-13,reverted,223.0,245.0,444.0,443.0,9.52807005919283,0.03540738738738511,4.781738723290108,0.3374007928251121,0.18981783783783782,2009-04-30,False
BANKINDIA,M&M,BANKINDIA,M&M,2009-04-29,2009-05-04,2009-04-29,,no_fill,,,505.0,,,,,,,2009-05-28,False
GMRINFRA,HCC,GMRINFRA,HCC,2009-04-06,2009-04-08,2009-04-28,2009-04-29,reverted,99.95,110.5,44.0,53.0,10.216817146873431,-20.66292545454546,-5.223054153836014,0.338460491945973,0.20838,2009-04-30,False
GDL,HINDUNILVR,HINDUNILVR,GDL,2009-05-20,2009-05-21,2009-05-29,2009-06-01,no_fill,233.2,228.55,,97.95,,,,,,2009-06-25,True
ACC,DLF,ACC,DLF,2009-05-18,2009-05-19,2009-05-29,2009-06-01,window_end,730.0,790.0,336.0,412.1,7.884306367123299,-22.859159095238095,-7.487426364057398,0.33487171506849317,0.2103495714285714,2009-06-25,True
NOIDATOLL,TECHM,NOIDATOLL,TECHM,2009-06-02,2009-06-03,2009-06-26,2009-06-25,rollover,43.0,44.75,571.0,743.9,3.7412701593023328,-30.497409674255692,-13.37806975747668,0.32849728255813954,0.2171995166374781,2009-06-25,False
PUNJLLOYD,SIEMENS,SIEMENS,PUNJLLOYD,2009-07-13,2009-07-14,2009-07-31,2009-07-30,rollover,398.4,478.0,187.0,242.9,19.626980806626513,-30.109900128342257,-5.241459660857872,0.35293887208835345,0.21685200000000002,2009-07-30,False
BPCL,WELGUJ,WELGUJ,BPCL,2009-07-08,2009-07-09,2009-07-15,2009-07-16,reverted,186.4,209.4,468.0,466.4,11.997855015665236,0.15216721367522357,6.07501111467023,0.34120077832618023,0.1897131282051282,2009-07-30,False
BPCL,WELGUJ,BPCL,WELGUJ,2009-07-28,2009-07-29,2009-07-31,2009-08-03,window_end,469.0,475.6,230.5,228.7,1.08284241373135,0.5915920086767957,0.8372172112040728,0.32440705321961627,0.18931905422993492,2009-08-27,True
HINDZINC,VOLTAMP,HINDZINC,VOLTAMP,2009-06-30,2009-07-01,2009-07-08,,no_fill,,,,,,,,,,,False
HINDZINC,VOLTAMP,VOLTAMP,HINDZINC,2009-07-20,2009-07-21,2009-07-31,2009-08-03,no_fill,783.8,750.0,,701.0,,,,,,2009-08-27,True
ONGC,RPOWER,RPOWER,ONGC,2009-07-31,2009-08-03,2009-08-25,2009-08-26,reverted,170.6,162.0,1184.0,1184.0,-5.355532689097302,-0.19001999999999997,-2.772776344548651,0.3145010361078546,0.19001999999999997,2009-08-27,False
DLF,IBREALEST,DLF,IBREALEST,2009-08-21,2009-08-24,2009-08-28,2009-08-31,reverted,389.0,407.0,264.3,267.2,4.297895656555271,-1.288242867953066,1.5048263943011024,0.32935370077120824,0.1910048808172531,2009-09-24,True
BALRAMCHIN,HDFC,BALRAMCHIN,HDFC,2009-09-24,2009-09-25,2009-09-30,2009-10-01,window_end,121.0,122.5,2715.0,2751.1,0.915519809090916,-1.520863586003688,-0.30267188845638604,0.3241496123966942,0.19121349392265194,2009-10-29,False
