symbol,signal_date,entry_date,entry_price,stop_price,target_price,exit_date,exit_price,exit_reason,held_days,shares,gross_pnl_pct,net_pnl_pct,cost_pct
PATNI,2009-07-30,2009-07-31,334.1,,,2009-10-30,460.0,time,60,29,37.683328344806945,37.303193036037115,0.38013530876982937
HDFC,2009-10-12,2009-10-14,2750.0,,,2010-01-13,2598.7,time,60,3,-5.5018181818181855,-5.815611345680003,0.3137931638618182
PARSVNATH,2009-10-15,2009-10-16,131.1,,,2010-01-15,131.0,time,60,76,-0.07627765064835978,-0.3984056709382149,0.3221280202898551
RIIL,2009-10-15,2009-10-16,1050.0,,,2010-01-15,1044.4,time,60,9,-0.5333333333333301,-0.8547592127999968,0.3214258794666667
ULTRACEMCO,2009-10-16,2009-10-20,840.0,,,2010-01-18,1012.2,time,60,11,20.500000000000007,20.146262167000007,0.353737833
APOLLOTYRE,2009-10-20,2009-10-21,55.15,,,2010-01-19,55.55,time,60,181,0.7252946509519465,0.4019352344514932,0.32335941650045325
ROLTA,2009-10-22,2009-10-23,190.0,,,2010-01-21,203.3,time,60,52,7.000000000000006,6.6670012180000064,0.33299878200000005
BHARATFORG,2009-10-23,2009-10-26,274.0,,,2010-01-22,284.0,time,60,36,3.649635036496357,3.3217831722627804,0.32785186423357665
BHEL,2009-10-23,2009-10-26,2388.0,,,2010-01-22,2267.65,time,60,4,-5.039782244556113,-5.354285200037688,0.3145029554815746
DRREDDY,2009-10-23,2009-10-26,940.0,,,2010-01-22,1115.0,time,60,10,18.617021276595747,18.266176124468085,0.3508451521276596
GSPL,2009-10-23,2009-10-26,90.5,,,2010-01-22,95.3,time,60,110,5.303867403314921,4.973474264309397,0.3303931390055248
IDFC,2009-10-23,2009-10-26,161.9,,,2010-01-22,150.0,time,60,61,-7.350216182828905,-7.661169789623223,0.3109536067943175
ITC,2009-10-23,2009-10-26,263.5,,,2010-01-22,243.0,time,60,37,-7.779886148007586,-8.090179684629977,0.31029353662239095
JSWSTEEL,2009-10-23,2009-10-26,849.95,,,2010-01-22,1099.0,time,60,11,29.301723630801813,28.93446436111536,0.3672592696864521
GMDCLTD,2009-10-26,2009-10-27,111.0,,,2010-01-25,159.9,time,60,90,44.05405405405405,43.664131870810806,0.38992218324324324
IDEA,2009-10-26,2009-10-27,56.5,,,2010-01-25,62.0,time,60,176,9.734513274336276,9.397313661946896,0.33719961238938057
MARUTI,2009-10-26,2009-10-27,1500.0,,,2010-01-25,1412.0,time,60,6,-5.8666666666666645,-6.179899340799998,0.31323267413333333
NAGARFERT,2009-10-26,2009-10-27,33.2,,,2010-01-25,35.5,time,60,301,6.927710843373491,6.594823113855419,0.3328877295180723
RANBAXY,2009-10-26,2009-10-27,380.0,,,2010-01-25,467.0,time,60,26,22.894736842105257,22.537320152105256,0.35741669
DISHTV,2009-10-27,2009-10-28,39.25,,,2010-01-27,44.0,time,60,254,12.101910828025474,11.76107435796178,0.3408364700636943
MCLEODRUSS,2009-10-27,2009-10-28,204.2,,,2010-01-27,230.2,time,60,48,12.73261508325172,12.390809708912835,0.34180537433888347
PFC,2009-10-27,2009-10-28,230.0,,,2010-01-27,264.5,time,60,43,14.999999999999991,14.654711409999992,0.34528858999999995
BOMDYEING,2009-10-28,2009-10-29,398.0,,,2010-01-28,530.0,time,60,25,33.16582914572865,32.79263373668343,0.37319540904522613
CIPLA,2009-10-28,2009-10-29,300.0,,,2010-01-28,316.1,time,60,33,5.366666666666675,5.036177053800008,0.3304896128666667
HINDPETRO,2009-10-28,2009-10-29,337.0,,,2010-01-28,350.0,time,60,29,3.857566765578646,3.5293954712166284,0.32817129436201786
INDIACEM,2009-10-28,2009-10-29,112.1,,,2010-01-28,108.7,time,60,89,-3.0330062444246186,-3.350592061373771,0.3175858169491526
JISLJALEQS,2009-10-28,2009-10-29,766.5,,,2010-01-28,775.0,time,60,13,1.108936725375087,0.7849879479452109,0.32394877742987616
MRPL,2009-10-28,2009-10-29,73.5,,,2010-01-28,78.0,time,60,136,6.1224489795918435,5.790798314285722,0.33165066530612236
BPCL,2009-10-29,2009-10-30,500.05,,,2010-01-29,540.0,time,60,19,7.9892010798920055,7.6546826614738475,0.33451841841815816
CUMMINSIND,2009-10-29,2009-10-30,374.8,,,2010-01-29,437.6,time,60,26,16.7556029882604,16.407617395304158,0.3479855929562434
GRASIM,2009-10-29,2009-10-30,2165.0,,,2010-01-29,2639.85,time,60,4,21.933025404157046,21.57708612027252,0.35593928388452656
ONGC,2009-10-29,2009-10-30,1164.8,,,2010-01-29,1101.1,time,60,8,-5.46875,-5.7825939640625,0.3138439640625
RELIANCE,2009-10-29,2009-10-30,2001.05,,,2010-01-29,1032.9,time,60,4,-48.382099397816134,-48.630018758786626,0.24791936097049053
ARVIND,2009-10-30,2009-11-03,34.1,,,2010-02-01,38.0,time,60,293,11.436950146627556,11.097135206451602,0.33981494017595304
ASHOKLEY,2009-10-30,2009-11-03,46.75,,,2010-02-01,50.75,time,60,213,8.55614973262031,8.220760352941166,0.33538937967914445
AUROPHARMA,2009-10-30,2009-11-03,759.0,,,2010-02-01,855.0,time,60,13,12.648221343873512,12.306545617391299,0.34167572648221345
BHARTIARTL,2009-10-30,2009-11-03,292.0,,,2010-02-01,305.0,time,60,34,4.452054794520555,4.122970232191787,0.3290845623287671
IOC,2009-10-30,2009-11-03,302.5,,,2010-02-01,302.0,time,60,33,-0.16528925619834212,-0.48728053454544956,0.32199127834710745
