seed,n_signals,n_resolved,n_unresolved,n_no_fill,mean_net_pct,median_net_pct,std_net_pct,mean_gross_pct,win_rate_pct,hit_rate_pct,expiry_rate_pct,mean_held_days,mean_cost_pct
42,547,525,2,20,0.33932564379373276,-0.5746292263698707,6.595363189984253,0.662588729827801,46.85714285714286,13.076923076923077,75.23809523809524,6.158095238095238,0.32326308603406845
43,545,526,0,19,0.01694943150194476,-0.6238269011940523,7.024419467735488,0.33971651284160126,44.106463878327,15.384615384615385,75.2851711026616,6.112167300380228,0.3227670813396566
44,545,528,1,16,-0.11189815820734395,-0.5399291182792312,6.449967668448443,0.2106706795680462,45.45454545454545,6.818181818181818,75.0,6.113636363636363,0.3225688377753901
45,542,528,0,14,-0.21109613259278848,-0.63800006548131,6.37844916103764,0.11132008020875034,45.07575757575758,12.76595744680851,73.29545454545455,6.090909090909091,0.32241621280153876
46,548,537,0,11,-0.1433791315814017,-0.5700615249497754,6.422015120412822,0.17914126989508422,44.134078212290504,3.2,76.72253258845437,6.150837988826815,0.32252040147648586
47,537,521,2,14,0.05960940252844884,-0.32224519999999995,6.574820567444465,0.38244212005677514,47.79270633397313,14.0625,75.43186180422265,6.188099808061421,0.3228327175283264
48,546,534,1,11,-0.04702410913079818,-0.5211130592686573,6.277292018959332,0.2756445431831979,45.1310861423221,9.523809523809524,76.40449438202248,6.192883895131086,0.32266865231399616
49,539,518,1,20,0.0151955759524938,-0.6593443213978762,6.433215282107254,0.3379599588282046,44.5945945945946,11.538461538461538,74.9034749034749,6.181467181467181,0.32276438287571085
50,541,525,1,15,-0.2925054866735851,-0.8424532167058828,6.157009280393411,0.029785470540681768,44.19047619047619,15.217391304347826,73.71428571428571,6.182857142857143,0.3222909572142668
51,545,537,0,8,0.2155124258752596,-0.3747959249473708,6.672484693572272,0.5385850141772489,47.299813780260706,8.130081300813009,77.09497206703911,6.260707635009311,0.3230725883019894
52,545,533,0,12,0.09723818762671427,-0.6523021157643294,6.36930873570385,0.420128800413258,45.40337711069418,16.52173913043478,78.42401500938087,6.24765478424015,0.3228906127865437
53,544,524,1,19,0.1617552326625995,-0.6110553706522927,6.851043535529286,0.4847451107050376,45.61068702290076,12.5,75.57251908396947,6.135496183206107,0.322989878042438
54,543,528,1,14,0.07804843257137646,-0.5923731741182989,6.343478311979275,0.40090952019995524,44.31818181818182,13.178294573643411,75.56818181818181,6.183712121212121,0.32286108762857874
55,546,522,0,24,0.03363581268823342,-0.554432722998732,6.278676249805491,0.35642856752080165,45.21072796934866,12.213740458015268,74.90421455938697,6.105363984674329,0.3227927548325682
56,549,528,0,21,0.11595203822586224,-0.2946785579790152,6.749878648809055,0.4388714439487139,47.91666666666667,11.627906976744185,75.56818181818181,6.151515151515151,0.32291940572285155
57,539,526,0,13,-0.014796987680234314,-0.46637374064301707,6.50187759891578,0.30792124894835265,45.81749049429658,12.781954887218046,74.7148288973384,6.11787072243346,0.32271823662858695
58,537,522,0,15,-0.12222622465088107,-0.6040126045633476,6.580120554654166,0.20032672246867003,45.785440613026815,10.94890510948905,73.75478927203065,6.10727969348659,0.3225529471195512
59,544,520,1,23,-0.35900990901288693,-0.9030428931959377,6.064281389830557,-0.03682127481260719,44.230769230769226,13.492063492063492,75.76923076923077,6.111538461538461,0.3221886342002797
60,547,531,1,15,0.0747328306130488,-0.5326494435632269,6.699910953023974,0.3975888168908659,46.13935969868173,15.217391304347826,74.01129943502825,6.073446327683616,0.32285598627781703
61,538,524,0,14,-0.040252155328221365,-0.45276269495292043,6.862024120618116,0.28242691624361194,47.13740458015267,9.21985815602837,73.09160305343511,6.106870229007634,0.32267907157183323
62,537,521,0,16,0.1661495630995272,-0.19189744882505905,6.591327128830647,0.4891462022131683,48.17658349328215,12.195121951219512,76.3915547024952,6.188099808061421,0.3229966391136411
63,546,533,0,13,-0.034931925667319015,-0.5095351951229754,6.761668387462138,0.2877553315546539,45.40337711069418,10.95890410958904,72.6078799249531,6.075046904315197,0.32268725722197295
64,549,530,0,19,-0.46400035009195684,-0.7026827529562172,5.849040212497646,-0.1419732530946654,44.716981132075475,10.4,76.41509433962264,6.158490566037736,0.3220270969972914
65,546,531,0,15,-0.0022474772948493406,-0.3281412914158623,6.322379418602945,0.32049006788016987,46.70433145009416,10.56910569105691,76.8361581920904,6.203389830508475,0.3227375451750193
66,544,535,0,9,-0.2138256251780573,-0.3222452,5.883758046450574,0.10858638805451815,47.47663551401869,13.008130081300813,77.00934579439253,6.218691588785047,0.32241201323257546
67,547,530,0,17,-0.32433315250437833,-0.7464812486236713,6.3255906345300215,-0.0020911650064316476,43.20754716981132,13.194444444444445,72.83018867924528,6.1,0.3222419874979469
68,545,525,1,19,-0.04919899142339805,-0.6847145957553771,6.630289524269439,0.27346631463927507,45.33333333333333,13.636363636363637,74.85714285714286,6.1276190476190475,0.3226653060626731
69,544,525,1,18,-0.3146958777108423,-0.560163494042905,6.030382878101781,0.0075609375980802505,45.52380952380952,10.483870967741936,76.38095238095238,6.2057142857142855,0.32225681530892253
70,548,536,0,12,0.0031989282007874264,-0.5042928656311236,6.094047697337396,0.3259448531587762,45.52238805970149,9.090909090909092,75.3731343283582,6.098880597014926,0.3227459249579887
71,543,526,0,17,-0.015616946358481515,-0.5471483177439136,6.312446427899483,0.30710002869019304,45.247148288973385,14.516129032258064,76.42585551330798,6.220532319391635,0.3227169750486747
