symbol,sector,signal_date,entry_date,entry_price,shares,stop_price,target_price,exit_date,exit_price,exit_reason,held_days,gross_pnl_pct,net_pnl_pct,cost_rupees
ALEMBICLTD,Unknown:ALEMBICLTD,2005-01-03,2005-01-04,298.0,33,274.90498807928924,355.7375298017768,2005-01-05,274.90498807928924,stop,1.0,-7.750004000238508,-8.060343442593238,30.51878076116411
D-LINK,Unknown:D-LINK,2005-01-03,2005-01-04,130.9,76,122.93524465700222,150.81188835749447,2005-01-05,122.93524465700222,stop,1.0,-6.084610651640787,-6.39750851455786,31.12833099444204
GAIL,Oil & Gas,2005-01-03,2005-01-04,254.0,39,238.7435938888296,292.14101527792604,2005-01-05,238.7435938888296,stop,1.0,-6.006459098885985,-6.31947702025034,31.00755529035299
BALRAMCHIN,Unknown:BALRAMCHIN,2005-01-03,2005-01-04,582.0,17,533.2867063249705,703.7832341875736,2005-01-06,533.2867063249705,stop,2.0,-8.369981731104726,-8.679368747549878,30.610751407083328
BAJAJHIND,Unknown:BAJAJHIND,2005-01-03,2005-01-04,137.5,72,123.70685872984234,171.98285317539415,2005-01-13,140.0,time,7.0,1.8181818181818077,1.4931434799999894,32.178795480000005
APOLLOTYRE,Unknown:APOLLOTYRE,2005-01-13,2005-01-14,259.5,36,240.42381188738744,307.19047028153136,2005-01-20,240.42381188738744,stop,4.0,-7.35113222065994,-7.662084420213124,29.049154482258494
MOSERBAER,Unknown:MOSERBAER,2005-01-18,2005-01-19,244.9,38,222.91238579800512,299.8690355049872,2005-01-20,222.91238579800512,stop,1.0,-8.978200980806406,-9.286653635026466,28.705220907027197
ACC,Unknown:ACC,2005-01-17,2005-01-18,362.3,25,338.39171473531167,422.0707131617208,2005-01-25,338.39171473531167,stop,4.0,-6.599029882607876,-6.9111374813274375,28.269145754024223
MCDOWELL-N,Unknown:MCDOWELL-N,2005-01-17,2005-01-18,116.4,80,100.09842194910087,157.15394512724788,2005-01-31,131.6,time,7.0,13.058419243986252,12.71611336082474,31.875523840000003
BHARATFORG,Auto,2005-01-19,2005-01-20,1190.0,7,1081.1790573923304,1462.0523565191743,2005-02-02,1360.2,time,7.0,14.302521008403367,13.958303903764712,28.6732848164
ITC,FMCG,2005-01-20,2005-01-24,1382.35,6,1294.943321909277,1600.8666952268068,2005-02-03,1337.0,time,7.0,-3.2806452779686746,-3.5978506653958817,26.3093320386
FDC,Unknown:FDC,2005-01-24,2005-01-25,55.9,163,49.14141298382569,72.79646754043577,2005-02-04,53.5,time,7.0,-4.2933810375670785,-4.609030633989261,28.7610442772
CHAMBLFERT,Chemicals,2005-02-03,2005-02-04,36.0,266,32.83481732149027,43.91295669627432,2005-02-04,32.83481732149027,stop,0.0,-8.792174106971473,-9.100912540511816,29.564792395823307
ANDHRABANK,Unknown:ANDHRABANK,2005-01-25,2005-01-27,80.0,113,69.00353657149932,107.49115857125167,2005-02-07,86.5,time,7.0,8.125000000000004,7.790272963750003,30.259324077000002
D-LINK,Unknown:D-LINK,2005-01-28,2005-01-31,126.0,75,115.83126533687886,151.42183665780288,2005-02-09,126.7,time,7.0,0.5555555555555536,0.2324568966666647,30.532823265
BHARATFORG,Auto,2005-02-01,2005-02-02,1360.2,7,1245.4376143622605,1647.1059640943486,2005-02-11,1350.0,time,7.0,-0.7498897220996947,-1.0709829220114724,30.572567936400002
APOLLOHOSP,Pharma,2005-02-04,2005-02-07,294.8,31,273.8799972185496,347.1000069536261,2005-02-14,347.1000069536261,target,5.0,17.740843607064495,17.39134446185339,31.94002788255258
MANGLMCEM,Unknown:MANGLMCEM,2005-02-03,2005-02-04,94.25,96,83.98273619479276,119.91815951301808,2005-02-15,87.0,time,7.0,-7.692307692307687,-8.002735769230764,28.0875324
APOLLOHOSP,Pharma,2005-02-14,2005-02-15,351.0,27,319.2427786645113,430.39305333872164,2005-02-16,336.5,time,1.0,-4.131054131054135,-4.446953098290603,29.937745125
CENTURYTEX,Unknown:CENTURYTEX,2005-02-04,2005-02-07,203.0,45,184.35277559844542,249.61806100388645,2005-02-16,219.45,time,7.0,8.103448275862068,7.768754347931033,30.5742903165
BANKPUNJAB,Unknown:BANKPUNJAB,2005-02-08,2005-02-09,40.4,226,35.442206630637756,52.79448342340561,2005-02-18,38.1,time,7.0,-5.693069306930687,-6.006568665841578,28.623745466
BEML,Capital Goods,2005-02-14,2005-02-15,358.0,26,324.05155602668617,442.87110993328463,2005-02-24,348.0,time,7.0,-2.7932960893854775,-3.1112501553072653,29.595164456000003
ESCORTS,Unknown:ESCORTS,2005-02-15,2005-02-16,76.0,124,70.31617967884499,90.20955080288752,2005-02-25,84.5,time,7.0,11.184210526315796,10.844783851315796,31.987569852000004
KOPRAN,Unknown:KOPRAN,2005-02-18,2005-02-21,69.9,136,61.869911733644976,89.97522066588758,2005-03-02,72.5,time,7.0,3.719599427753928,3.3916400824034274,31.177127206400005
HEXAWARE,Unknown:HEXAWARE,2005-02-21,2005-02-22,791.0,12,713.2660669889661,985.3348325275847,2005-03-03,772.7,time,7.0,-2.3135271807838143,-2.6322182801769873,30.250159154400002
INDORAMA,Unknown:INDORAMA,2005-02-23,2005-02-24,77.7,118,71.71437159623939,92.66407100940154,2005-03-07,76.25,time,7.0,-1.8661518661518661,-2.185530235135135,29.2825251386
ARVINDMILL,Unknown:ARVINDMILL,2005-02-25,2005-02-28,130.0,74,119.20292044681354,156.99269888296615,2005-03-09,129.4,time,7.0,-0.4615384615384577,-0.7830746341538423,30.9317798056
ITC,FMCG,2005-03-01,2005-03-02,1338.0,7,1261.2027674175968,1529.9930814560084,2005-03-11,1394.0,time,7.0,4.1853512705530616,3.856676425112105,30.783686023999998
