symbol,sector,signal_date,entry_date,entry_price,shares,stop_price,target_price,exit_date,exit_price,exit_reason,held_days,gross_pnl_pct,net_pnl_pct,cost_rupees
IDBI,Banking,2019-11-04,2019-11-05,35.45,281,32.26174270624783,43.420643234380435,2019-11-08,32.26174270624783,stop,3,-8.993673607199359,-9.302102491968466,30.72398914183217
CPSEETF,Unknown:CPSEETF,2019-11-04,2019-11-05,25.06,397,24.1750102706006,27.2724743234985,2019-11-11,24.1750102706006,stop,4,-3.531483357539511,-3.8483034009870916,31.51985584652158
CHOLAFIN,Financial Services,2019-11-01,2019-11-04,315.0,31,288.6398028280272,380.900492929932,2019-11-14,298.75,time,7,-5.158730158730163,-5.473050383333337,30.693369932499998
LICHSGFIN,Financial Services,2019-11-01,2019-11-04,429.8,23,398.6913833423641,507.5715416440899,2019-11-14,420.5,time,7,-2.1637971149371826,-2.482718233550491,31.526628259400002
ARVIND,Unknown:ARVIND,2019-11-04,2019-11-05,54.95,181,49.12582427475936,69.51043931310161,2019-11-15,49.85,time,7,-9.281164695177434,-9.589151928662421,30.6322562488
BBTC,Unknown:BBTC,2019-11-13,2019-11-14,1222.05,7,1118.9920256398332,1479.694935900417,2019-11-19,1118.9920256398332,stop,3,-8.433204399178983,-8.74249429131765,26.45773988816405
EDELWEISS,Unknown:EDELWEISS,2019-11-08,2019-11-11,116.35,81,104.48846309529318,146.003842261767,2019-11-21,126.7,time,7,8.895573700042991,8.55966288844007,31.657410573299998
DLF,Realty,2019-11-11,2019-11-13,210.2,45,193.1182256620893,252.9044358447767,2019-11-22,216.95,time,7,3.2112274024738374,2.884049031446245,30.947802115500004
RECLTD,Financial Services,2019-11-20,2019-11-21,144.7,64,135.2302607736633,168.37434806584173,2019-11-27,135.2302607736633,stop,4,-6.5443947659548645,-6.856586296561141,28.911433266386027
CANBK,Banking,2019-11-20,2019-11-21,225.0,41,207.85035495571572,267.8741126107107,2019-12-02,226.3,time,7,0.5777777777777882,0.25464498053334367,29.809000545800004
GRASIM,Cement,2019-11-20,2019-11-21,795.3,11,736.9327114173954,941.2182214565115,2019-12-02,810.0,time,7,1.8483591097699037,1.5232744124481383,28.439384575800002
NCC,Unknown:NCC,2019-11-21,2019-11-22,61.75,150,54.10719347053612,80.8570163236597,2019-12-03,58.05,time,7,-5.9919028340081,-6.304943117085023,28.995356219999998
SBIN,Banking,2019-11-21,2019-11-22,331.45,28,310.8859987004124,382.86000324896895,2019-12-03,341.0,time,7,2.8812792276361465,2.554607731573392,30.3170748636
PVR,Unknown:PVR,2019-11-29,2019-12-02,1814.8,5,1728.2266118920413,2031.2334702698965,2019-12-06,1728.2266118920413,stop,4,-4.770409307249213,-5.085326080440774,28.575547999402318
INDUSINDBK,Banking,2019-12-02,2019-12-03,1579.2,5,1481.2579499505969,1824.0551251235079,2019-12-06,1481.2579499505969,stop,3,-6.2020041824596746,-6.514721702382471,24.69217537310403
L&TFH,Unknown:L&TFH,2019-11-27,2019-11-28,108.0,85,99.52095756332274,129.19760609169316,2019-12-09,113.2,time,7,4.814814814814827,4.4851729711111235,30.261121252000002
TORNTPHARM,Pharma,2019-11-29,2019-12-02,1885.0,5,1776.5261187095143,2156.1847032262144,2019-12-11,1827.05,time,7,-3.0742705570291795,-3.391792982668437,29.926488616500002
CENTURYTEX,Unknown:CENTURYTEX,2019-12-02,2019-12-03,470.0,20,422.28718407123034,589.2820398219242,2019-12-12,493.4,time,7,4.978723404255314,4.6488297599148884,31.010002568000004
KAJARIACER,Unknown:KAJARIACER,2019-12-13,2019-12-16,538.9,17,512.706741324787,604.3831466880324,2019-12-18,512.706741324787,stop,2,-4.860504486029504,-5.1752828526649495,28.83779050257301
NMDC,Metals,2019-12-12,2019-12-13,114.25,80,106.46708732082556,133.7072816979361,2019-12-24,123.65,time,7,8.227571115973742,7.892686507308534,30.608453232000002
TITAN,Retail,2019-12-12,2019-12-13,1193.0,7,1145.794287661241,1311.0142808468972,2019-12-24,1206.05,time,7,1.0938809723386456,0.7699553239480337,27.0510308971
HINDALCO,Metals,2019-12-13,2019-12-16,210.0,43,198.30259046889526,239.2435238277618,2019-12-26,216.75,time,7,3.214285714285725,2.887102645000011,29.544631156500003
