symbol,signal_date,entry_date,entry_price,stop_price,target_price,exit_date,exit_price,exit_reason,held_days,shares,gross_pnl_pct,net_pnl_pct,cost_pct
RELIANCE,2021-10-11,2021-10-12,2645.0,,,2021-11-12,2562.9,time,21,3,-3.1039697542532996,-3.421446555213602,0.31747680096030245
SBIN,2021-10-11,2021-10-12,470.0,,,2021-11-12,512.0,time,21,21,8.936170212765958,8.600197035744682,0.3359731770212766
SHREECEM,2021-10-11,2021-10-12,,,,,,no_fill,0,0,,,
SUNPHARMA,2021-10-11,2021-10-12,833.5,,,2021-11-12,803.95,time,21,11,-3.5452909418116296,-3.862089773689254,0.31679883187762453
TATACONSUM,2021-10-11,2021-10-12,817.5,,,2021-11-12,842.25,time,21,12,3.027522935779814,2.7006267763302727,0.3268961594495413
TCS,2021-10-11,2021-10-12,3706.0,,,2021-11-12,3506.0,time,21,2,-5.396654074473828,-5.710608794171615,0.3139547196977874
TECHM,2021-10-11,2021-10-12,1399.0,,,2021-11-12,1538.5,time,21,7,9.971408148677629,9.633844612223019,0.33756353645461046
TITAN,2021-10-11,2021-10-12,2365.0,,,2021-11-12,2547.85,time,21,4,7.731501057082446,7.397378524139529,0.33412253294291755
TORNTPOWER,2021-10-11,2021-10-12,542.0,,,2021-11-12,535.3,time,21,18,-1.2361623616236272,-1.5565085368634797,0.3203461752398524
ULTRACEMCO,2021-10-11,2021-10-12,7314.0,,,2021-11-12,8085.0,time,21,1,10.541427399507786,10.20298818465955,0.33843921484823625
WIPRO,2021-10-11,2021-10-12,652.0,,,2021-11-12,648.0,time,21,15,-0.6134969325153339,-0.9347996625766837,0.32130273006134974
ACC,2022-07-11,2022-07-12,2181.0,,,2022-08-11,2240.0,time,21,4,2.705181109582755,2.378780140027505,0.32640096955524994
AMBUJACEM,2022-07-11,2022-07-12,368.8,,,2022-08-11,382.0,time,21,27,3.579175704989157,3.2514320822125846,0.3277436227765726
APOLLOHOSP,2022-07-11,2022-07-12,3900.0,,,2022-08-11,4539.6,time,21,2,16.400000000000013,16.052560693600014,0.3474393064
ASIANPAINT,2022-07-11,2022-07-12,2920.0,,,2022-08-11,3450.0,time,21,3,18.150684931506845,17.800556177397254,0.35012875410958905
ASTRAL,2022-07-11,2022-07-12,1714.95,,,2022-08-11,1965.0,time,21,5,14.580600017493218,14.235955720650745,0.34464429684247355
BAJFINANCE,2022-07-11,2022-07-12,5849.8,,,2022-08-11,7244.0,time,21,1,23.83329344592977,23.4744349208725,0.35885852505726684
BANDHANBNK,2022-07-11,2022-07-12,274.8,,,2022-08-11,276.0,time,21,36,0.4366812227074135,0.1137651816593786,0.3229160410480349
BATAINDIA,2022-07-11,2022-07-12,1839.0,,,2022-08-11,1900.0,time,21,5,3.317020119630243,2.989679227079944,0.3273408925502991
BHARTIARTL,2022-07-11,2022-07-12,663.25,,,2022-08-11,718.8,time,21,15,8.375424048247272,8.04031230406333,0.3351117441839427
CHOLAFIN,2022-07-11,2022-07-12,635.1,,,2022-08-11,775.0,time,21,15,22.028027082349233,21.671941854416623,0.3560852279326091
CIPLA,2022-07-11,2022-07-12,941.9,,,2022-08-11,1040.5,time,21,10,10.468202569274876,10.12987584431469,0.3383267249601869
COFORGE,2022-07-11,2022-07-12,3480.0,,,2022-08-11,3859.0,time,21,2,10.890804597701154,10.551828660517245,0.33897593718390806
CONCOR,2022-07-11,2022-07-12,659.0,,,2022-08-11,699.65,time,21,15,6.168437025796658,5.8367157124582665,0.3317213133383915
DIVISLAB,2022-07-11,2022-07-12,3710.1,,,2022-08-11,3940.0,time,21,2,6.196598474434656,5.864833898746669,0.33176457568798684
DMART,2022-07-11,2022-07-12,3986.5,,,2022-08-11,4280.0,time,21,2,7.362347924244328,7.028792493942058,0.3335554303022702
DRREDDY,2022-07-11,2022-07-12,4470.1,,,2022-08-11,4260.0,time,21,2,-4.700118565580191,-5.015143321236664,0.315024755656473
GLAND,2022-07-11,2022-07-12,2496.0,,,2022-08-11,2329.55,time,21,4,-6.668669871794863,-6.980670487752396,0.3120006159575321
GODREJCP,2022-07-11,2022-07-12,857.8,,,2022-08-11,863.0,time,21,11,0.6062019118675765,0.28302544872931584,0.3231764631382607
HCLTECH,2022-07-11,2022-07-12,935.0,,,2022-08-11,965.0,time,21,10,3.208556149732611,2.881381882352932,0.32717426737967914
HDFCBANK,2022-07-11,2022-07-12,1405.25,,,2022-08-11,1486.5,time,21,7,5.781889343533186,5.450761854794528,0.33112748873865866
HDFCLIFE,2022-07-11,2022-07-12,546.55,,,2022-08-11,543.65,time,21,18,-0.5306010429054986,-0.85203111978776,0.32143007688226144
HEROMOTOCO,2022-07-11,2022-07-12,2854.5,,,2022-08-11,2790.35,time,21,3,-2.247328779120694,-2.5661215742196606,0.3187927950989666
HINDALCO,2022-07-11,2022-07-12,350.0,,,2022-08-11,446.5,time,21,28,27.57142857142858,27.206827426000007,0.3646011454285714
HINDUNILVR,2022-07-11,2022-07-12,2475.0,,,2022-08-11,2656.05,time,21,4,7.315151515151519,6.981668589200003,0.33348292595151513
ICICIBANK,2022-07-11,2022-07-12,765.35,,,2022-08-11,860.05,time,21,13,12.373423923695025,12.032170348154423,0.34125357554060237
INFY,2022-07-11,2022-07-12,1461.8,,,2022-08-11,1630.0,time,21,6,11.506362019428096,11.166440446928437,0.33992157249965793
ITC,2022-07-11,2022-07-12,293.0,,,2022-08-11,313.0,time,21,34,6.8259385665528916,6.49320718225255,0.3327313843003413
KOTAKBANK,2022-07-11,2022-07-12,1721.5,,,2022-08-11,1849.0,time,21,5,7.4063316874818375,7.072708688178904,0.3336229993029335
LT,2022-07-11,2022-07-12,1655.0,,,2022-08-11,1870.05,time,21,6,12.993957703927483,12.651750848259809,0.34220685566767367
M&M,2022-07-11,2022-07-12,1164.0,,,2022-08-11,1277.0,time,21,8,9.707903780068738,9.370745045876298,0.33715873419243986
MARUTI,2022-07-11,2022-07-12,8495.0,,,2022-08-11,8955.7,time,21,1,5.4231901118305,5.092613666177764,0.3305764456527369
MPHASIS,2022-07-11,2022-07-12,2196.8,,,2022-08-11,2380.7,time,21,4,8.371267297887819,8.036161939411853,0.335105358475965
NAUKRI,2022-07-11,2022-07-12,3872.2,,,2022-08-11,4298.0,time,21,2,10.99633283404784,10.657194781643522,0.33913805240431805
PIDILITIND,2022-07-11,2022-07-12,2267.9,,,2022-08-11,2660.0,time,21,4,17.289122095330466,16.940316896450444,0.34880519888002115
PIIND,2022-07-11,2022-07-12,2788.0,,,2022-08-11,3285.1,time,21,3,17.829985652797696,17.48034956525824,0.34963608753945485
RELIANCE,2022-07-11,2022-07-12,2404.0,,,2022-08-11,2603.1,time,21,4,8.282029950083182,7.947061680341085,0.3349682697420965
SBILIFE,2022-07-11,2022-07-12,1143.0,,,2022-08-11,1279.6,time,21,8,11.951006124234453,11.610401477900245,0.3406046463342082
SBIN,2022-07-11,2022-07-12,485.0,,,2022-08-11,520.0,time,21,20,7.216494845360821,6.883163478350512,0.3333313670103093
SHREECEM,2022-07-11,2022-07-12,,,,,,no_fill,0,0,,,
SONACOMS,2022-07-11,2022-07-12,574.1,,,2022-08-11,574.4,time,21,17,0.052255704581072315,-0.2700697719909535,0.3223254765720258
SRF,2022-07-11,2022-07-12,2178.0,,,2022-08-11,2460.0,time,21,4,12.947658402203865,12.60552267272728,0.34213572947658405
SUNPHARMA,2022-07-11,2022-07-12,853.0,,,2022-08-11,923.0,time,21,11,8.2063305978898,7.871478619460725,0.3348519784290739
TCS,2022-07-11,2022-07-12,3114.9,,,2022-08-11,3400.0,time,21,3,9.1527817907477,8.816475849388427,0.3363059413592731
TECHM,2022-07-11,2022-07-12,1000.0,,,2022-08-11,1072.0,time,21,10,7.200000000000006,6.8666939728000065,0.3333060272
TITAN,2022-07-11,2022-07-12,2132.0,,,2022-08-11,2446.2,time,21,4,14.737335834896804,14.392450756416503,0.3448850784803002
ULTRACEMCO,2022-07-11,2022-07-12,5823.1,,,2022-08-11,6630.1,time,21,1,13.858597654170456,13.51506251613058,0.3435351380398757
WIPRO,2022-07-11,2022-07-12,409.0,,,2022-08-11,438.0,time,21,24,7.090464547677255,6.757326791687035,0.3331377559902201
INDHOTEL,2022-08-10,2022-08-11,270.95,,,2022-09-13,316.4,time,21,36,16.774312603801445,16.426298268647358,0.3480143351540875
INDUSINDBK,2022-08-10,2022-08-11,1070.65,,,2022-09-13,1145.0,time,21,9,6.944379582496607,6.611466246028106,0.33291333646850046
SHREECEM,2022-08-10,2022-08-11,,,,,,no_fill,0,0,,,
ACC,2022-09-12,2022-09-13,2513.4,,,2022-10-13,2316.0,time,21,3,-7.853903079493918,-8.164082909381719,0.31017982988780135
ADANIPORTS,2022-09-12,2022-09-13,946.0,,,2022-10-13,807.0,time,21,10,-14.693446088794925,-14.99311883488372,0.29967274608879496
AMBUJACEM,2022-09-12,2022-09-13,483.25,,,2022-10-13,505.4,time,21,20,4.583548887739264,4.254262320765648,0.3292865669736162
APOLLOHOSP,2022-09-12,2022-09-13,4520.0,,,2022-10-13,4270.1,time,21,2,-5.528761061946897,-5.8425128354557465,0.3137517735088496
ASIANPAINT,2022-09-12,2022-09-13,3432.0,,,2022-10-13,3230.1,time,21,2,-5.882867132867132,-6.196074919423076,0.31320778655594406
ASTRAL,2022-09-12,2022-09-13,2580.0,,,2022-10-13,2197.95,time,21,3,-14.808139534883724,-15.107636085918607,0.2994965510348837
BAJFINANCE,2022-09-12,2022-09-13,7330.0,,,2022-10-13,7220.5,time,21,1,-1.4938608458390124,-1.8138111379672526,0.31995029212824017
BANDHANBNK,2022-09-12,2022-09-13,289.0,,,2022-10-13,267.3,time,21,34,-7.508650519031135,-7.819360734878885,0.31071021584775094
BATAINDIA,2022-09-12,2022-09-13,1921.9,,,2022-10-13,1802.0,time,21,5,-6.2386180342369535,-6.55127930700869,0.3126612727717363
BHARTIARTL,2022-09-12,2022-09-13,774.0,,,2022-10-13,775.0,time,21,12,0.12919896640826156,-0.19324471240310792,0.3224436788113695
CHOLAFIN,2022-09-12,2022-09-13,802.0,,,2022-10-13,746.0,time,21,12,-6.982543640897754,-7.294062075810472,0.3115184349127182
CIPLA,2022-09-12,2022-09-13,1057.05,,,2022-10-13,1108.4,time,21,9,4.8578591362755,4.5281511667660155,0.329707969509484
COFORGE,2022-09-12,2022-09-13,3650.0,,,2022-10-13,3620.0,time,21,2,-0.8219178082191747,-1.1429003567123255,0.3209825484931507
DIVISLAB,2022-09-12,2022-09-13,3680.0,,,2022-10-13,3520.0,time,21,2,-4.347826086956519,-4.663392043478258,0.31556595652173913
DMART,2022-09-12,2022-09-13,4470.0,,,2022-10-13,4366.0,time,21,2,-2.3266219239373553,-2.645292906845633,0.3186709829082774
GLAND,2022-09-12,2022-09-13,2373.25,,,2022-10-13,2139.0,time,21,4,-9.870430843779632,-10.177512831286215,0.3070819875065838
GODREJCP,2022-09-12,2022-09-13,952.75,,,2022-10-13,839.0,time,21,10,-11.939123589609025,-12.243027597533455,0.3039040079244293
HCLTECH,2022-09-12,2022-09-13,955.0,,,2022-10-13,972.05,time,21,10,1.7853403141361301,1.460352427926706,0.3249878862094241
HDFCBANK,2022-09-12,2022-09-13,1498.9,,,2022-10-13,1402.05,time,21,6,-6.461405030355605,-6.773724051951442,0.3123190215958369
HDFCLIFE,2022-09-12,2022-09-13,605.0,,,2022-10-13,525.0,time,21,16,-13.223140495867769,-13.525071963636364,0.3019314677685951
HEROMOTOCO,2022-09-12,2022-09-13,2836.0,,,2022-10-13,2553.0,time,21,3,-9.978843441466855,-10.285758882722144,0.30691544125528913
HINDALCO,2022-09-12,2022-09-13,432.25,,,2022-10-13,411.0,time,21,23,-4.916136495083867,-5.23082939838057,0.3146929032967033
HINDUNILVR,2022-09-12,2022-09-13,2598.0,,,2022-10-13,2583.0,time,21,3,-0.5773672055427226,-0.8987254390300206,0.321358233487298
ICICIBANK,2022-09-12,2022-09-13,913.95,,,2022-10-13,862.35,time,21,10,-5.645823075660594,-5.959395015460364,0.3135719397997702
INFY,2022-09-12,2022-09-13,1551.9,,,2022-10-13,1431.0,time,21,6,-7.790450415619565,-8.10072772313938,0.3102773075198144
KOTAKBANK,2022-09-12,2022-09-13,1933.0,,,2022-10-13,1805.0,time,21,5,-6.621831350232799,-6.933903920744956,0.3120725705121573
LT,2022-09-12,2022-09-13,1968.9,,,2022-10-13,1901.0,time,21,5,-3.448626136421351,-3.765573467286301,0.31694733086494997
M&M,2022-09-12,2022-09-13,1309.95,,,2022-10-13,1255.0,time,21,7,-4.194816596053286,-4.510617609733197,0.3158010136799114
MARUTI,2022-09-12,2022-09-13,8972.3,,,2022-10-13,8665.0,time,21,1,-3.424985789596857,-3.741969437377248,0.3169836477803908
NAUKRI,2022-09-12,2022-09-13,4342.0,,,2022-10-13,3775.0,time,21,2,-13.058498387839702,-13.360682783095344,0.3021843952556426
PIDILITIND,2022-09-12,2022-09-13,2869.0,,,2022-10-13,2650.0,time,21,3,-7.633321714883234,-7.943840407598466,0.3105186927152318
PIIND,2022-09-12,2022-09-13,3282.1,,,2022-10-13,3004.95,time,21,3,-8.444288717589355,-8.753561581709889,0.3092728641205326
RELIANCE,2022-09-12,2022-09-13,2618.0,,,2022-10-13,2371.4,time,21,3,-9.41940412528648,-9.727178991764708,0.30777486647822766
SBILIFE,2022-09-12,2022-09-13,1312.55,,,2022-10-13,1207.0,time,21,7,-8.041598415298456,-8.351489902731315,0.3098914874328597
SBIN,2022-09-12,2022-09-13,560.0,,,2022-10-13,533.0,time,21,17,-4.8214285714285765,-5.136266967500005,0.3148383960714286
SHREECEM,2022-09-12,2022-09-13,,,,,,no_fill,0,0,,,
SONACOMS,2022-09-12,2022-09-13,529.7,,,2022-10-13,462.95,time,21,18,-12.601472531621683,-12.90435902188032,0.302886490258637
SRF,2022-09-12,2022-09-13,2744.05,,,2022-10-13,2526.0,time,21,3,-7.9462837776279605,-8.25632168988539,0.31003791225742966
SUNPHARMA,2022-09-12,2022-09-13,889.85,,,2022-10-13,956.85,time,21,11,7.529358880710224,7.195546883834346,0.333811996875878
TATACONSUM,2022-09-12,2022-09-13,829.95,,,2022-10-13,754.95,time,21,12,-9.036688957166096,-9.345051760636185,0.3083628034700886
TATAPOWER,2022-09-12,2022-09-13,243.9,,,2022-10-13,217.95,time,21,41,-10.639606396063972,-10.945506756088571,0.30590036002460025
TATASTEEL,2022-09-12,2022-09-13,108.0,,,2022-10-13,101.1,time,21,92,-6.3888888888889,-6.701319311666678,0.31243042277777777
TCS,2022-09-12,2022-09-13,3263.45,,,2022-10-13,3100.75,time,21,3,-4.985521457353414,-5.30010776966707,0.3145863123136558
TECHM,2022-09-12,2022-09-13,1156.0,,,2022-10-13,1018.85,time,21,8,-11.864186851211066,-12.168205978901378,0.3040191276903114
TITAN,2022-09-12,2022-09-13,2680.0,,,2022-10-13,2610.0,time,21,3,-2.6119402985074647,-2.93017296791045,0.31823266940298506
ULTRACEMCO,2022-09-12,2022-09-13,6899.0,,,2022-10-13,6172.0,time,21,1,-10.537759095521093,-10.843815916016817,0.3060568204957241
WIPRO,2022-09-12,2022-09-13,424.9,,,2022-10-13,387.0,time,21,23,-8.919745822546476,-9.22828827710049,0.3085424545540127
BAJAJFINSV,2022-10-10,2022-10-11,1684.4,,,2022-11-11,1740.0,time,21,5,3.3008786511517396,2.973562555544995,0.32731609560674424
CANFINHOME,2022-10-10,2022-10-11,499.1,,,2022-11-11,538.95,time,21,20,7.98437186936487,7.649860869705483,0.334510999659387
CONCOR,2022-10-10,2022-10-11,695.5,,,2022-11-11,809.95,time,21,14,16.455787203450754,16.108262195298344,0.34752500815240833
CUB,2022-10-10,2022-10-11,179.0,,,2022-11-11,194.2,time,21,55,8.491620111731834,8.156329864134069,0.33529024759776543
INDHOTEL,2022-10-10,2022-10-11,338.8,,,2022-11-11,349.0,time,21,29,3.0106257378984536,2.6837555363636247,0.3268702015348287
SHREECEM,2022-10-10,2022-10-11,,,,,,no_fill,0,0,,,
ACC,2022-11-10,2022-11-11,2424.8,,,2022-12-12,2614.7,time,21,4,7.831573738040243,7.497297470842948,0.3342762671972946
AMBUJACEM,2022-11-10,2022-11-11,565.0,,,2022-12-12,580.0,time,21,17,2.6548672566371723,2.3285435805309778,0.32632367610619467
APOLLOHOSP,2022-11-10,2022-11-11,4386.0,,,2022-12-12,4677.0,time,21,2,6.634746922024615,6.30230925129958,0.3324376707250342
ASIANPAINT,2022-11-10,2022-11-11,3090.7,,,2022-12-12,3227.0,time,21,3,4.410004206166884,4.080984243045261,0.32901996312162296
ASTRAL,2022-11-10,2022-11-11,2080.55,,,2022-12-12,2052.0,time,21,4,-1.3722333036937484,-1.692370443214548,0.3201371395207998
BAJFINANCE,2022-11-10,2022-11-11,7149.0,,,2022-12-12,6508.1,time,21,1,-8.964890194432783,-9.27336329702895,0.30847310259616734
BATAINDIA,2022-11-10,2022-11-11,1778.8,,,2022-12-12,1679.05,time,21,5,-5.60771306498763,-5.9213435503766565,0.3136304853890263
BEL,2022-11-10,2022-11-11,108.0,,,2022-12-12,106.0,time,21,92,-1.851851851851849,-2.171252188888886,0.319400337037037
BHARTIARTL,2022-11-10,2022-11-11,830.75,,,2022-12-12,832.6,time,21,12,0.22269034005417687,-0.09989696263616321,0.3225873026903401
CHOLAFIN,2022-11-10,2022-11-11,728.0,,,2022-12-12,744.85,time,21,13,2.3145604395604424,1.9887595516346182,0.32580088792582423
CIPLA,2022-11-10,2022-11-11,1130.0,,,2022-12-12,1105.0,time,21,8,-2.212389380530977,-2.5312358504424814,0.3188464699115045
COFORGE,2022-11-10,2022-11-11,3755.0,,,2022-12-12,3852.0,time,21,2,2.5832223701730994,2.257008756804258,0.3262136133688415
DIVISLAB,2022-11-10,2022-11-11,3315.0,,,2022-12-12,3275.0,time,21,3,-1.2066365007541435,-1.527028034389136,0.32039153363499245
DMART,2022-11-10,2022-11-11,4159.55,,,2022-12-12,3980.0,time,21,2,-4.316572706182164,-4.632186674960037,0.3156139687778726
GLAND,2022-11-10,2022-11-11,1704.05,,,2022-12-12,1730.0,time,21,5,1.522842639593902,1.1982580091370494,0.3245846304568528
GODREJCP,2022-11-10,2022-11-11,825.15,,,2022-12-12,923.5,time,21,12,11.919045022117203,11.578489475259056,0.34055554685814704
HCLTECH,2022-11-10,2022-11-11,1071.0,,,2022-12-12,1025.0,time,21,9,-4.295051353874879,-4.610698384313721,0.31564703043884224
HDFCBANK,2022-11-10,2022-11-11,1545.0,,,2022-12-12,1625.0,time,21,6,5.177993527508096,4.847793759223306,0.3301997682847896
HDFCLIFE,2022-11-10,2022-11-11,535.0,,,2022-12-12,575.2,time,21,18,7.514018691588786,7.180230260710282,0.3337884308785047
HINDUNILVR,2022-11-10,2022-11-11,2545.0,,,2022-12-12,2702.2,time,21,3,6.176817288801573,5.845083101485266,0.3317341873163065
ICICIBANK,2022-11-10,2022-11-11,925.9,,,2022-12-12,925.05,time,21,10,-0.09180257047197715,-0.41390674097635133,0.3221041705043742
ICICIGI,2022-11-10,2022-11-11,1140.55,,,2022-12-12,1247.95,time,21,8,9.416509578712029,9.079798491867962,0.3367110868440665
INFY,2022-11-10,2022-11-11,1546.65,,,2022-12-12,1550.0,time,21,6,0.21659716160733478,-0.10598078058385263,0.3225779421911874
ITC,2022-11-10,2022-11-11,360.0,,,2022-12-12,341.0,time,21,27,-5.277777777777781,-5.591915118333337,0.3141373405555556
KOTAKBANK,2022-11-10,2022-11-11,1933.0,,,2022-12-12,1865.0,time,21,5,-3.5178479048111777,-3.8346888953957614,0.3168409905845836
LT,2022-11-10,2022-11-11,2003.6,,,2022-12-12,2148.9,time,21,4,7.251946496306649,6.918560667548414,0.33338582875823525
M&M,2022-11-10,2022-11-11,1305.1,,,2022-12-12,1263.9,time,21,7,-3.1568462186805424,-3.4742417894414035,0.3173955707608613
MARUTI,2022-11-10,2022-11-11,9200.0,,,2022-12-12,8609.0,time,21,1,-6.423913043478258,-6.736289661239128,0.3123766177608696
NAUKRI,2022-11-10,2022-11-11,3909.95,,,2022-12-12,4006.0,time,21,2,2.4565531528536244,2.1305341320298288,0.32601902082379575
PIDILITIND,2022-11-10,2022-11-11,2669.0,,,2022-12-12,2735.0,time,21,3,2.472836268265266,2.146792232896214,0.326044035369052
PIIND,2022-11-10,2022-11-11,3551.1,,,2022-12-12,3466.55,time,21,2,-2.3809523809523725,-2.6995398999999916,0.3185875190476191
RELIANCE,2022-11-10,2022-11-11,2600.0,,,2022-12-12,2585.5,time,21,3,-0.5576923076923035,-0.8790807662692266,0.32138845857692305
SBILIFE,2022-11-10,2022-11-11,1251.0,,,2022-12-12,1268.95,time,21,7,1.434852118305363,1.1104026611750673,0.32444945713029577
SBIN,2022-11-10,2022-11-11,617.25,,,2022-12-12,614.8,time,21,16,-0.39692183070069165,-0.7185572690644016,0.32163543836371
SHREECEM,2022-11-10,2022-11-11,,,,,,no_fill,0,0,,,
SONACOMS,2022-11-10,2022-11-11,460.0,,,2022-12-12,440.0,time,21,21,-4.347826086956519,-4.663392043478258,0.3155659565217392
SRF,2022-11-10,2022-11-11,2370.0,,,2022-12-12,2363.8,time,21,4,-0.2616033755274194,-0.5834466936202465,0.321843318092827
SUNPHARMA,2022-11-10,2022-11-11,1015.75,,,2022-12-12,994.9,time,21,9,-2.052670440561166,-2.3717622748609446,0.3190918342997785
TATACONSUM,2022-11-10,2022-11-11,772.55,,,2022-12-12,803.0,time,21,12,3.9414924600349455,3.6131922368390357,0.3283002231959097
TCS,2022-11-10,2022-11-11,3269.6,,,2022-12-12,3255.5,time,21,3,-0.4312454122828435,-0.7528281218681139,0.3215827095852704
TECHM,2022-11-10,2022-11-11,1049.0,,,2022-12-12,1034.0,time,21,9,-1.4299332697807476,-1.7499817691134454,0.32004849933269786
TITAN,2022-11-10,2022-11-11,2671.0,,,2022-12-12,2613.5,time,21,3,-2.1527517783601624,-2.471689865106699,0.3189380867465369
ULTRACEMCO,2022-11-10,2022-11-11,6839.95,,,2022-12-12,7089.0,time,21,1,3.6411084876351474,3.3132697221076217,0.32783876552752583
ACC,2022-12-12,2022-12-13,2662.0,,,2023-01-11,2429.0,time,21,3,-8.752817430503379,-9.061616324793386,0.30879889429000756
AMBUJACEM,2022-12-12,2022-12-13,587.0,,,2023-01-11,515.95,time,21,17,-12.103918228279376,-12.40756907439522,0.3036508461158433
APOLLOHOSP,2022-12-12,2022-12-13,4746.0,,,2023-01-11,4474.0,time,21,2,-5.73114201432785,-6.044582884955747,0.3134408706278972
ASIANPAINT,2022-12-12,2022-12-13,3185.0,,,2023-01-11,2974.9,time,21,3,-6.596546310832019,-6.908657724879115,0.31211141404709575
BAJAJFINSV,2022-12-12,2022-12-13,1600.1,,,2023-01-11,1418.0,time,21,6,-11.380538716330225,-11.685300836860192,0.30476212052996693
BAJFINANCE,2022-12-12,2022-12-13,6507.0,,,2023-01-11,5930.0,time,21,1,-8.867373597664052,-9.175996507791607,0.308622910127555
BHARTIARTL,2022-12-12,2022-12-13,822.0,,,2023-01-11,775.0,time,21,12,-5.717761557177614,-6.031222983211677,0.3134614260340633
CHOLAFIN,2022-12-12,2022-12-13,750.35,,,2023-01-11,672.0,time,21,13,-10.44179382954622,-10.747998074378632,0.30620424483241154
CIPLA,2022-12-12,2022-12-13,1096.95,,,2023-01-11,1078.7,time,21,9,-1.6637039062856074,-1.9833932810884698,0.31968937480286247
COFORGE,2022-12-12,2022-12-13,3940.0,,,2023-01-11,3990.95,time,21,2,1.2931472081218143,0.9689154417588701,0.3242317663629442
CUB,2022-12-12,2022-12-13,194.05,,,2023-01-11,166.5,time,21,51,-14.197371811388827,-14.497806639680505,0.3004348282916774
DIVISLAB,2022-12-12,2022-12-13,3347.8,,,2023-01-11,3500.0,time,21,2,4.5462691917079745,4.2170398947726735,0.32922929693530073
DMART,2022-12-12,2022-12-13,4060.0,,,2023-01-11,3896.0,time,21,2,-4.039408866995076,-4.355448622068967,0.31603975507389165
