seed,n_signals,n_resolved,n_unresolved,n_no_fill,mean_net_pct,median_net_pct,std_net_pct,mean_gross_pct,win_rate_pct,hit_rate_pct,expiry_rate_pct,mean_held_days,mean_cost_pct
42,669,658,2,9,1.091235871442771,0.8106554798697949,9.24068647039086,1.41565583874931,52.58358662613982,,100.0,21.0,0.3244199673065385
43,674,659,1,14,0.9048435296865349,0.6593905328651792,11.266725788835695,1.2289767156705427,53.110773899848255,,100.0,21.0,0.3241331859840077
44,670,648,1,21,1.5133450939266033,1.6844013915594913,10.34885863622421,1.8384145141019441,55.70987654320988,,100.0,21.0,0.3250694201753408
45,662,641,0,21,0.6780527195361656,0.13071957109526794,11.629045909734106,1.001836967533452,50.546021840873635,,100.0,21.0,0.32378424799728606
46,681,652,4,25,1.122072781115957,0.8446325728151479,10.177672632785812,1.446540193771674,54.141104294478524,,100.0,21.0,0.3244674126557171
47,687,668,1,18,1.4555041697560394,0.7183833293725959,10.34824569020528,1.7804845964857599,53.443113772455085,,100.0,21.0,0.32498042672972094
48,668,653,3,12,0.7784219762193877,0.6162156209270746,10.74804283912699,1.1023606513133122,53.59877488514548,,100.0,21.0,0.32393867509392443
49,675,655,2,18,0.7115149563650279,0.14043495477293172,10.313723520196218,1.035350689012607,50.839694656488554,,100.0,21.0,0.3238357326475791
50,668,646,1,21,0.5708477334754358,0.8164409981786311,10.661294866366898,0.8944670369938086,54.643962848297214,,100.0,21.0,0.32361930351837287
51,677,656,4,17,1.2031034312459057,0.8511651841076477,9.94864991411483,1.5276955168189266,56.25,,100.0,21.0,0.32459208557302066
52,685,665,2,18,1.2449174386720552,0.9177074867813897,10.093436030432715,1.5695738588429304,53.984962406015036,,100.0,21.0,0.32465642017087487
53,679,653,1,25,1.0440422464422714,1.2297710290155495,10.959594311113648,1.3683896021271889,55.13016845329249,,100.0,21.0,0.32434735568491746
54,669,644,4,21,1.1555221151847257,1.1662842639803868,11.300350928545344,1.4800409926386828,54.192546583850934,,100.0,21.0,0.32451887745395736
55,669,648,3,18,0.8747147284441226,0.956733305700024,10.14180543451802,1.1988015585672336,54.166666666666664,,100.0,21.0,0.3240868301231115
56,685,667,0,18,0.7762053020792313,0.288275975576513,11.278922803140494,1.1001405666213298,51.424287856071956,,100.0,21.0,0.3239352645420984
57,677,655,1,21,1.4867773740098864,1.1262717897737655,10.69819076668169,1.8118059173671,55.41984732824427,,100.0,21.0,0.32502854335721326
58,667,646,3,18,1.3814736198216997,1.0969778033544804,10.104136539092703,1.7063401439156267,54.33436532507739,,100.0,21.0,0.32486652409392697
59,682,664,2,16,0.8676162154796638,0.5081579658730655,11.092585613036459,1.1916921239044012,53.162650602409634,,100.0,21.0,0.32407590842473716
60,674,654,3,17,1.104759337426781,1.1663487566052702,9.353599374026636,1.4292001117977275,55.35168195718655,,100.0,21.0,0.32444077437094654
61,669,646,2,21,1.080824849979894,0.6203088558228174,10.603693552435049,1.405228798996862,52.94117647058824,,100.0,21.0,0.3244039490169678
62,664,645,2,17,1.3901217744752996,0.9177074867813897,9.534120722912613,1.7150016045302203,56.27906976744186,,100.0,21.0,0.324879830054921
63,660,635,4,21,1.1720626822522209,0.6762185740000008,11.381259788162085,1.4966070088509997,53.07086614173229,,100.0,21.0,0.3245443265987792
64,684,662,3,19,1.1945171788820745,1.1173531028054322,10.184798048632777,1.5190960537363218,54.98489425981873,,100.0,21.0,0.32457887485424713
65,685,671,2,12,0.8306578576850752,0.6162156209270746,11.373430672671603,1.1546769023640868,52.16095380029806,,100.0,21.0,0.3240190446790112
66,681,661,2,18,0.5806243139142366,0.5946177696969714,10.85849369967159,0.9042586595778057,52.9500756429652,,100.0,21.0,0.3236343456635686
67,681,654,2,25,0.9636654219319749,0.7405094967930652,9.589621374503153,1.2878891106689012,53.669724770642205,,100.0,21.0,0.3242236887369265
68,675,659,1,15,1.1598678003607812,1.2587651123127337,10.152864473141467,1.484393364040848,56.600910470409715,,100.0,21.0,0.324525563680067
69,668,641,5,22,1.7402358141118843,1.4211042466666606,11.380628684709066,2.0656543259944895,55.22620904836193,,100.0,21.0,0.3254185118826052
70,686,664,1,21,0.6804490497915864,0.11944539157185821,9.533212263110315,1.0042369847577328,50.30120481927711,,100.0,21.0,0.32378793496614644
71,668,648,1,19,1.2388098345677727,1.1704133077966976,9.841460902956584,1.563456857642361,55.401234567901234,,100.0,21.0,0.32464702307458854
