seed,n_signals,n_resolved,n_unresolved,n_no_fill,mean_net_pct,median_net_pct,std_net_pct,mean_gross_pct,win_rate_pct,hit_rate_pct,expiry_rate_pct,mean_held_days,mean_cost_pct
42,5540,5273,5,262,-0.21533492064394646,-0.22058158549064066,8.196836927297566,0.1070747704022895,48.51128389910866,8.369723435225618,73.9427271003224,6.007775459890006,0.32240969104623607
43,5582,5295,9,278,-0.24506367051651873,-0.2360468885755277,8.189806623451942,0.0773002801837069,48.479697828139756,7.877927608232789,73.38999055712937,5.986968838526912,0.3223639507002255
44,5553,5244,9,300,-0.23005599312728875,-0.2401853415734563,8.119332944447933,0.09233104822960891,48.51258581235698,7.780157030692362,73.2837528604119,5.991990846681922,0.3223870413568976
45,5559,5301,5,253,-0.26004186372687604,-0.31061080505711436,8.110341241646413,0.06229904168072917,47.97208073948311,7.670654468684026,73.19373703074892,5.993397472175062,0.32234090540760507
46,5555,5279,5,271,-0.1449011332109346,-0.16039945109724635,8.062331103509315,0.1776169265296403,48.9107785565448,6.783369803063457,74.02917219170297,6.019511271074067,0.32251805974057496
47,5568,5301,8,259,-0.25166977600354057,-0.1929344429602214,8.11355745654192,0.07068401061134504,48.82097717411809,7.7304964539007095,73.40124504810413,6.00848896434635,0.32235378661488545
48,5530,5271,7,252,-0.2920498614255872,-0.2937095105458578,8.145327779984719,0.030241796808957538,47.9225953329539,8.403954802259888,73.13602731929426,5.964902295579586,0.3222916582345447
49,5572,5315,9,248,-0.20960714243743792,-0.2921709899397498,8.157698659316535,0.11281136130890003,48.27845719661335,7.167710508002783,72.96331138287864,5.970272812793979,0.3224185037463381
50,5568,5276,9,283,-0.1418676100470314,-0.21743722294375784,8.239336932071078,0.1806551170407999,48.55951478392721,7.979870596693027,73.63532979529947,6.007581501137225,0.32252272708783114
51,5625,5345,5,275,-0.1634537300621309,-0.2607634405172401,8.325770292210201,0.1590357848454791,48.250701590271284,8.2425068119891,72.53507951356409,5.960710944808232,0.32248951490761
52,5599,5342,6,251,-0.2932518400723257,-0.23197776821698535,8.181995272004984,0.029037968810347967,48.48371396480719,6.579898770788142,74.11081991763385,6.007487832272557,0.3222898088826736
53,5587,5301,5,281,-0.23508423671830792,-0.2893468878418324,8.187699764991052,0.08729506823518686,47.74570835691379,6.492589978828511,73.26919449160536,5.984531220524429,0.32237930495349465
54,5610,5329,4,277,-0.21741422464770033,-0.3222452,8.14456991508774,0.10499226720297603,48.151623193845,8.03633822501747,73.14693188215425,5.9729780446612875,0.32240649185067616
55,5617,5328,8,281,-0.2373922534828147,-0.3222452,8.058460274037607,0.08498350038004017,48.141891891891895,6.989619377162629,72.87912912912913,5.954391891891892,0.3223757538628549
56,5542,5277,6,259,-0.13496351288876948,-0.28027530617908036,8.27658250091753,0.18756983677129455,47.924957362137576,7.749077490774908,74.3225317415198,6.046427894637104,0.3225333496600638
57,5599,5334,3,262,-0.18187251701619592,-0.27053005746755815,8.100860544736614,0.14058865893696826,48.14398200224972,7.830459770114943,73.90326209223846,6.014998125234346,0.3224611759531641
58,5531,5257,7,267,-0.234114093408609,-0.22573797266576445,8.117478839870332,0.08826670419731335,48.44968613277535,7.758620689655173,73.52101959292372,5.9984782195168345,0.32238079760592225
59,5581,5283,6,292,-0.11402067137991312,-0.1535857787162097,8.222004813397342,0.20854490071873835,49.1198182850653,9.341057204923969,73.85954949839106,6.01419647927314,0.32256557209865155
60,5563,5294,8,261,-0.23974608518153118,-0.24438097006033474,8.190013263215548,0.08262604710030151,48.35663014733661,8.202567760342369,73.51718927087269,6.0096335474121645,0.32237213228183276
61,5573,5308,3,262,-0.2295087009261606,-0.2601802925094586,8.156832698080112,0.09287918248883774,48.360964581763376,8.16034359341446,73.68123587038433,6.0032027128862095,0.3223878834149981
62,5607,5362,8,237,-0.1358635080102691,-0.27025315898448343,8.11966098008768,0.1866684569266416,48.41477060798209,8.960573476702509,73.98358821335323,6.023498694516971,0.3225319649369106
63,5542,5281,7,254,-0.18953430514589084,-0.3222452,8.229471134645904,0.1329150824595759,48.00227229691346,7.8317621464829585,73.88752130278357,6.013065707252414,0.32244938760546654
64,5590,5301,8,281,-0.32763533518522875,-0.31061080505711436,7.961067024485889,-0.005398428391282573,47.72684399169968,7.997169143665959,73.3446519524618,6.003772873042822,0.32223690679394623
65,5569,5298,10,261,-0.2497771120178195,-0.24146305336853519,8.159821030253104,0.07257958663023106,48.357870894677234,7.5177304964539005,73.38618346545866,5.988297470743677,0.3223566986480506
66,5578,5300,5,273,-0.17148910544390353,-0.17373106521503806,8.161451079877587,0.15098804631854026,48.94339622641509,8.14867762687634,73.60377358490567,6.003773584905661,0.3224771517624438
67,5562,5321,2,239,-0.07866122987068781,-0.08731254729410964,8.095012392827204,0.2439587458976875,49.37041909415523,8.877840909090908,73.53880849464386,5.9789513249389215,0.3226199757683754
68,5579,5295,9,275,-0.26879850693276625,-0.22447640940025326,8.063957439559712,0.05352892559448402,48.59301227573182,7.293127629733521,73.06893295561851,5.987346553352219,0.3223274325272504
69,5543,5292,6,245,-0.13164859339304485,-0.26938659281281396,8.285198399197863,0.19088985656775073,48.28042328042328,8.720514653323804,73.56386999244143,6.00907029478458,0.32253844996079567
70,5549,5279,3,267,-0.20932209154882359,-0.3132796468063455,8.363742958474022,0.11309685077385334,47.77419965902633,8.134642356241235,72.98730820231104,5.982572456904717,0.3224189423226769
71,5575,5283,9,283,-0.25970528326171693,-0.24899033763756828,8.112268698406773,0.0626361400050985,48.23017225061518,7.823613086770981,73.38633352261972,6.009275033125118,0.32234142326681553
