date,open,high,low,close,volume
2003-08-05,9.011222397334004,9.011222397334004,8.914281845092773,8.914281845092773,290700
2003-08-06,8.912144553022445,8.922123648297415,8.851556620751534,8.87436580657959,371700
2003-08-07,8.938517216460466,8.966316864896786,8.917132918571104,8.939229965209961,288900
2003-08-08,9.013357831835913,9.016922185997036,8.97700460075902,8.999101638793945,153000
2003-08-11,9.0525646836308,9.070385237209345,9.016925411878157,9.038309097290039,665100
2003-08-12,9.054699002785734,9.0817858898687,9.041868919463312,9.073945045471191,727200
2003-08-13,9.185857944640683,9.2307647826096,9.143802713213542,9.202252388000488,721800
2003-08-14,9.207954914526901,9.32984350390681,9.207954914526901,9.3234281539917,404100
2003-08-15,9.230765342712402,9.230765342712402,9.230765342712402,9.230765342712402,48600
2003-08-18,9.316300499280972,9.428923361196045,9.307034766008641,9.427497863769531,1189800
2003-08-19,9.480244961517796,9.480244961517796,9.416093294564497,9.473830223083496,453600
2003-08-20,9.4517328107783,9.475255966186523,9.417519036170528,9.475255966186523,1125000
2003-08-21,9.552236063098622,9.652740952215742,9.540830862474547,9.649176597595215,1083600
2003-08-22,9.765362745882499,9.765362745882499,9.669134352413598,9.698359489440918,1008000
2003-08-25,9.684818671347239,9.684818671347239,9.61282493659237,9.622804641723633,391500
2003-08-26,9.583598696401863,9.583598696401863,9.448167294215718,9.5051908493042,1186200
2003-08-27,9.520158990917906,9.615674018859863,9.48594461602519,9.615674018859863,632700
2003-08-28,9.649178493715906,9.682680130004883,9.592154314793966,9.682680130004883,441900
2003-08-29,9.743978411159855,9.772490187726762,9.743978411159855,9.752532005310059,417600
2003-09-02,9.836645425303072,9.898659460502051,9.82238983860801,9.897233963012695,1471500
2003-09-03,10.032667347728266,10.032667347728266,9.968515057762627,9.975643157958984,887400
2003-09-04,9.983482318216046,10.0255381660179,9.972791086777203,10.011281967163086,458100
2003-09-05,10.029100444581887,10.029100444581887,9.982768722775061,10.00201416015625,532800
2003-09-08,10.10109500438443,10.203738167442722,10.10109500438443,10.191620826721191,659700
2003-09-09,10.213003717488348,10.213003717488348,9.999163811109266,10.01484489440918,387900
2003-09-10,9.9991628876373,9.9991628876373,9.796726979225774,9.84804916381836,569700
2003-09-11,9.851614073129067,9.934299043013704,9.836645126342773,9.836645126342773,1097100
2003-09-12,9.868719831288999,9.906497955322266,9.801003818035763,9.906497955322266,948600
2003-09-15,9.920756071188752,9.920756071188752,9.729725944593103,9.7603759765625,809100
2003-09-16,9.858027928795506,9.961383819580078,9.835930886327857,9.961383819580078,1987200
2003-09-17,9.978490504418785,9.987756847745093,9.912199992175585,9.918615341186523,982800
2003-09-18,9.942853132985887,10.050486148922678,9.90792538481714,10.032666206359863,762300
2003-09-19,10.046921774003225,10.046921774003225,9.964236800173728,9.986333847045898,466200
2003-09-22,9.941429396601263,9.941429396601263,9.780336524438297,9.823103904724121,4203900
2003-09-23,9.83379332088009,9.854464255746665,9.820963233121871,9.847336769104004,453600
2003-09-24,9.973504810655298,9.992750252729877,9.858030934604677,9.865159034729004,789300
2003-09-25,9.865155809190835,9.865155809190835,9.71903133392334,9.71903133392334,530100
2003-09-26,9.719031702996507,9.719031702996507,9.651315689086914,9.651315689086914,2994300
2003-09-29,9.666997611905591,9.72829827783201,9.658444628187004,9.719744682312012,1071000
2003-09-30,9.780335986515567,9.780335986515567,9.658447368720688,9.68909740447998,2218500
2003-10-01,9.823101657677457,9.946416363538798,9.81597417046132,9.943565368652344,1123200
2003-10-02,10.03694360274704,10.103946270595953,10.014845943387902,10.086126327514648,1017900
2003-10-03,10.228682352523997,10.230821209926942,10.16880780487046,10.185914993286133,2016900
2003-10-06,10.23723945020936,10.247218544303708,10.195184215824865,10.22512149810791,356400
2003-10-07,10.257194008634604,10.257194008634604,10.193042362557456,10.214426040649414,529200
2003-10-08,10.304239932681883,10.31065528174218,10.277866399657725,10.29069709777832,351000
2003-10-09,10.455352082810451,10.513802352402825,10.442522610209476,10.463906288146973,987300
2003-10-10,10.519506469462465,10.595063941418816,10.519506469462465,10.592211723327637,1278000
2003-10-13,10.656363345175558,10.762570836822468,10.656363345175558,10.752591133117676,1638000
2003-10-14,10.721944269230349,10.721944269230349,10.542318114816442,10.547307968139648,1341000
2003-10-15,10.674184103443107,10.713388335044884,10.64923606729677,10.674896240234375,2833200
2003-10-16,10.674899563983816,10.699135470885006,10.656366871202202,10.672048568725586,284400
2003-10-17,10.676322449780779,10.676322449780779,10.585084505822078,10.607181549072266,273600
2003-10-20,10.68630091851063,10.698418255793978,10.65279990089165,10.666342735290527,448200
2003-10-21,10.691290736946431,10.719801902770996,10.677746678987026,10.719801902770996,977400
2003-10-22,10.699134660999029,10.699134660999029,10.5187963767342,10.562275886535645,1390500
2003-10-23,10.406883239746094,10.406883239746094,10.337028982934799,10.406883239746094,849600
2003-10-24,10.33560518071224,10.35200023651123,10.30067865838025,10.35200023651123,1303200
2003-10-27,10.421140831801438,10.478164397925113,10.421140831801438,10.471036911010742,1175400
2003-10-28,10.60646655792643,10.62713810071806,10.577955393099403,10.614307403564453,625500
2003-10-29,10.64923569131624,10.706259247522002,10.627852010689418,10.7026948928833,775800
2003-10-30,10.750455831372632,10.759722176707577,10.663494367889923,10.664206504821777,603900
2003-10-31,10.672758751484928,10.679174100707309,10.565125759114633,10.578668594360352,305100
2003-11-03,10.763286821315537,10.834566590976552,10.749030622662731,10.831002235412598,1420200
2003-11-04,10.903704745199407,10.905842378874915,10.844541114130072,10.860936164855957,923400
2003-11-05,10.886602346431996,10.90371076689975,10.838845112069503,10.875198364257812,1408500
2003-11-06,10.831000678633558,10.831000678633558,10.742613728013955,10.797499656677246,745200
2003-11-07,10.807476289747864,10.848106014859946,10.795358952967714,10.8089017868042,659700
2003-11-10,10.785382574027208,10.785382574027208,10.652802741708648,10.659930229187012,644400
2003-11-11,10.581519390492591,10.581519390492591,10.48529160116551,10.523070335388184,731700
2003-11-12,10.590783522671545,10.723364521361386,10.575815193626916,10.710535049438477,657900
2003-11-13,10.786805171212436,10.793933880377063,10.701269226455617,10.793220520019531,972900
2003-11-14,10.768982762960148,10.804622627773604,10.701266163292956,10.738332748413086,451800
2003-11-17,10.656365459399945,10.656365459399945,10.465335342772745,10.52877426147461,1896300
2003-11-18,10.59577783307368,10.624290229885302,10.549446105957031,10.549446105957031,1236600
2003-11-19,10.51380504463911,10.51380504463911,10.44680177615544,10.481016159057617,1089900
2003-11-20,10.389061769072534,10.403317961651682,10.33560135280135,10.3455810546875,505800
2003-11-21,10.381225524880733,10.43539810180664,10.381225524880733,10.43539810180664,363600
2003-11-24,10.43539398062355,10.553006657372924,10.417574656741932,10.548728942871094,1182600
2003-11-25,10.5808084231546,10.613596085474207,10.549445034567642,10.585084915161133,2041200
2003-11-26,10.678458694270779,10.682023048400879,10.624286140064816,10.682023048400879,1207800
2003-11-28,10.691289276236727,10.808188588593682,10.677745220127793,10.77753734588623,619200
2003-12-01,10.934356454459222,11.086183547973633,10.934356454459222,11.086183547973633,1340100
2003-12-02,11.08618337342558,11.08618337342558,11.023456595976974,11.03700065612793,2511900
2003-12-03,11.092600542320362,11.101866888362762,10.998510360717772,10.998510360717773,824400
2003-12-04,10.998511788725164,10.998511788725164,10.888027758857735,10.922955513000488,709200
2003-12-05,10.9079799343694,10.932215830137752,10.847393253954907,10.902277946472168,1263600
2003-12-08,10.88802394435371,10.934355664349429,10.88160859487695,10.923665046691895,753300
2003-12-09,10.9842554667016,11.002074798329708,10.878047943115234,10.878047943115234,1598400
2003-12-10,10.934358980241077,10.941487692311647,10.813184334676274,10.83456802368164,561600
2003-12-11,10.930793377126589,11.038426382076679,10.920101535040578,11.032011032104492,819000
2003-12-12,11.082621574401855,11.084047071915005,11.049119323835315,11.082621574401855,1101600
2003-12-15,11.175284593672442,11.192391786764132,11.06266172931758,11.091174125671387,1232100
2003-12-16,11.10186437359619,11.10186437359619,10.992805880352787,11.044840812683105,669600
2003-12-17,10.974272294116913,10.974272294116913,10.890161845083751,10.916535377502441,1114200
2003-12-18,10.961441483770953,11.092597007751465,10.961441483770953,11.092597007751465,657900
2003-12-19,11.066225010888393,11.134653776614778,11.066225010888393,11.119684219360352,559800
2003-12-22,11.162142766816396,11.276700019836426,11.137083406126477,11.276700019836426,1562400
2003-12-23,11.27669974170902,11.307486534118652,11.253072239721606,11.307486534118652,1328400
2003-12-24,11.342570865516535,11.362618109061726,11.319659905616717,11.344002723693848,279000
2003-12-26,11.384095747839178,11.384095747839178,11.363330736521432,11.372639656066895,216900
2003-12-29,11.455695165309077,11.544476509094238,11.441375355847724,11.544476509094238,1450800
2003-12-30,11.612495420574314,11.659750428583228,11.596028436666089,11.599607467651367,1374300
2003-12-31,11.66488266278633,11.758030392584086,11.66488266278633,11.745848655700684,979200
2004-01-02,11.829679097929754,12.065412381812218,11.829679097929754,12.007375717163086,1845000
2004-01-05,12.338406465716252,12.42868709564209,12.25242462055323,12.42868709564209,2981700
2004-01-06,12.428685810051066,12.428685810051066,12.270336799491824,12.288249015808105,3776400
2004-01-07,12.216600282468592,12.316912651062012,12.216600282468592,12.316912651062012,1075500
2004-01-08,12.346285156793181,12.388559604875,12.258153325882306,12.363481521606445,1148400
2004-01-09,12.373516314883792,12.44015178381438,12.334823561974414,12.341272354125977,1143900
2004-01-12,12.370649851461367,12.384981594725657,12.283235073415277,12.330525398254395,1753200
2004-01-13,12.35632377596902,12.367071356226003,12.220185709411036,12.260310173034668,1361700
2004-01-14,12.21731998237996,12.299718918550603,12.213019966245906,12.279655456542969,1150200
2004-01-15,12.230931114452224,12.23164696368513,12.012392921487201,12.028873443603516,1397700
2004-01-16,12.019556794584608,12.082610555705,12.001643347000389,12.080460548400879,1698300
2004-01-20,12.324074669220625,12.44229923275967,12.300429510516574,12.43155288696289,1243800
2004-01-21,12.429407844734506,12.492461626465436,12.359906498946275,12.448037147521973,1260000
2004-01-22,12.406477222254136,12.44875045457593,12.315479504925634,12.416507720947266,1600200
2004-01-23,12.432271815623528,12.43872060868399,12.367069265761193,12.395729064941406,811800
2004-01-26,12.429405178702815,12.478128433227539,12.375666059892332,12.478128433227539,1946700
2004-01-27,12.503211008077278,12.541186698453517,12.395732731916743,12.415079116821289,2822400
2004-01-28,12.481711040202692,12.500339108521933,12.223765490676799,12.239527702331543,2428200
2004-01-29,12.190804149635197,12.215882239805643,11.844727981260704,12.046784400939941,3085200
2004-01-30,11.96581821654129,12.032454916152641,11.940740126791471,12.030304908752441,1413900
2004-02-02,12.04607019383483,12.048936050819588,11.980150563259217,12.033172607421875,1466100
2004-02-03,12.041049796575255,12.041049796575255,11.947186250758467,11.965815544128418,941400
2004-02-04,11.901333712310493,11.919245932155722,11.858342170715332,11.858342170715332,1133100
2004-02-05,11.823231380712732,11.87697049580458,11.804602083210247,11.854758262634277,1764000
2004-02-06,11.977996172817766,12.156408619644607,11.967248598066655,12.124881744384766,1868400
2004-02-09,12.252421869374956,12.359182995224616,12.180770552824693,12.299712181091309,882000
2004-02-10,12.30401349394309,12.31547814974084,12.260306108064642,12.28896713256836,665100
2004-02-11,12.32694070599931,12.495321428821898,12.291113816481085,12.479557991027832,2990700
2004-02-12,12.536879804258565,12.536879804258565,12.44588210515501,12.47311019897461,2559600
2004-02-13,12.614268414522122,12.621433057477638,12.473830342759408,12.48171329498291,1157400
2004-02-17,12.65367361468569,12.732489585876465,12.597785724753475,12.732489585876465,2004300
2004-02-18,12.747534782643482,12.747534782643482,12.546910111875004,12.559090614318848,894600
2004-02-19,12.56124372176348,12.594203532381956,12.449466705322266,12.449466705322266,1216800
2004-02-20,12.324079165856935,12.3384096821167,12.20657040850484,12.309748649597168,2828700
2004-02-23,12.381399132047397,12.402177208619264,12.186506111922766,12.202269554138184,1368000
2004-02-24,12.17504164910199,12.17504164910199,12.109123252400297,12.13778305053711,950400
2004-02-25,12.179337509698522,12.272483974336659,12.162141144689862,12.27033519744873,752400
2004-02-26,12.333393522681483,12.333393522681483,12.279653170862648,12.331243515014648,1440000
2004-02-27,12.472394202525065,12.532582107779493,12.438718544333192,12.506071090698242,2112300
2004-03-01,12.599219537783227,12.803425966097368,12.5913378171125,12.791245460510254,1488600
2004-03-02,12.805575654763954,12.805575654763954,12.688066926771715,12.689499855041504,1095300
2004-03-03,12.609964454751395,12.619996181733118,12.524699695331694,12.610681533813477,2036700
2004-03-04,12.646506729740429,12.700245838047486,12.631460369805424,12.696662902832031,837900
2004-03-05,12.696660451839552,12.762580051176457,12.646504288430211,12.743233680725098,1043100
2004-03-08,12.796978961124987,12.82563999120015,12.621432304382324,12.621432304382324,1356300
2004-03-09,12.660838538750163,12.660838538750163,12.468095546106897,12.539031028747559,1146600
2004-03-10,12.55335934963353,12.55335934963353,12.227344248024517,12.252422332763672,3870900
2004-03-11,12.094789575567596,12.125599373250063,11.987311363220215,11.987311363220215,3832200
2004-03-12,12.001642711969792,12.116285572491442,12.001642711969792,12.087624549865723,1795500
2004-03-15,11.994481469838822,12.019559564246686,11.86192512512207,11.86192512512207,2127600
2004-03-16,11.92282819498044,12.012391749112922,11.915662323461758,12.008810043334961,2355300
2004-03-17,12.144943945933436,12.19366841669218,12.117717084603715,12.173604965209961,3899700
2004-03-18,12.208000413303177,12.247409016083717,12.145663727987307,12.245260238647461,1188000
2004-03-19,12.29326384104933,12.29326384104933,12.084041595458984,12.084041595458984,2424600
2004-03-22,12.167161035276457,12.167161035276457,11.821799462872972,11.890584945678711,3333600
2004-03-23,11.965100242631882,12.022422289191255,11.965100242631882,12.01024055480957,1305000
2004-03-24,12.056814636606413,12.076161011193959,12.00522553435418,12.019556045532227,889200
2004-03-25,12.050367910130516,12.141365626221212,12.037471554843343,12.137066841125488,1724400
2004-03-26,12.137781941358275,12.169308823411088,12.112703851541843,12.114853858947754,1903500
2004-03-29,12.288247411426351,12.302577920597075,12.264602255791813,12.27033519744873,1031400
2004-03-30,12.35775149747144,12.430119901353786,12.341988058408333,12.420804023742676,2089800
2004-03-31,12.531865220850774,12.574856758117676,12.504638354231597,12.574856758117676,1773900
2004-04-01,12.60279920955954,12.685198108741229,12.601366281485342,12.67731761932373,1648800
2004-04-02,12.822050395601561,12.83279796880243,12.777625945055785,12.80413818359375,4001400
2004-04-05,12.910184932059874,12.910184932059874,12.868627558280762,12.893704414367676,1177200
2004-04-06,12.898721086449427,12.968939485847184,12.893705222925036,12.965357780456543,721800
2004-04-07,13.03342412457185,13.037722908353858,12.86146047348097,12.918781280517578,1936800
2004-04-08,13.042741033173748,13.047756896779884,12.896572519386114,12.92953109741211,802800
2004-04-12,13.026266032048186,13.069256351437682,13.00047085642915,13.029131889343262,1048500
2004-04-13,13.037010014464673,13.037010014464673,12.849998732775553,12.877226829528809,1538100
2004-04-14,12.78121672503821,12.78121672503821,12.677322633668458,12.687353134155273,2323800
2004-04-15,12.69308453610077,12.69308453610077,12.504641509646415,12.582024574279785,1017000
2004-04-16,12.621432726419338,12.696667010396173,12.569127759261967,12.675171852111816,1371600
2004-04-19,12.673734823411742,12.696662902832031,12.6371920821652,12.696662902832031,1085400
2004-04-20,12.752555659968234,12.752555659968234,12.546199196313541,12.585606575012207,2962800
2004-04-21,12.570558470815643,12.570558470815643,12.475261973914886,12.49245834350586,1021500
2004-04-22,12.381396495877162,12.494606424050938,12.347003761999202,12.488873481750488,3693600
2004-04-23,12.539034256146055,12.65725886099545,12.539034256146055,12.582024574279785,1196100
2004-04-26,12.585604332294201,12.585604332294201,12.399310130806096,12.40289306640625,1556100
2004-04-27,12.463797525580047,12.466663382229486,12.336974143981934,12.336974143981934,837000
2004-04-28,12.310461579122439,12.310461579122439,11.967250073832203,11.983729362487793,3704400
2004-04-29,11.822511464509892,11.822511464509892,11.555968420373292,11.58892822265625,5024700
2004-04-30,11.482169187717195,11.545222947908995,11.327401873594733,11.342448234558105,4438800
2004-05-03,11.376840843636575,11.457090971165597,11.362511561918236,11.456375122070312,2169900
2004-05-04,11.695693536281492,11.745848491648688,11.588215293402016,11.680645942687988,1849500
2004-05-05,11.721483404720464,11.76734078881238,11.652697943573127,11.70930290222168,1089900
2004-05-06,11.535910340200605,11.548807926154156,11.44132968318322,11.466407775878906,3132000
2004-05-07,11.328117614867885,11.328117614867885,11.126775853482638,11.20845890045166,5904900
2004-05-10,10.74989110336714,10.826558304242655,10.658893389153365,10.66749095916748,4054500
2004-05-11,10.85665171549887,10.998521453477451,10.851635851584488,10.984190940856934,3686400
2004-05-12,11.007836120974106,11.055842292850649,10.69041975531969,10.987773895263672,7226100
2004-05-13,10.848051294947044,11.02216496779992,10.833720784467886,10.959111213684082,3628800
2004-05-14,10.860232646721347,10.878863172786412,10.560729751237394,10.670356750488281,7549200
2004-05-17,10.246179307019188,10.531352922052957,10.242596371609558,10.24331283569336,4436100
2004-05-18,10.58294326184726,10.639548236011873,10.45038816600579,10.547833442687988,2379600
2004-05-19,11.145407320861086,11.146841479140507,10.827275099029103,10.839455604553223,4035600
2004-05-20,10.863816957422818,10.882447485846418,10.752757015950548,10.772820472717285,3769200
2004-05-21,10.964844946270304,11.05584265909626,10.949798583984375,10.949798583984375,3830400
2004-05-24,11.284412103297495,11.284412103297495,11.023599481030782,11.120328903198242,2328300
2004-05-25,11.104566020748294,11.385440882700886,11.034347612755495,11.365377426147461,3232800
2004-05-26,11.449925784634965,11.449925784634965,11.300173112993106,11.320952415466309,1452600
2004-05-27,11.528028148084363,11.548090375425458,11.436313351694443,11.500082969665527,1737000
2004-05-28,11.621893929148953,11.621893929148953,11.435599674206113,11.475007057189941,847800
2004-06-01,11.485756322632106,11.485756322632106,11.360365835487462,11.395474433898926,2627100
2004-06-02,11.38186099614605,11.427001325521777,11.277966899641722,11.395474433898926,2570400
2004-06-03,11.166900304288525,11.2213552529737,11.13250634566626,11.142538070678711,2385000
2004-06-04,11.258615386590426,11.352478939339278,11.24930073921754,11.306621551513672,2214900
2004-06-07,11.528742503234449,11.711454993153795,11.4212655085617,11.697124481201172,2310300
2004-06-08,11.643387173638006,11.643387173638006,11.464258821417932,11.534477233886719,3527100
2004-06-09,11.438460638099524,11.438460638099524,11.265779894243083,11.273661613464355,1899000
2004-06-10,11.257186040092744,11.306625148804242,11.244288453478767,11.2865629196167,1696500
2004-06-14,10.97344537489601,10.976311231949046,10.851637840270996,10.851637840270996,3090600
2004-06-15,11.047963130281419,11.141827948339085,11.014287463253078,11.061577796936035,1977300
2004-06-16,11.067308135170933,11.067308135170933,10.900360289423116,10.913256645202637,2049300
2004-06-17,10.908239673375192,11.022165453229258,10.891759155104932,10.967710494995117,2328300
2004-06-18,11.081638934327144,11.081638934327144,10.81939457701088,10.905376434326172,2426400
2004-06-21,11.097402789999322,11.097402789999322,10.954100099138845,10.955533027648926,876600
2004-06-22,11.010701926400571,11.100982556669164,10.973443331685365,11.071605682373047,971100
2004-06-23,11.077339298482855,11.281545732685453,11.027183116401268,11.268648147583008,1182600
2004-06-24,11.447775738720738,11.448491587779484,11.312353578554141,11.313786506652832,1177200
2004-06-25,11.423414693391427,11.473570872024263,11.412668346520194,11.428430557250977,845100
2004-06-28,11.543075148776548,11.543075148776548,11.325254032794055,11.330986976623535,1017900
2004-06-29,11.320953900497926,11.428430902249351,11.320953900497926,11.417684555053711,727200
2004-06-30,11.503668480251815,11.635507760830901,11.406223178502756,11.581052780151367,3212100
2004-07-01,11.500797450712534,11.520860903502555,11.413382689200345,11.436310768127441,2195100
2004-07-02,11.464259403215403,11.503666781716664,11.429865429463701,11.435598373413086,1892700
2004-07-06,11.471420531924185,11.475002237066228,11.313070297241211,11.313070297241211,1564200
2004-07-07,11.335285728324259,11.525162893761372,11.335285728324259,11.460676193237305,1983600
2004-07-08,11.392606649622751,11.411235947695673,11.297308921813965,11.297308921813965,1692900
2004-07-09,11.35678013609867,11.444911995334593,11.337434988204478,11.357497215270996,1484100
2004-07-12,11.327401245234984,11.351762253058844,11.249301128412226,11.328118324279785,1049400
2004-07-13,11.381140264522879,11.400485408824277,11.313070644995411,11.379707336425781,1014300
2004-07-14,11.322389712091004,11.373978833666873,11.270800590515137,11.270800590515137,1017900
2004-07-15,11.215626421857568,11.252169170674003,11.156155588871249,11.212044715881348,3766500
2004-07-16,11.375406770479804,11.391887287768954,11.320951815487454,11.335282325744629,983700
2004-07-19,11.346031523325541,11.397620629639476,11.260765528594577,11.318087577819824,995400
2004-07-20,11.328117016443684,11.366092681884766,11.27294498570603,11.366092681884766,1849500
2004-07-21,11.463541639364738,11.463541639364738,11.19126556244795,11.234972953796387,1780200
2004-07-22,11.135377664654499,11.234972953796387,11.091670273306063,11.234972953796387,3069000
2004-07-23,11.204876668222122,11.204876668222122,10.99422026963613,11.041510581970215,1970100
2004-07-26,11.025036365245299,11.071609625225106,10.91254346191787,10.939054489135742,1141200
2004-07-27,10.962696917377453,11.147558212280273,10.962696917377453,11.147558212280273,1133100
2004-07-28,11.105285631585467,11.145410093876738,11.016436675112164,11.143977165222168,1314000
2004-07-29,11.129645009534265,11.213478088378906,11.093103489252046,11.213478088378906,2531700
2004-07-30,11.219207456207046,11.234253816708636,11.14397319373662,11.159736633300781,2052900
2004-08-02,11.10743016261253,11.124626529873938,11.07805329145371,11.103848457336426,2377800
