symbol,signal_date,entry_date,entry_price,stop_price,target_price,exit_date,exit_price,exit_reason,held_days,shares,gross_pnl_pct,net_pnl_pct,cost_pct
KTKBANK,2008-02-04,2008-02-05,269.9,227.26117713118626,376.49705717203426,2008-02-14,257.9,time,7,37,-4.446091144868469,-4.761506144053353,0.31541499918488336
TATASTEEL,2008-02-15,2008-02-18,824.4,721.7280789771978,1081.0798025570052,2008-02-27,820.0,time,7,12,-0.5337214944201807,-0.8551467775836936,0.32142528316351293
ESCORTS,2008-02-18,2008-02-19,114.0,93.52567605793308,165.1858098551673,2008-02-28,105.25,time,7,87,-7.675438596491224,-7.985892588157891,0.3104539916666667
RENUKA,2008-02-18,2008-02-19,1016.85,816.7443280399954,1517.1141799000115,2008-02-28,1212.0,time,7,9,19.191621183065344,18.83989331562177,0.35172786744357576
SESAGOA,2008-02-18,2008-02-19,3450.0,2981.9554346695586,4620.1114133261035,2008-02-28,3150.0,time,7,2,-8.695652173913048,-9.004538886956526,0.3088867130434783
ITC,2008-04-01,2008-04-02,213.0,194.9104326529657,258.2239183675857,2008-04-11,207.0,time,7,46,-2.8169014084507005,-3.134819211267602,0.31791780281690146
NICOLASPIR,2008-04-02,2008-04-03,320.0,288.71000123697155,398.22499690757115,2008-04-15,314.0,time,7,31,-1.8750000000000044,-2.1943647762500045,0.31936477625000004
SUZLON,2008-04-02,2008-04-03,285.0,231.39429110877734,419.0142722280566,2008-04-15,288.0,time,7,35,1.0526315789473717,0.7287692989473717,0.32386228
HINDOILEXP,2008-04-07,2008-04-08,130.3,112.09102440263695,175.82243899340767,2008-04-21,142.0,time,7,76,8.979278587874129,8.643239186646193,0.3360394012279355
MRPL,2008-04-07,2008-04-08,87.8,72.86809161733653,125.12977095665865,2008-04-21,99.0,time,7,113,12.756264236902059,12.41442253211846,0.3418417047835991
ORCHIDCHEM,2008-04-08,2008-04-09,237.0,192.91155838826592,347.2211040293352,2008-04-22,245.0,time,7,42,3.3755274261603407,3.04809665316456,0.3274307729957806
PENINLAND,2008-04-08,2008-04-09,98.0,83.58522051244006,134.03694871889985,2008-04-22,106.0,time,7,102,8.163265306122458,7.828479485714295,0.3347858204081633
TATATEA,2008-04-08,2008-04-09,892.55,803.3334796010422,1115.5913009973942,2008-04-22,895.0,time,7,11,0.27449442608258323,-0.04817245939161996,0.3226668854742032
BANKINDIA,2008-04-10,2008-04-11,314.8,274.7733572356265,414.86660691093374,2008-04-24,335.0,time,7,31,6.416772554002548,6.0846697411690025,0.33210281283354515
JPHYDRO,2008-04-15,2008-04-16,62.4,53.63663053156858,84.30842367107856,2008-04-28,69.5,time,7,160,11.378205128205131,11.038480433653849,0.33972469455128207
NEYVELILIG,2008-04-15,2008-04-16,134.55,115.97717089553062,180.9820727611735,2008-04-28,148.0,time,7,74,9.996283909327385,9.658682158082495,0.3376017512448904
PATNI,2008-04-15,2008-04-16,259.9,231.73452924069852,330.3136768982536,2008-04-28,251.0,time,7,38,-3.4243939976914106,-3.741378554597913,0.31698455690650257
TITAN,2008-04-15,2008-04-16,1101.8,939.2628071786528,1508.1429820533679,2008-04-28,1140.0,time,7,9,3.4670539117807264,3.139482533418047,0.32757137836267924
APTECHT,2008-04-16,2008-04-17,266.0,224.03398142516116,370.9150464370971,2008-04-29,250.0,time,7,37,-6.015037593984962,-6.328042336842105,0.31300474285714286
BOMDYEING,2008-04-16,2008-04-17,844.95,745.5122198959627,1093.5444502600933,2008-04-29,875.0,time,7,11,3.5564234570092834,3.228714786827616,0.32770867018166755
CAIRN,2008-04-16,2008-04-17,255.05,227.37458177021904,324.2385455744525,2008-04-29,260.0,time,7,39,1.9407959223681548,1.615569221211519,0.3252267011566359
CHAMBLFERT,2008-04-16,2008-04-17,58.95,50.17074061079568,80.8981484730108,2008-04-29,75.0,time,7,169,27.226463104325703,26.862391903816796,0.36407120050890585
DCB,2008-04-16,2008-04-17,93.1,79.62300924170722,126.79247689573192,2008-04-29,107.0,time,7,107,14.930182599355547,14.585001264661669,0.34518133469387763
NAGARFERT,2008-04-16,2008-04-17,42.45,35.71215754123738,59.29460614690655,2008-04-29,53.3,time,7,235,25.55948174322731,25.197971402826838,0.36151034040047125
NICOLASPIR,2008-04-16,2008-04-17,339.8,305.73093337290095,424.9726665677476,2008-04-29,345.0,time,7,29,1.5303119482048322,1.2057158432018893,0.3245961050029429
TECHM,2008-04-16,2008-04-17,930.0,837.8676651177532,1160.3308372056172,2008-04-23,837.8676651177532,stop,3,10,-9.906702675510415,-10.213728941286027,0.3070262657756114
DENABANK,2008-04-17,2008-04-21,56.0,49.63866135188615,71.90334662028462,2008-04-30,59.5,time,7,178,6.25,5.9181533875,0.3318466125
ISPATIND,2008-04-17,2008-04-21,33.8,28.74134055228185,46.44664861929536,2008-04-30,35.5,time,7,295,5.029585798816583,4.69961401834321,0.3299717804733728
KTKBANK,2008-04-17,2008-04-21,212.7,194.4568231833204,258.3079420416989,2008-04-30,205.45,time,7,47,-3.408556652562289,-3.72556553921015,0.31700888664786087
POLARIS,2008-04-17,2008-04-21,107.2,95.20518659262473,137.18703351843817,2008-04-24,95.20518659262473,stop,3,93,-11.18919161135753,-11.49424768428518,0.3050560729276507
ESSAROIL,2008-05-05,2008-05-06,293.9,263.0800375228686,370.9499061928284,2008-05-09,263.0800375228686,stop,3,34,-10.486547287217206,-10.792682780624354,0.3061354934071475
TTML,2008-05-05,2008-05-06,38.0,34.328664260901405,47.17833934774649,2008-05-09,34.328664260901405,stop,3,263,-9.661409839733148,-9.968812930740693,0.30740309100754615
PATELENG,2008-05-06,2008-05-07,610.0,544.7555824254598,773.1110439363506,2008-05-16,563.25,time,7,16,-7.663934426229513,-7.9744060909016445,0.3104716646721312
SATYAMCOMP,2008-05-06,2008-05-07,505.4,457.5289647957047,625.0775880107382,2008-05-12,457.5289647957047,stop,3,19,-9.471910408447815,-9.779604613408686,0.30769420496087185
CAIRN,2008-05-07,2008-05-08,275.0,248.98670158179405,340.0332460455149,2008-05-20,303.0,time,7,36,10.18181818181818,9.843931407999998,0.3378867738181818
GTOFFSHORE,2008-05-08,2008-05-09,725.0,656.9683651554793,895.0790871113016,2008-05-12,656.9683651554793,stop,1,13,-9.38367377165803,-9.69150352803449,0.3078297563764609
TATASTEEL,2008-05-08,2008-05-09,850.0,773.5488052719469,1041.1279868201327,2008-05-21,891.0,time,7,11,4.823529411764715,4.4938741804705975,0.3296552312941176
HINDZINC,2008-05-14,2008-05-15,747.0,663.3096415653858,956.2258960865355,2008-05-26,663.3096415653858,stop,6,13,-11.20352857223751,-11.508562620353095,0.30503404811558593
LUPIN,2008-05-15,2008-05-16,650.0,597.7722176527459,780.5694558681353,2008-05-28,673.4,time,7,15,3.600000000000003,3.272224386400003,0.3277756136
RENUKA,2008-05-15,2008-05-16,139.0,66.57456171767807,320.0635957058048,2008-05-28,115.0,time,7,71,-17.266187050359715,-17.56190748489209,0.2957204345323741
CHAMBLFERT,2008-05-16,2008-05-20,76.55,65.38701649154874,104.45745877112813,2008-05-29,89.1,time,7,130,16.394513389941203,16.047082512214228,0.3474308777269759
RANBAXY,2008-05-16,2008-05-20,513.5,474.23899892767986,611.6525026808004,2008-05-29,498.0,time,7,19,-3.0185004868549137,-3.3361085879259944,0.3176081010710808
SCI,2008-05-16,2008-05-20,287.0,259.32213292454935,356.1946676886267,2008-05-29,292.0,time,7,34,1.7421602787456525,1.417238726829276,0.32492155191637634
JSWSTEEL,2008-05-20,2008-05-21,1133.0,1018.8913458556704,1418.271635360824,2008-05-30,1180.0,time,7,8,4.148278905560465,3.8196610116504917,0.32861789390997354
SUZLON,2008-05-20,2008-05-21,316.0,286.23093594985755,390.4226601253562,2008-05-28,286.23093594985755,stop,5,31,-9.42058988928558,-9.728362934162321,0.30777304487674234
HINDOILEXP,2008-05-21,2008-05-22,151.0,132.08630603961097,198.2842349009726,2008-06-02,135.0,time,7,66,-10.596026490066224,-10.901993798675496,0.30596730860927157
IFCI,2008-05-21,2008-05-22,65.0,57.628396315721986,83.42900921069503,2008-05-26,57.628396315721986,stop,2,153,-11.3409287450431,-11.645751715440817,0.3048229703977174
TATATEA,2008-05-21,2008-05-22,945.0,873.5014294981148,1123.746426254713,2008-05-26,873.5014294981148,stop,2,10,-7.565986296495786,-7.876608431631466,0.3106221351356795
DIVISLAB,2008-06-03,2008-06-04,1557.0,1420.8544960699733,1897.3637598250666,2008-06-09,1420.8544960699733,stop,3,6,-8.744091453437807,-9.052903752800658,0.3088122993628511
NICOLASPIR,2008-06-09,2008-06-10,378.8,337.5690579157157,481.87735521071085,,,unresolved,0,26,,,
RANBAXY,2008-06-10,2008-06-11,569.4,517.9584997136569,698.0037507158574,2008-06-20,560.1,time,7,17,-1.6332982086406655,-1.9530342934667984,0.31973608482613286
SUNPHARMA,2008-06-10,2008-06-11,1478.0,1340.2370346207856,1822.4074134480359,2008-06-20,1495.0,time,7,6,1.150202976995951,0.8261908052774124,0.3240121717185386
CIPLA,2008-06-11,2008-06-12,218.5,203.2721029955847,256.5697425110382,2008-06-23,209.9,time,7,45,-3.9359267734553782,-4.2521255004119,0.3161987269565218
CROMPGREAV,2008-06-11,2008-06-12,249.0,220.21342824396518,320.966429390087,2008-06-23,240.1,time,7,40,-3.5742971887550268,-3.8910514604819344,0.3167542717269076
LUPIN,2008-06-12,2008-06-13,730.0,646.9953833837492,937.5115415406271,2008-06-24,689.0,time,7,13,-5.616438356164388,-5.930055437534251,0.31361708136986305
CHAMBLFERT,2008-06-13,2008-06-16,92.1,78.44853163680091,126.22867090799772,2008-06-23,78.44853163680091,stop,5,108,-14.82244121954298,-15.121915799958048,0.29947458041506636
DRREDDY,2008-06-13,2008-06-16,739.9,676.8924203455563,897.4189491361093,2008-06-19,676.8924203455563,stop,3,13,-8.515688559865342,-8.824851737691775,0.3091631778264323
NDTV,2008-06-18,2008-06-19,448.0,401.491729633011,564.2706759174725,2008-06-30,408.1,time,7,22,-8.906249999999993,-9.214813187187493,0.3085631871875
ZEEL,2008-06-18,2008-06-19,240.0,215.72630367316967,300.6842408170759,2008-06-25,215.72630367316967,stop,4,41,-10.114040136179304,-10.420747884757061,0.3067077485777578
GLAXO,2008-07-08,2008-07-09,1199.0,1127.7307958483004,1377.173010379249,2008-07-10,1127.7307958483004,stop,1,8,-5.9440537240783575,-6.257167514202031,0.313113790123674
LUPIN,2008-07-22,2008-07-23,760.0,696.9525753546619,917.6185616133453,2008-08-01,737.0,time,7,13,-3.026315789473688,-3.343911884473688,0.317596095
DENABANK,2008-07-23,2008-07-24,47.9,42.545727130872436,61.285682172818916,2008-08-04,46.0,time,7,208,-3.9665970772442605,-4.282748687682674,0.3161516104384134
RENUKA,2008-07-23,2008-07-24,119.0,101.80638897697813,161.9840275575547,2008-08-04,134.2,time,7,84,12.773109243697478,12.43124166117647,0.3418675825210084
RNRL,2008-07-23,2008-07-24,93.0,79.45137908028374,126.87155229929063,2008-08-04,101.5,time,7,107,9.139784946236551,8.803498970967734,0.3362859752688172
SCI,2008-07-24,2008-07-25,225.0,200.46908521372282,286.32728696569296,2008-08-05,234.7,time,7,44,4.31111111111111,3.982243070133332,0.32886804097777783
UNIPHOS,2008-07-24,2008-07-25,320.0,280.0491731374405,419.8770671563987,2008-08-05,350.0,time,7,31,9.375,9.03835268125,0.33664731875000004
3IINFOTECH,2008-07-25,2008-07-28,109.8,96.03651063064666,144.20872342338333,2008-08-06,114.9,time,7,91,4.644808743169415,4.315428067213131,0.3293806759562842
BONGAIREFN,2008-07-25,2008-07-28,62.1,56.76624087608898,75.43439780977755,2008-08-06,68.5,time,7,161,10.30595813204509,9.96788065120773,0.33807748083735917
ISPATIND,2008-07-25,2008-07-28,25.5,21.257674699818345,36.10581325045413,2008-08-06,30.15,time,7,392,18.23529411764706,17.885035384705883,0.3502587329411765
JPHYDRO,2008-07-25,2008-07-28,54.5,46.796534161536066,73.75866459615983,2008-08-06,61.0,time,7,183,11.926605504587151,11.586038343119261,0.3405671614678899
MRPL,2008-07-25,2008-07-28,69.0,58.729037653037956,94.67740586740511,2008-08-06,75.65,time,7,144,9.637681159420296,9.300630303043485,0.3370508563768116
BHUSANSTL,2008-08-04,2008-08-05,964.0,884.7814463973172,1162.046384006707,2008-08-06,884.7814463973172,stop,1,10,-8.217692282435983,-8.527313249891707,0.3096209674557225
ESSAROIL,2008-08-04,2008-08-05,232.5,201.88896678405257,309.02758303986855,2008-08-14,228.6,time,7,43,-1.6774193548387162,-1.9970876596129097,0.31966830477419356
INDUSINDBK,2008-08-04,2008-08-05,60.6,52.305141583995045,81.33714604001239,2008-08-14,62.0,time,7,165,2.310231023102305,1.9844367861386085,0.3257942369636964
ROLTA,2008-08-04,2008-08-05,335.0,296.4950084526013,431.26247886849666,2008-08-08,296.4950084526013,stop,3,29,-11.49402732758169,-11.79861510395635,0.3045877763746585
RPL,2008-08-04,2008-08-05,174.6,158.7384526212828,214.25386844679298,2008-08-14,161.05,time,7,57,-7.76059564719358,-8.070918818384875,0.3103231711912945
SAIL,2008-08-04,2008-08-05,154.9,136.30084182398343,201.3978954400414,2008-08-14,146.0,time,7,64,-5.745642349903168,-6.059060944738546,0.3134185948353777
