seed,n_signals,n_resolved,n_unresolved,n_no_fill,mean_net_pct,median_net_pct,std_net_pct,mean_gross_pct,win_rate_pct,hit_rate_pct,expiry_rate_pct,mean_held_days,mean_cost_pct
42,2774,2763,1,10,0.1364613805107737,-0.6496103718032746,8.530311142764468,0.45941234169480605,45.02352515381831,12.411847672778562,74.33948606587043,6.060803474484256,0.32295096118403244
43,2750,2729,0,21,0.4110498792127175,-0.4138473811009146,8.84048418906514,0.7344233194110029,47.45327958959326,14.847161572052402,74.82594356907292,6.082814217662147,0.3233734401982855
44,2758,2741,3,14,0.20713589516853123,-0.6873142215722137,8.66113149018511,0.530195595427312,44.83765049252098,12.91248206599713,74.57132433418461,6.0755198832542865,0.32305970025878095
45,2771,2748,4,19,0.43910787859826633,-0.6270746004960148,8.761175546446927,0.7625244885432029,45.30567685589519,14.672364672364672,74.45414847161572,6.098981077147016,0.3234166099449368
46,2750,2727,3,20,0.2951112036737215,-0.3435072054088628,8.388159926599403,0.6183062618291062,46.64466446644664,13.063063063063064,75.57755775577557,6.126145947928126,0.3231950581553847
47,2756,2736,3,17,0.38940455560215187,-0.5343924186721111,8.589935721964862,0.7127446925301786,46.60087719298245,13.373860182370821,75.95029239766082,6.1480263157894735,0.3233401369280269
48,2755,2734,0,21,0.38661358652533756,-0.5516900338972579,8.47750019798681,0.7099494292973093,46.26920263350402,12.5,75.71324067300658,6.138624725676665,0.32333584277197175
49,2765,2744,4,17,0.029313653470264826,-0.8123072149412851,8.524398986113438,0.35209975827351836,44.424198250728864,11.706629055007053,74.16180758017492,6.075437317784257,0.32278610480325354
50,2785,2768,4,13,0.4570650718218677,-0.4822817246835454,8.689435745455263,0.7805093105179274,47.21820809248555,14.15929203539823,75.50578034682081,6.132225433526012,0.3234442386960597
51,2768,2748,3,17,0.5008646194440235,-0.4876452538504431,8.85966915532328,0.8243762476694758,46.61572052401747,14.804469273743017,73.94468704512373,6.061863173216885,0.32351162822545226
52,2765,2756,3,6,0.3758589668841039,-0.5732934098730392,8.847592512455577,0.6991782627099138,45.899854862119014,14.71004243281471,74.34687953555878,6.089985486211901,0.32331929582580976
53,2762,2743,4,15,0.2601690806080347,-0.4195613573099443,8.548477696266984,0.5833103771755215,47.101713452424356,13.323353293413174,75.64710171345243,6.125045570543201,0.32314129656748686
54,2776,2755,4,17,0.42399425840276556,-0.3876110771849437,8.931060027771757,0.7473876146885278,46.7513611615245,14.777618364418938,74.7005444646098,6.073684210526316,0.3233933562857625
55,2786,2770,1,15,0.040356706820022285,-0.8798794201656694,8.62554982994552,0.36315980235054796,43.61010830324909,12.195121951219512,73.35740072202167,6.037906137184115,0.3228030955305258
56,2779,2757,6,16,0.3484058487368223,-0.43388855900111933,8.639810553572884,0.6716829054799762,46.499818643453025,13.165680473372781,75.48059484947406,6.115705476967719,0.3232770567431539
57,2759,2734,5,20,0.37822111615151144,-0.5031744152096217,8.556035264916176,0.701544046355668,46.013167520117044,14.732142857142858,75.42062911485003,6.119239209948793,0.32332293020415676
58,2754,2741,3,10,0.5218685987401855,-0.516087443452174,8.738284525827709,0.8454125434701906,45.82269244801168,14.122681883024251,74.42539219263043,6.115651222181685,0.3235439447300051
59,2770,2753,2,15,0.1725575110431339,-0.7597841018404898,8.986020595424343,0.49556400935897565,44.969124591354884,13.79800853485064,74.46422084998184,6.057755176171449,0.3230064983158415
60,2771,2753,3,15,0.3608852620635791,-0.501181360215061,8.511136639821519,0.6841815195025583,46.20414093715946,13.688760806916427,74.79113694151835,6.094805666545587,0.3232962574389794
61,2761,2742,1,18,0.4016960999714434,-0.7253765999636133,8.939956097358344,0.7250551485420677,45.14952589350838,16.119828815977176,74.43471918307804,6.0900802334062725,0.3233590485706242
62,2754,2744,3,7,0.2903915881547039,-0.5511608814705873,8.485975166820262,0.6135793847586342,45.88192419825073,14.202898550724637,74.85422740524781,6.09365889212828,0.32318779660393027
63,2769,2741,2,26,0.21548113614678857,-0.6719346180507948,8.661444595411844,0.5385536763067265,45.05654870485225,13.342898134863702,74.57132433418461,6.082086829624225,0.32307254015993797
64,2771,2752,4,15,0.48003664294374715,-0.4336500218916591,8.61410805549888,0.8035162254607218,46.80232558139535,13.73134328358209,75.65406976744185,6.114098837209302,0.3234795825169746
65,2755,2744,1,10,0.45218270940309313,-0.5356635697877081,8.620033351409237,0.7756194361470076,46.75655976676385,14.328808446455506,75.83819241982508,6.1526967930029155,0.3234367267439144
66,2739,2720,3,16,0.2441839376291267,-0.522912105071361,8.707783834581635,0.5673006396215298,46.286764705882355,12.64367816091954,74.41176470588235,6.075367647058823,0.3231167019924032
67,2765,2752,2,11,0.2808594160205516,-0.5090761553026786,8.54614997621495,0.604032546523367,46.22093023255814,13.793103448275861,74.70930232558139,6.105377906976744,0.32317313050281543
68,2788,2773,3,12,0.2816100490953129,-0.5085257548507496,8.607909994774122,0.6047843345143866,46.08727010457987,13.900709219858156,74.57627118644068,6.050126217093401,0.32317428541907367
69,2751,2734,3,14,0.2671412689115793,-0.7311692314677501,8.661346025184622,0.5902932928156284,45.501097293343086,13.914373088685016,76.07900512070226,6.14155084125823,0.323152023904049
70,2773,2755,3,15,0.30683966308427313,-0.5550290784433386,8.452416944676989,0.6300527665255816,45.843920145190566,13.213213213213214,75.82577132486388,6.12595281306715,0.32321310344130855
71,2770,2747,7,16,0.25845245721936094,-0.5817847131192693,8.560996101540267,0.5815911126079181,46.0502366217692,14.829931972789115,73.24353840553331,6.045868219876229,0.3231386553885572
