seed,n_signals,n_resolved,n_unresolved,n_no_fill,mean_net_pct,median_net_pct,std_net_pct,mean_gross_pct,win_rate_pct,hit_rate_pct,expiry_rate_pct,mean_held_days,mean_cost_pct
42,1635,1515,89,31,7.543150898087811,1.267642357129459,44.330401850644954,7.877497714892368,51.947194719471945,,100.0,126.0,0.3343468168045583
43,1602,1482,90,30,5.476322765052257,0.3921404227747244,41.8850507220971,5.807489581542152,50.67476383265856,,100.0,126.0,0.3311668164898942
44,1619,1504,88,27,7.289830261397817,0.8743180355436202,46.1650298975557,7.623787321699885,51.329787234042556,,100.0,126.0,0.33395706030206573
45,1624,1499,91,34,6.242459254712982,0.5854491399999947,40.526718748439684,6.5748048408544255,51.100733822548364,,100.0,126.0,0.33234558614144644
46,1599,1478,95,26,5.59269924796714,1.034868367848365,40.51574295162475,5.924045120105819,51.96211096075778,,100.0,126.0,0.3313458721386797
47,1594,1477,90,27,7.205822673950789,0.6566408529411729,45.681601670867956,7.539650481050689,50.77860528097495,,100.0,126.0,0.3338278070999026
48,1626,1510,87,29,6.915472276442029,1.2134423215830212,41.8590648990214,7.248853353433758,51.58940397350993,,100.0,126.0,0.33338107699173214
49,1618,1494,96,28,5.333978850130242,-0.32274443188699775,42.09778458697514,5.664926657749971,49.59839357429719,,100.0,126.0,0.3309478076197286
50,1622,1521,82,19,6.889853782441349,0.8672603791335687,44.13145210096846,7.223195443084096,51.41354372123603,,100.0,126.0,0.33334166064274734
51,1632,1509,90,33,6.97973248196554,1.1928743356600893,43.348824708492664,7.313212429042557,51.689860834990064,,100.0,126.0,0.33347994707701833
52,1603,1473,99,31,5.531403407079719,0.9318638881159299,42.95084077785864,5.862654970073778,51.12016293279022,,100.0,126.0,0.3312515629940566
53,1616,1482,101,33,5.448057084120914,1.122785131593887,39.38934543503659,5.779180411327487,51.956815114709855,,100.0,126.0,0.331123327206572
54,1619,1510,82,27,5.943310241828002,1.052371357612905,40.73295461127905,6.275195560402977,52.25165562913907,,100.0,126.0,0.33188531857497566
55,1605,1481,97,27,5.545928589065777,0.5374407062730733,42.500449376584356,5.877202500354086,50.91154625253207,,100.0,126.0,0.33127391128830896
56,1627,1490,104,33,6.326835734137841,0.8600861275705981,42.990635984202406,6.65931114105482,50.939597315436245,,100.0,126.0,0.33247540691697813
57,1598,1500,76,22,7.168813290927267,1.2690716617819247,44.280329391961914,7.5025841557745565,51.93333333333333,,100.0,126.0,0.33377086484728896
58,1610,1491,96,23,6.242291712933175,1.3758224428571335,44.09627356995632,6.574637041296577,51.844399731723676,,100.0,126.0,0.33234532836340286
59,1611,1496,81,34,6.6841198081555495,1.671539230138515,43.92159015185331,7.017144928640697,52.00534759358288,,100.0,126.0,0.333025120485146
60,1617,1485,103,29,6.683232648033125,1.0331783777672323,43.28312273682721,7.016256403542918,51.784511784511785,,100.0,126.0,0.3330237555097891
61,1628,1496,92,40,6.388578989951671,0.3719481592107774,43.08065005692083,6.721149394401235,50.86898395721925,,100.0,126.0,0.3325704044495635
62,1622,1494,93,35,6.194329408474408,0.897158969799401,42.43340931026398,6.526600942533952,51.204819277108435,,100.0,126.0,0.3322715340595452
63,1614,1492,92,30,6.092720383913677,1.2577366071381315,42.307221145696644,6.424835583382594,51.742627345844504,,100.0,126.0,0.3321151994689175
64,1618,1495,93,30,7.295001141311287,1.5651846449390017,44.44279294932908,7.628966157475522,52.642140468227424,,100.0,126.0,0.333965016164234
65,1606,1489,93,24,5.5162823860305785,0.07189925362212124,42.36711717351494,5.847510683978585,50.03357958361316,,100.0,126.0,0.33122829794800573
66,1611,1502,86,23,5.439978570455195,0.5982791375554641,39.836129440454364,5.771089468144485,51.1318242343542,,100.0,126.0,0.33111089768928975
67,1616,1497,93,26,7.086668606291728,1.1241486781348982,44.64325699688698,7.420313084179787,52.237808951235806,,100.0,126.0,0.33364447788805723
68,1623,1512,88,23,5.976505772742857,0.9229148965725823,42.11772464779491,6.308442165617175,51.78571428571429,,100.0,126.0,0.3319363928743174
69,1602,1480,97,25,7.265446605908137,0.8888236252792874,44.565089176151425,7.599366149770933,50.94594594594595,,100.0,126.0,0.33391954386279804
70,1634,1504,99,31,5.592704660821799,0.4042685691949337,41.59254615955354,5.92405054128864,50.7313829787234,,100.0,126.0,0.3313458804668417
71,1606,1479,100,27,6.626443881333647,1.728424024220969,43.62873333668086,6.959380262236382,53.0764029749831,,100.0,126.0,0.33293638090273436
